"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_random100_fifo_new03.csv 1",,,,"Date:","15 Dec 2025 22:09:04 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
15-12 22:09:25,1.498,1.248,95.853,0,0,633740,6141660,31892,608804,166.745,635.028,0,0
15-12 22:09:26,1.001,1.252,95.368,0,0,633992,6141408,31892,608804,1148.420,3134.876,0,0
15-12 22:09:27,1.250,1.000,96.238,0,0,633992,6141408,31892,608804,166.980,635.924,0,0
15-12 22:09:28,2.998,2.749,92.451,0,0,637112,6138164,31892,608924,124090.780,3775.985,0,0
15-12 22:09:29,2.247,1.997,92.622,0.250,0,637100,6138164,31900,608928,1860.429,2155.022,0,55.923
15-12 22:09:30,8.498,2.000,86.481,0.250,0,637352,6137912,31900,608928,1011.778,1193.738,75.983,0
15-12 22:09:31,30.252,4.000,60.005,0,0,645844,6129344,31900,609004,2703.212,832.065,0,0
15-12 22:09:32,36.210,4.745,51.443,0,0,650628,6124556,31900,609008,470.483,2019.781,0,0
15-12 22:09:33,56.582,8.763,11.767,0,0,662080,6112996,31900,609024,736.062,1139.645,0,0
15-12 22:09:34,37.819,12.022,32.058,0,0,670108,6104960,31912,609016,349.638,823.502,0,136.249
15-12 22:09:35,30.636,7.472,54.795,0,0,692524,6082532,31916,609024,636.621,4529.076,7.970,23.911
15-12 22:09:36,30.939,3.743,61.129,0,0,697060,6077996,31916,609024,226.551,724.564,0,0
15-12 22:09:37,35.603,3.259,53.655,0,0,698448,6076484,31916,609148,753.178,1146.314,124.360,172.499
15-12 22:09:38,48.392,5.516,33.850,0,0,699468,6073992,31916,610604,1907.611,2452.213,0,4.012
15-12 22:09:39,45.171,17.719,7.237,4.991,0,710924,6050080,31924,622720,356.379,820.571,0,55.903
15-12 22:09:40,52.500,15.601,8.420,0.495,0,708360,6030928,31924,643864,165.425,665.662,0,293.208
15-12 22:09:41,46.375,10.082,24.448,0,0,713508,6015572,31924,653740,275.226,1205.752,0,4.033
15-12 22:09:42,42.196,9.928,31.026,0,0,714444,6014580,31932,653840,1497.200,5188.571,0,0
15-12 22:09:43,47.789,9.608,25.032,0,0,715260,6013600,31960,653892,1725.454,2027.864,0,0
15-12 22:09:44,51.083,6.943,28.269,0,0,718228,6010576,31972,653908,806.416,3237.568,0,226.154
15-12 22:09:45,54.464,8.825,6.556,0.504,0,723248,6005536,31972,653920,440.753,3047.952,0,8020.289
15-12 22:09:46,37.194,8.183,37.690,0.496,0,739372,5989408,31976,653920,5427.386,10686.159,0,36349.206
15-12 22:09:47,38.129,7.476,45.605,0,0,735612,5993168,31976,653920,887.184,6241.187,0,7.975
15-12 22:09:48,48.903,8.067,27.477,0,0,744152,5984628,31976,653920,4720.939,5524.567,0,8840.921
15-12 22:09:49,37.311,4.726,41.042,0,0,757504,5971272,31976,653924,9857.034,829.794,0,0
15-12 22:09:50,55.498,4.750,30.249,0,0,765804,5962956,31988,653924,4829.869,6026.836,0,247.993
15-12 22:09:51,56.010,5.275,12.810,0,0,768068,5960688,31988,653928,4703.867,8606.008,0,116.542
15-12 22:09:52,60.558,5.483,12.959,0,0,774100,5954656,31988,653928,232.265,801.463,0,0
15-12 22:09:53,38.952,4.523,50.512,0,0,775996,5952640,31988,653936,575.992,5956.946,0,4.021
15-12 22:09:54,32.179,4.989,53.632,2.495,0,777756,5950876,31992,653936,166.635,670.530,0,35973.115
15-12 22:09:55,37.938,7.737,38.437,0,0,789332,5939288,32004,653936,437.286,852.608,0,123.798
15-12 22:09:56,45.031,5.504,37.025,0,0,791572,5937048,32004,653936,2028.390,4862.331,0,4.003
15-12 22:09:57,42.010,7.502,33.758,0,0,795604,5933016,32004,653936,1118.273,1784.436,0,0
15-12 22:09:58,46.955,5.994,30.971,0,0,798996,5929624,32004,653936,482.541,921.124,0,0
15-12 22:09:59,42.325,4.233,40.333,0,0,798996,5929624,32004,653936,331.631,1840.401,0,3.984
15-12 22:10:00,48.261,3.519,16.590,4.524,0,804912,5917780,32016,659852,350.899,826.474,5948.198,96.522
15-12 22:10:01,43.409,7.983,28.440,0.748,0,816536,5905432,32016,660576,166.650,670.590,602.733,119.748
15-12 22:10:02,55.897,3.259,25.066,0,0,817544,5904424,32016,660576,273.721,1199.157,0,0
15-12 22:10:03,32.431,5.488,56.381,0,0,824560,5897380,32016,660604,166.647,670.580,0,0
15-12 22:10:04,35.932,6.488,49.407,0,0,824800,5897128,32016,660612,166.686,670.737,0,0
15-12 22:10:05,33.579,5.513,49.115,0,0,825484,5896384,32016,660612,381.897,1295.042,0,4.009
15-12 22:10:06,29.192,4.741,59.632,0,0,845132,5876728,32024,660612,2036.961,6407.295,0,95.810
15-12 22:10:07,28.254,9.666,56.013,0,0,949892,5771924,32024,660624,1898.490,2449.696,0,0
15-12 22:10:08,36.995,6.335,36.995,0,0,959720,5762096,32024,660624,1087.561,2909.960,0,0
15-12 22:10:09,32.087,11.193,47.012,0,0,742912,5979100,32024,660468,19059.447,7891.025,23.879,43.778
15-12 22:10:10,27.416,2.515,67.156,0,0,742436,5979576,32024,660468,1907.532,3141.995,0,273.654
15-12 22:10:11,25.260,3.715,65.628,0.248,0,744572,5977376,32036,660516,4176.387,6004.051,0,146.609
15-12 22:10:12,44.730,8.340,31.336,0,0,747548,5974352,32044,660552,60.651,416.471,0,0
15-12 22:10:13,39.667,5.489,19.958,0,0,752332,5969564,32044,660552,226.527,1852.130,0,0
15-12 22:10:14,39.939,10.419,32.001,0,0,765436,5956460,32044,660552,389.960,3512.620,0,3.969
15-12 22:10:15,39.118,5.805,40.128,0.252,0,768948,5952996,32044,660552,463.362,973.162,0,428.030
15-12 22:10:16,36.012,5.502,51.517,0,0,783308,5938632,32052,660548,287.095,816.271,0,220.073
15-12 22:10:17,32.762,6.502,53.270,0,0,799936,5922000,32052,660552,19553.238,6336.346,0,4.001
15-12 22:10:18,48.208,4.721,25.595,0,0,800692,5921244,32052,660552,8571.027,13055.833,0,0
15-12 22:10:19,48.874,3.760,29.325,0,0,802456,5919480,32052,660552,676.724,921.347,0,0
15-12 22:10:20,33.544,4.756,53.320,0,0,810964,5910928,32052,660556,315.411,1239.616,0,136.178
15-12 22:10:21,27.515,4.503,64.536,0,0,814488,5907400,32052,660560,167.093,672.375,0,0
15-12 22:10:22,37.279,4.003,49.538,0.250,0,821284,5900596,32060,660560,241.185,726.558,0,212.163
15-12 22:10:23,32.118,4.233,60.004,0,0,828588,5893288,32060,660564,584.606,1318.601,0,3.984
15-12 22:10:24,33.640,5.731,52.329,0,0,832620,5889256,32060,660564,769.488,1139.281,0,0
15-12 22:10:25,39.490,5.785,41.251,0,0,835616,5886260,32060,660564,1212.382,1886.486,0,0
15-12 22:10:26,50.366,8.477,22.690,0,0,839396,5882480,32060,660564,1446.156,2649.957,0,0
15-12 22:10:27,57.774,4.773,16.076,0.251,0,843420,5878448,32080,660552,167.795,675.199,0,84.400
15-12 22:10:28,40.978,9.745,33.982,0,0,845540,5876180,32080,660644,166.910,671.638,0,0
15-12 22:10:29,44.742,4.249,37.493,0,0,847512,5874164,32080,660688,332.938,2359.563,0,7.999
15-12 22:10:30,30.660,6.730,57.831,0,0,863640,5858036,32080,660688,268.216,765.761,0,175.487
15-12 22:10:31,37.251,2.750,52.251,0,0,863640,5858036,32080,660688,167.002,672.009,0,0
15-12 22:10:32,35.776,9.257,45.032,0,0,860444,5861080,32080,660688,554.400,1759.270,4.003,20.014
15-12 22:10:33,41.319,8.013,31.803,0.250,0,880076,5841424,32088,660704,167.280,673.126,8.013,64.107
15-12 22:10:34,51.516,5.944,19.566,0,0,888132,5833360,32088,660712,797.510,2706.580,0,0
15-12 22:10:35,31.309,4.008,57.859,0,0,889616,5831876,32088,660712,1099.068,2638.966,0,64.121
15-12 22:10:36,39.495,4.499,41.245,0,0,894412,5827088,32088,660704,830.897,1388.828,0,4.000
15-12 22:10:37,37.840,6.014,41.849,0,0,912744,5808748,32088,660712,929.205,6187.687,0,0
15-12 22:10:38,43.046,6.257,33.286,0,0,912736,5808748,32096,660712,498.537,1567.687,0,92.099
15-12 22:10:39,27.633,10.456,52.777,0,0,929456,5791944,32096,660728,23534.755,11208.733,0,0
15-12 22:10:40,8.002,5.751,80.265,0,0,792740,5928812,32096,660700,161544.505,4895.925,0,0
15-12 22:10:41,6.795,4.782,86.070,0,0,793712,5920272,32096,668096,8405703.739,24717.684,0,36.240
15-12 22:10:42,22.111,15.155,52.173,0,0,793476,5895328,32096,692684,26065780.266,65074.000,0,0
15-12 22:10:43,19.023,9.011,65.329,0,0,794064,5881496,32108,705416,13333674.319,139436.724,0,140.170
15-12 22:10:44,3.014,2.261,93.445,0,0,792020,5929576,32108,660552,635.026,3118.864,0,0
15-12 22:10:45,1.746,1.746,93.798,0,0,789144,5932452,32108,660552,458.014,926.007,0,0
15-12 22:10:46,1.495,0.996,94.657,0,0,789144,5932452,32108,660552,166.396,633.700,0,23.913
15-12 22:10:47,3.258,2.256,92.476,0,0,789256,5978192,32108,615848,284.695,1162.839,0,4.010
15-12 22:10:48,2.005,1.253,94.465,0.251,0,789508,5977940,32120,615836,167.381,708.614,0,164.374
15-12 22:10:49,1.502,1.001,95.629,0,0,789720,5977716,32120,615848,167.226,636.861,0,0
15-12 22:10:50,1.747,1.248,94.313,0,0,789720,5977716,32120,615848,314.375,1199.616,0,0
15-12 22:10:51,4.246,2.497,91.656,0,0,790328,5976988,32120,615968,123819.746,2298.638,0,19.979
15-12 22:10:52,1.245,1.245,94.649,0,0,790328,5976988,32120,615968,166.383,633.649,0,19.926
15-12 22:10:53,2.002,1.001,94.348,0,0,790328,5976988,32120,615968,273.284,1633.699,0,4.004
15-12 22:10:54,1.503,1.252,94.916,0,0,790320,5976988,32128,615968,227.398,691.209,0,48.084
15-12 22:10:55,2.012,1.760,94.299,0,0,790320,5976988,32128,615968,210.224,681.970,0,0
15-12 22:10:56,1.999,1.750,94.476,0,0,790300,5976988,32128,615988,17792.471,1774.548,0,23.994
15-12 22:10:57,0.998,1.496,95.025,0,0,790300,5976988,32128,615988,226.464,634.499,0,0
15-12 22:10:58,30.270,4.503,58.289,0.250,0,794584,5972704,32128,615988,1551.027,1106.733,0,176.117
15-12 22:10:59,36.011,3.501,49.766,0,0,800124,5967160,32128,615992,624.197,4664.469,4.001,4.001
15-12 22:11:00,23.920,2.492,68.521,0.249,0,807936,5959348,32136,615984,274.083,765.440,0,43.853
15-12 22:11:01,25.043,2.504,69.620,0,0,824056,5943220,32136,615992,167.287,637.095,0,16.028
15-12 22:11:02,29.113,4.728,60.714,0,0,827896,5939188,32136,616184,185163.928,6871.636,0,0
15-12 22:11:03,24.421,2.769,68.983,0,0,832132,5934916,32136,616220,334.343,1419.951,0,0
15-12 22:11:04,28.442,7.734,56.386,0,0,837788,5919740,32136,625548,10297781.569,9586083.653,0,135.725
15-12 22:11:05,27.051,13.525,44.584,0,0,830528,5911904,32136,640272,15786607.524,15249025.276,0,4.008
15-12 22:11:06,22.751,15.751,45.002,0,0,841996,5880996,32144,659212,20359250.881,19402174.031,0,84.004
15-12 22:11:07,21.004,8.502,63.762,0,0,817948,5903380,32144,660956,1607631.430,1656421.365,0,0
15-12 22:11:08,35.883,13.456,36.132,0,0,819872,5880228,32144,681844,1720.369,2019.391,0,31.896
15-12 22:11:09,49.208,14.238,13.239,0,0,825424,5850240,32144,705548,706.394,1007.136,0,39.966
15-12 22:11:10,29.885,12.557,42.945,0,0,823064,5852368,32156,705708,2733.390,2129.653,0,0
15-12 22:11:11,23.005,10.389,58.132,1.732,0,826888,5894508,32172,660864,2182.777,2191.683,0,21036.196
15-12 22:11:12,34.227,8.808,50.082,0,0,844776,5876616,32172,660868,1062.037,1149.618,0,4.027
15-12 22:11:13,47.620,11.780,10.527,0,0,847040,5874352,32172,660868,468.181,3186.039,0,21377.940
15-12 22:11:14,39.707,5.744,41.705,0,0,850312,5871076,32172,660872,692.249,9433.759,0,0
15-12 22:11:15,32.208,4.994,54.929,0,0,860392,5860996,32172,660872,166.784,671.132,0,3.995
15-12 22:11:16,38.075,7.765,39.077,0,0,868696,5852680,32184,660872,5062.003,781.544,0,24011.449
15-12 22:11:17,36.068,3.757,49.343,0,0,868948,5852428,32184,660872,10103.041,6380.025,0,8.015
15-12 22:11:18,37.771,5.003,50.529,0,0,871468,5849908,32184,660872,13216.513,6487.688,0,23785.522
15-12 22:11:19,62.017,4.732,14.944,0,0,872888,5848408,32184,660880,1075.966,7713.080,0,0
15-12 22:11:20,55.281,3.502,30.017,0,0,879188,5842108,32184,660880,399.225,1981.118,0,0
15-12 22:11:21,34.803,3.505,57.087,0,0,885736,5835556,32184,660884,167.254,673.023,0,0
15-12 22:11:22,43.272,3.252,43.522,0,0,887236,5834044,32196,660884,209.107,714.366,0,88.045
15-12 22:11:23,43.069,9.014,32.552,0,0,894796,5826484,32196,660884,273.437,1197.916,0,4.006
15-12 22:11:24,57.074,5.234,20.935,0,0,901348,5819932,32196,660884,166.486,669.931,0,3.988
15-12 22:11:25,31.785,5.756,56.062,0,0,908152,5813128,32196,660884,167.184,672.740,0,0
15-12 22:11:26,34.970,3.747,51.456,0,0,911680,5809600,32196,660884,338.710,1248.930,0,0
15-12 22:11:27,38.122,3.239,44.850,0,0,918736,5802544,32196,660884,274.081,765.434,0,0
15-12 22:11:28,25.944,5.987,60.371,0,0,926036,5795236,32204,660884,1656.452,2235.213,0,19.957
15-12 22:11:29,53.262,3.769,29.646,0,0,927044,5794228,32204,660884,569.804,2055.114,0,4.020
15-12 22:11:30,39.957,4.745,42.454,0,0,927044,5794228,32204,660884,693.257,1514.377,0,0
15-12 22:11:31,42.997,5.250,38.747,0,0,935108,5786164,32204,660884,226.984,725.950,0,0
15-12 22:11:32,38.944,5.492,48.180,0,0,954228,5767040,32204,660888,1706.526,3317.190,0,0
15-12 22:11:33,27.428,4.738,61.339,0,0,966820,5754440,32212,660888,427.877,724.099,0,27.927
15-12 22:11:34,43.715,5.276,39.193,0,0,970852,5750408,32212,660888,167.826,675.324,0,0
15-12 22:11:35,42.182,4.243,42.682,0,0,973624,5747636,32212,660888,332.468,1248.002,0,3.994
15-12 22:11:36,51.631,4.261,23.560,2.256,0,981436,5739824,32212,660888,180.457,431.092,0,276.701
15-12 22:11:37,47.365,4.487,26.923,0,0,994156,5726972,32212,660888,208.406,711.969,0,0
15-12 22:11:38,51.204,8.992,10.740,0,0,1001716,5719412,32212,660888,272.756,1194.933,0,0
15-12 22:11:39,50.190,5.521,19.072,0,0,1017584,5703536,32220,660888,167.635,674.556,0,20.076
15-12 22:11:40,58.342,2.743,11.220,0,0,1017584,5703536,32220,660888,166.549,670.186,0,0
15-12 22:11:41,51.845,5.484,13.460,0,0,1019076,5702024,32240,660888,620.149,1373.898,0,3.988
15-12 22:11:42,57.016,5.526,12.307,0,0,1057884,5663216,32240,660888,276.288,849.964,0,40.187
15-12 22:11:43,58.342,3.756,15.024,0,0,1057884,5663216,32240,660888,167.264,763.203,0,4.006
15-12 22:11:44,48.873,5.263,30.075,0,0,1058380,5662712,32248,660888,339.853,1253.144,0,104.262
15-12 22:11:45,44.868,2.991,33.651,0,0,1061152,5659940,32248,660888,514.481,851.486,0,0
15-12 22:11:46,28.333,3.479,60.146,0,0,1061152,5659940,32248,660888,166.022,668.064,0,0
15-12 22:11:47,37.858,4.011,52.901,0,0,1067680,5653412,32248,660888,315.904,1714.905,0,12.034
15-12 22:11:48,50.737,4.974,27.607,0,0,1067504,5653588,32248,660888,225.831,722.261,0,0
15-12 22:11:49,59.179,5.792,13.347,0,0,1066000,5655076,32264,660888,228.657,676.904,0,56.409
15-12 22:11:50,60.445,2.257,10.534,0,0,1066504,5654572,32264,660888,273.882,1199.863,0,0
15-12 22:11:51,59.483,4.499,15.496,0,0,1066504,5654572,32264,660888,1574.558,2595.272,0,0
15-12 22:11:52,61.626,5.239,15.469,0,0,1072996,5648076,32264,660892,268.461,712.569,0,15.968
15-12 22:11:53,52.978,5.498,26.489,0,0,1073472,5647600,32264,660892,1556.361,2596.934,0,3.998
15-12 22:11:54,42.054,12.266,26.284,0,0,1074704,5646368,32276,660880,1207.564,1929.499,0,84.109
15-12 22:11:55,44.680,5.741,35.194,0,0,1084532,5636540,32276,660880,825.697,2078.721,0,0
15-12 22:11:56,46.995,7.749,20.748,0,0,1094104,5626964,32276,660884,1820.790,3200.631,0,0
15-12 22:11:57,47.835,7.225,15.696,0,0,1095744,5625200,32276,661008,12532.796,122242.592,0,0
15-12 22:11:58,44.648,5.267,24.832,0,0,1110860,5610080,32276,661012,3083.205,3764.459,0,0
15-12 22:11:59,45.863,5.733,28.415,1.496,0,1113876,5607056,32284,661012,632.115,2263.253,0,83.750
15-12 22:12:00,33.396,4.520,49.968,0,0,1114124,5606804,32284,661016,2020.833,6130.799,0,0
15-12 22:12:01,12.202,2.739,81.178,0,0,1114124,5606804,32284,661016,984.091,1678.334,0,0
15-12 22:12:02,7.022,2.006,87.521,0,0,1114124,5606804,32284,661016,2395.406,3352.364,0,0
15-12 22:12:03,3.474,2.233,91.308,0,0,1114088,5606804,32284,661048,980.572,1672.331,0,0
15-12 22:12:04,35.269,9.573,36.025,0,0,1116800,5604060,32292,661072,4699.906,21319.877,0,60.462
15-12 22:12:05,13.717,1.995,81.806,0,0,1117804,5603052,32292,661076,1341.816,2904.108,0,0
15-12 22:12:06,2.508,1.505,94.287,0,0,1117804,5603052,32292,661076,1550.718,2227.779,0,4.012
15-12 22:12:07,23.360,6.710,65.857,0,0,1128032,5592496,32308,661160,1555.706,1877.781,0,0
15-12 22:12:08,29.294,8.513,56.335,0,0,1138104,5582416,32308,661164,1275.932,5748.705,0,0
15-12 22:12:09,45.211,8.493,30.723,0,0,1154988,5565532,32308,661164,1047.089,1774.457,0,43.962
15-12 22:12:10,50.779,7.541,25.138,0.251,0,1167832,5552680,32316,661164,993.464,1731.523,0,301.659
15-12 22:12:11,38.861,4.733,51.067,0,0,1181424,5539072,32316,661164,5897.841,2291.778,0,0
15-12 22:12:12,54.270,5.002,24.259,0,0,1182180,5538316,32316,661164,15364.765,6921.597,0,0
15-12 22:12:13,47.838,4.508,23.794,0,0,1183408,5537084,32316,661168,4944.115,6395.791,0,44.081
15-12 22:12:14,52.273,5.753,21.509,0,0,1185676,5534816,32316,661168,6185.707,11110.862,0,24.011
15-12 22:12:15,50.368,4.714,23.323,0.248,0,1186744,5533568,32324,661172,915.068,1709.054,0,51.609
15-12 22:12:16,60.039,3.768,20.599,0,0,1192284,5528024,32324,661176,872.196,1446.960,0,0
15-12 22:12:17,51.034,6.754,12.258,0,0,1200344,5519960,32324,661180,676.445,1854.220,0,0
15-12 22:12:18,42.397,4.767,39.136,0,0,1206140,5514164,32324,661180,991.435,1727.986,0,12.042
15-12 22:12:19,39.477,6.455,36.746,0,0,1208912,5511392,32324,661180,981.211,1710.168,0,0
15-12 22:12:20,33.456,3.745,56.675,0,0,1211936,5508368,32324,661180,1441.090,2424.786,0,0
15-12 22:12:21,44.306,8.307,29.705,0,0,1216212,5504084,32332,661180,1061.331,1788.353,0,44.306
15-12 22:12:22,51.222,5.247,29.983,0,0,1220496,5499800,32332,661180,1095.397,1816.999,0,0
15-12 22:12:23,58.638,3.244,14.722,0,0,1220744,5499548,32336,661180,1440.250,2423.373,0,19.962
15-12 22:12:24,56.736,6.498,16.496,0,0,1221752,5498540,32336,661180,1601.608,2532.380,0,7.998
15-12 22:12:25,45.901,5.017,37.875,0,0,1229416,5490756,32336,661300,991.268,1727.696,0,0
15-12 22:12:26,34.364,4.731,55.282,0,0,1238728,5481432,32348,661300,1914.437,3040.987,0,87.654
15-12 22:12:27,51.780,5.003,33.520,0,0,1239484,5480676,32348,661300,1030.603,1765.033,0,0
15-12 22:12:28,33.159,4.019,55.014,0,0,1241760,5478408,32348,661300,992.766,1730.306,0,0
15-12 22:12:29,30.131,9.712,48.807,0,0,1250576,5469588,32348,661304,16016.564,3015.058,0,3.984
15-12 22:12:30,40.680,7.986,32.693,0,0,1259376,5460768,32352,661320,945.363,1464.464,0,119.793
15-12 22:12:31,35.532,4.504,50.046,0,0,1262136,5458024,32352,661304,2329.128,3304.019,0,4.004
15-12 22:12:32,44.003,5.500,34.253,0,0,1262120,5458024,32360,661312,1995.153,8151.624,0,76.006
15-12 22:12:33,34.448,6.241,48.677,0,0,1262848,5457296,32360,661312,1376.937,2725.915,0,0
15-12 22:12:34,36.598,13.787,32.587,6.768,0,1134372,5585872,32360,661324,2570.887,12828.365,0,32.086
15-12 22:12:35,29.023,8.006,53.042,0,0,1135800,5584624,32360,661196,11452.038,185700.551,0,28.022
15-12 22:12:36,9.002,3.001,81.772,0,0,1135680,5584624,32360,661312,1324.351,2645.702,0,0
15-12 22:12:37,12.999,4.500,75.996,0.250,0,1134124,5586168,32372,661312,1879.897,2996.836,0,127.993
15-12 22:12:38,14.465,12.968,64.343,0,0,1136692,5565016,32372,679436,19633587.284,54151.749,0,0
15-12 22:12:39,14.986,16.235,57.196,0,0,1142564,5535032,32372,702996,25269567.133,64763.357,0,3.996
15-12 22:12:40,8.000,4.000,84.500,0,0,1138724,5535708,32372,706024,2920816.500,13420.989,0,0
15-12 22:12:41,2.000,1.500,93.989,0,0,1138720,5535708,32372,706028,272.969,1667.810,0,0
15-12 22:12:42,5.270,3.012,89.846,0,0,1136808,5537620,32372,706028,276.062,783.011,0,0
15-12 22:12:43,7.736,6.738,81.107,0.250,0,821176,5853676,32384,705948,1779.868,5889.637,0,107.810
15-12 22:12:44,3.254,3.004,89.859,0,0,825672,5940808,32384,616520,501.610,1161.413,0,8.010
15-12 22:12:45,1.994,1.745,93.973,0,0,826044,5940628,32384,616372,345.982,3884.568,0,87.742
15-12 22:12:46,1.746,1.247,94.060,0,0,826044,5940628,32384,616372,166.664,724.538,0,0
15-12 22:12:47,2.246,2.246,93.091,0,0,826044,5940628,32384,616372,123851.605,3689.702,0,0
15-12 22:12:48,1.506,1.506,94.610,0,0,825908,5940628,32396,616496,233.889,704.678,0,164.626
15-12 22:12:49,15.758,6.003,75.038,0,0,827684,5927844,32396,627332,5427.723,2745.377,0,8.004
15-12 22:12:50,38.915,16.713,22.700,0,0,834024,5888280,32396,659740,272.405,1193.392,0,0
15-12 22:12:51,37.147,9.723,38.892,0,0,852896,5867868,32396,661248,1324.316,1282.433,0,0
15-12 22:12:52,24.724,8.073,58.025,0,0,871436,5849252,32396,661276,210.909,720.521,0,0
15-12 22:12:53,33.478,6.995,49.968,0,0,882508,5838164,32396,661276,464.701,2534.368,0,71.954
15-12 22:12:54,42.980,5.466,40.992,0,0,895092,5825564,32408,661276,285.205,3062.727,0,182.849
15-12 22:12:55,36.274,5.253,50.033,0,0,907940,5812712,32408,661280,167.111,672.447,0,0
15-12 22:12:56,35.587,4.511,52.629,0,0,931628,5789024,32408,661280,333.818,1253.071,0,0
15-12 22:12:57,54.488,3.999,29.493,0,0,931628,5789024,32408,661280,557.874,895.798,0,0
15-12 22:12:58,39.353,4.011,38.601,0,0,939552,5780972,32408,661280,14770.690,890.332,0,0
15-12 22:12:59,40.167,4.519,47.949,0,0,940300,5780216,32416,661280,8485.271,9956.386,0,52.217
15-12 22:13:00,38.450,4.245,45.691,0,0,940288,5780216,32416,661292,5876.393,9522.674,0,0
15-12 22:13:01,40.799,4.975,47.018,0,0,946840,5773664,32416,661292,231.858,800.058,0,0
15-12 22:13:02,40.222,5.746,46.967,0,0,957676,5762828,32416,661292,824.424,1653.844,0,0
15-12 22:13:03,36.967,5.745,46.209,0,0,962456,5758040,32420,661296,741.337,1559.606,0,7.993
15-12 22:13:04,55.953,6.022,12.797,0,0,962428,5758040,32420,661324,167.609,674.452,0,144.525
15-12 22:13:05,47.369,5.456,18.352,0,0,966196,5754260,32432,661324,493.034,1402.715,0,277.765
15-12 22:13:06,51.808,4.275,25.652,0,0,966824,5753504,32432,661444,558.317,1060.300,0,0
15-12 22:13:07,39.462,2.765,49.516,0,0,969848,5750480,32432,661444,288.549,729.919,0,0
15-12 22:13:08,39.782,4.754,45.036,0,0,978668,5741660,32432,661444,315.251,1711.360,0,0
15-12 22:13:09,36.812,4.477,46.015,0,0,984716,5735612,32432,661444,166.150,668.580,0,0
15-12 22:13:10,32.864,4.766,52.933,0.251,0,986628,5733608,32440,661444,1680.813,1539.324,0,120.416
15-12 22:13:11,25.153,11.207,56.532,1.494,0,1101792,5618444,32440,661444,394.481,1424.513,0,44536.466
15-12 22:13:12,33.575,4.761,41.342,0,0,1106248,5613936,32440,661464,1370.051,1823.060,0,0
15-12 22:13:13,29.873,6.473,55.763,0,0,1105716,5614380,32440,661480,19220.368,3322.887,0,0
