"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output giraph_stanford_capacity.csv 1",,,,"Date:","15 Dec 2025 01:23:32 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
15-12 01:23:54,79.370,11.481,8.486,0.250,0,1076116,4719240,55572,1521616,531.131,5232.443,0,227.628
15-12 01:23:55,87.642,8.490,2.996,0,0,1097532,4697820,55572,1521620,371.541,4155.870,0,0
15-12 01:23:56,89.114,7.760,2.503,0,0,1101064,4694108,55572,1521620,579.744,2247.884,0,4.005
15-12 01:23:57,89.117,7.510,2.754,0,0,1107860,4687304,55572,1521628,5164.753,1290.688,0,196.257
15-12 01:23:58,81.582,10.728,6.237,0,0,1117948,4677224,55572,1521632,18817.301,5516.655,0,0
15-12 01:23:59,77.701,6.746,13.991,0,0,1129776,4665380,55580,1521636,13788.317,9642.927,0,319.799
15-12 01:24:00,78.162,7.766,10.271,0,0,1145372,4649784,55580,1521636,11795.516,15229.653,0,0
15-12 01:24:01,85.427,9.991,3.747,0,0,1152172,4642980,55580,1521640,9704.736,13777.268,0,0
15-12 01:24:02,89.724,7.998,1.250,0,0,1157492,4637688,55580,1521640,843.753,2115.380,0,3.999
15-12 01:24:03,91.333,7.757,0.250,0,0,1189372,4605684,55580,1521760,279.253,1182.070,0,0
15-12 01:24:04,84.855,9.484,4.243,0,0,1212444,4582500,55592,1521860,166.716,655.881,0,91.843
15-12 01:24:05,85.288,6.003,8.754,0,0,1217352,4577472,55592,1521880,167.075,657.294,0,4.002
15-12 01:24:06,79.570,6.984,11.474,0,0,1234660,4559844,55592,1521880,272.383,1178.331,0,0
15-12 01:24:07,71.733,10.283,16.804,0,0,1250196,4544248,55592,1521880,1909.190,3245.523,0,0
15-12 01:24:08,71.017,8.002,19.505,0,0,1264560,4529884,55592,1521880,4257.040,6347.550,0,8.002
15-12 01:24:09,53.241,3.499,40.993,0,0,1296816,4497628,55592,1521880,1302.782,3503.414,0,0
15-12 01:24:10,48.830,3.506,45.825,0,0,1322260,4472176,55600,1521880,274.449,1009.653,0,44.072
15-12 01:24:11,14.253,1.500,82.519,0,0,1328792,4465624,55600,1521900,772.182,1662.391,0,0
15-12 01:24:12,43.393,6.235,49.128,0,0,1327000,4467372,55600,1521928,3494.345,5949.265,0,0
15-12 01:24:13,54.840,9.015,33.806,0,0,1328900,4465472,55600,1521928,1102988.195,9030.903,0,0
15-12 01:24:14,82.180,9.771,7.266,0,0,1325988,4468384,55600,1521928,9899355.422,6104.363,0,44846.172
15-12 01:24:15,20.429,3.488,73.247,0.747,0,1327496,4466860,55612,1521928,11835196.270,9055.684,0,9184.240
15-12 01:24:16,67.377,10.442,20.387,0,0,1373492,4420856,55612,1521936,4432859.471,12930.379,0,0
15-12 01:24:17,92.771,7.291,0,0,0,1366060,4428288,55612,1521936,5947076.958,533105.592,0,0
15-12 01:24:18,90.853,8.510,0.250,0,0,1395124,4399224,55612,1521936,4652.253,2105366.344,0,0
15-12 01:24:19,90.203,6.996,0.999,0,0,1392760,4401584,55612,1521940,3454.183,2625653.159,0,119.937
15-12 01:24:20,78.742,11.712,8.223,0,0,1410196,4384120,55628,1521952,4710775.142,2379588.308,0,36014.046
15-12 01:24:21,88.518,9.252,0,0,0,1429428,4364888,55628,1521952,4151012.782,2104239.607,0,0
15-12 01:24:22,90.782,8.025,0.752,0,0,1451444,4342872,55628,1521952,6585.423,4214156.431,0,0
15-12 01:24:23,79.160,11.986,6.992,0,0,1481136,4313172,55628,1521960,8864388.914,2910804.563,0,0
15-12 01:24:24,88.465,9.996,1.000,0,0,1507640,4286668,55628,1521960,8776.548,5375071.646,0,0
15-12 01:24:25,79.040,9.724,10.223,0,0,1515944,4278344,55640,1521968,7075107.930,2263268.771,0,43.884
15-12 01:24:26,87.143,9.239,3.246,0,0,1529560,4264716,55640,1521976,1789576.761,4350638.606,0,3.995
15-12 01:24:27,74.359,8.290,10.551,0,0,1529192,4265036,55640,1522020,8571813.338,2777910.454,0,0
15-12 01:24:28,83.534,8.503,7.253,0,0,1529620,4264604,55640,1522024,363694.477,6586920.983,0,0
15-12 01:24:29,85.234,8.224,5.234,0,0,1535072,4259148,55640,1522028,8847536.405,5242711.019,0,0
15-12 01:24:30,82.144,9.043,7.034,0,0,1543944,4250252,55648,1522044,4485192.666,2930813.309,0,24.116
15-12 01:24:31,88.512,7.729,3.491,0,0,1551024,4243172,55648,1522044,4406236.782,4868321.623,0,0
15-12 01:24:32,59.840,7.762,16.024,0,0,1553848,4240340,55648,1522052,7665921.756,3292809.919,0,52.078
15-12 01:24:33,86.618,8.986,3.245,0,0,1553680,4240508,55648,1522052,1230670.182,5894929.752,0,0
15-12 01:24:34,81.375,7.988,8.737,0,0,1552616,4241564,55648,1522060,8866748.706,4360104.750,0,0
15-12 01:24:35,77.977,7.998,12.246,0,0,1555540,4238616,55656,1522076,8095186.537,6064170.009,0,175.949
15-12 01:24:36,86.517,6.520,5.768,0,0,1566760,4227428,55656,1522076,803291.311,3164940.279,0,0
15-12 01:24:37,81.160,7.741,9.989,0,0,1567872,4226304,55656,1522088,15847.514,2388548.521,0,0
15-12 01:24:38,13.048,2.258,84.564,0,0,1569596,4224568,55656,1522100,5501.422,6577.416,0,4.015
15-12 01:24:39,0.500,0.500,98.256,0,0,1569848,4224316,55656,1522100,1262.082,2142.139,0,0
15-12 01:24:40,41.889,5.236,52.112,0,0,1571148,4220580,55664,1524452,2513896.270,12465.961,0,23.937
15-12 01:24:41,91.914,6.725,0.498,0,0,1571652,4220076,55664,1524452,1664.915,2396.241,0,0
15-12 01:24:42,85.704,12.279,0.752,0,0,1577492,4209568,55664,1529000,18581.260,4842629.046,0,0
15-12 01:24:43,19.322,2.760,78.042,0,0,1578544,4208336,55664,1529168,1495.601,5400.223,0,0
15-12 01:24:44,0.750,0,98.508,0,0,1578544,4208336,55664,1529168,215.018,699.060,0,4.000
15-12 01:24:45,2.250,1.500,94.752,0.750,0,1578696,4208112,55676,1529192,21182.465,2307.051,0,7288.160
15-12 01:24:46,3.500,0.750,95.011,0,0,1578696,4208112,55676,1529192,381.044,3135.364,0,0
15-12 01:24:47,37.740,8.498,49.737,0,0,1571044,4215664,55676,1529212,23177.112,20181.873,0,0
15-12 01:24:48,1.750,2.249,95.476,0,0,960464,4827220,55676,1528812,445.886,1771.547,0,0
15-12 01:24:49,1.501,0.250,97.286,0,0,962156,4825300,55676,1529040,222440.478,11302.191,0,0
15-12 01:24:50,0.500,0.250,99.004,0,0,962156,4825300,55676,1529040,209.009,626.028,0,4.000
15-12 01:24:51,0.250,0.750,98.989,0,0,962144,4825300,55688,1529040,272.971,1107.881,0,495.947
15-12 01:24:52,0.500,0,99.015,0,0,962144,4825300,55688,1529040,167.025,584.086,0,0
15-12 01:24:53,0,0,99.260,0,0,962144,4825300,55688,1529040,173.017,584.059,0,0
15-12 01:24:54,0.750,0.250,98.748,0,0,971372,4862096,55688,1484140,631.986,1165.974,0,0
15-12 01:24:55,0.500,0.250,98.985,0,0,971368,4862096,55688,1484144,928.859,1551.764,0,0
15-12 01:24:56,0,0.250,98.757,0,0,967604,4911696,55700,1439452,216.015,584.042,0,124.009
15-12 01:24:57,0.500,0,99.007,0,0,967604,4911696,55700,1439452,407.029,1216.086,0,0
15-12 01:24:58,0,0,99.245,0,0,967604,4911696,55700,1439452,226.989,583.973,0,0
15-12 01:24:59,0.250,0,99.506,0,0,967604,4911696,55700,1439452,423.026,776.048,0,0
15-12 01:25:00,2.747,4.495,91.643,0,0,973408,4905904,55700,1439460,2147.494,4010.320,0,3.995
15-12 01:25:01,7.258,14.767,76.839,0,0,979700,4899676,55712,1439452,1010.166,16683.253,0,240.277
15-12 01:25:02,1.250,1.000,97.990,0,0,979880,4899492,55712,1439456,1006.900,18794.131,0,4.000
15-12 01:25:03,1.000,0.250,97.509,0,0,960752,4918644,55712,1439452,1014.089,10830.948,0,0
15-12 01:25:04,0.500,0,99.244,0,0,960752,4918644,55712,1439452,166.990,583.965,0,0
15-12 01:25:05,0.250,0,98.505,0.500,0,960752,4918644,55712,1439452,467.024,7652.388,0,624.032
15-12 01:25:06,0.500,0.500,99.237,0,0,960740,4918644,55724,1439452,346.954,1161.846,0,167.978
15-12 01:25:07,0.500,0.250,98.481,0,0,960740,4918644,55724,1439452,268.948,679.869,0,7.998
15-12 01:25:08,0.500,0,99.274,0,0,960740,4918644,55724,1439452,227.054,638.151,0,4.001
15-12 01:25:09,0,0,99.264,0,0,960740,4918644,55724,1439452,279.040,1108.159,0,0
