"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_stanford_fifo.csv 1",,,,"Date:","15 Dec 2025 13:47:51 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
15-12 13:48:56,42.786,5.505,49.292,0,0,1017288,5759660,28872,609184,1949.663,2342.998,0,112.096
15-12 13:48:57,69.749,2.750,24.250,0,0,1055044,5721888,28884,609184,11039.890,5719.943,0,163.998
15-12 13:48:58,30.728,1.749,66.703,0,0,1055036,5721888,28884,609192,18019.170,17806.322,0,0
15-12 13:48:59,42.365,1.744,52.333,0,0,1055036,5721888,28884,609192,1010.779,1795.279,0,0
15-12 13:49:00,45.079,1.252,46.582,0,0,1055036,5721888,28884,609192,239.422,734.295,0,0
15-12 13:49:01,26.931,0.748,71.816,0,0,1055036,5721888,28884,609192,214.450,719.156,0,19.949
15-12 13:49:02,34.575,1.002,63.388,0,0,1055276,5717856,28892,612952,452.987,2109.595,0,48.105
15-12 13:49:03,31.086,3.008,63.425,0,0,1067976,5649072,28892,667440,233.644,735.027,0,4.011
15-12 13:49:04,26.751,0.750,72.002,0,0,1067976,5649072,28892,667440,370.008,1543.035,0,0
15-12 13:49:05,39.720,2.248,55.208,0,0,1067256,5616568,28892,699796,565.574,2157.373,0,7.994
15-12 13:49:06,24.011,4.252,71.283,0,0,1071712,5558860,28892,751632,108.050,376.175,0,16.007
15-12 13:49:07,22.510,3.502,71.281,0,0,1074720,5612432,28904,696248,20451.867,8268.585,0,108.047
15-12 13:49:08,0.500,0.999,98.165,0,0,821840,5865716,28904,696048,484.579,2190.098,0,31.972
15-12 13:49:09,6.981,1.745,90.005,0,0,831268,5856212,28904,696136,3981.144,4734.091,0,3.989
15-12 13:49:10,51.391,4.763,40.611,0,0,881920,5805560,28904,696136,312.858,735.015,0,0
15-12 13:49:11,47.233,5.498,42.735,2.999,0,898916,5788440,28904,696176,890.689,3950.620,0,67196.526
15-12 13:49:12,60.056,3.503,32.030,0,0,926516,5760720,28904,696296,880.823,2730.551,0,0
15-12 13:49:13,37.883,3.738,52.587,0,0,947368,5739300,28916,696800,512.416,2307.867,498.459,159.507
15-12 13:49:14,56.154,10.779,24.567,3.760,0,969176,5711600,28924,702388,8928.411,528162.011,0,87270.601
15-12 13:49:15,59.783,5.003,30.517,0,0,973576,5702472,28924,707064,26060.486,4893713.239,0,8.004
15-12 13:49:16,32.236,3.498,61.223,0,0,972848,5696984,28924,713140,24696.979,6132026.583,0,63.971
15-12 13:49:17,29.765,2.751,65.784,0,0,971612,5692168,28924,719044,14818.607,6061921.736,0,116.060
15-12 13:49:18,31.190,3.743,64.127,0.499,0,973840,5774248,28936,636976,24164.752,5070631.546,0,107.794
15-12 13:49:19,2.502,1.501,94.594,0,0,818232,5929908,28936,636968,174235.419,10473.424,0,32.032
15-12 13:49:20,0.750,0.250,98.249,0,0,816296,5930640,28936,638172,1554336.674,1308067.894,0,0
15-12 13:49:21,18.015,7.006,73.060,0,0,811572,5890732,28936,681680,46520200.437,44724473.223,0,8.007
15-12 13:49:22,0.250,0,98.863,0,0,811572,5890732,28936,681680,172.761,642.113,0,119.835
15-12 13:49:23,1.001,0.751,97.884,0,0,833356,5914924,28948,636816,524.717,1214.660,0,144.197
15-12 13:49:24,0.250,0.500,98.664,0,0,823260,5925020,28948,636816,172.850,642.443,0,7.993
15-12 13:49:25,0.500,0,98.585,0,0,815448,5932832,28948,636816,263.226,725.623,0,0
15-12 13:49:26,0.500,0.749,98.168,0,0,809608,5989852,28948,587008,331.723,1207.990,0,11.990
15-12 13:49:27,0.500,0.250,98.561,0,0,809860,5989600,28948,587008,173.107,714.441,0,96.059
15-12 13:49:28,0.250,0.250,99.121,0,0,809860,5989600,28948,587008,246.678,696.091,0,0
15-12 13:49:29,1.001,0.501,97.875,0,0,810204,5989124,28960,587128,124210.501,3013.846,0,144.184
15-12 13:49:30,1.000,0,99.025,0,0,810204,5989124,28960,587128,173.044,643.164,0,0
15-12 13:49:31,0,0.250,98.763,0,0,810204,5989124,28960,587128,215.029,685.094,0,0
15-12 13:49:32,0,0.250,99.120,0,0,810204,5989124,28960,587128,398.476,1211.407,0,19.974
15-12 13:49:33,0.501,0.250,98.889,0,0,810204,5989124,28960,587128,173.243,635.892,0,4.006
15-12 13:49:34,0.499,0.250,98.857,0,0,810204,5989124,28960,587128,172.751,642.073,0,0
15-12 13:49:35,0.501,0.250,98.879,0,0,810196,5989124,28968,587128,339.442,1214.580,0,48.063
15-12 13:49:36,6.750,4.000,82.754,5.500,0,819820,5942292,29108,624068,455.020,5005.215,37085.589,236.010
15-12 13:49:37,0.250,0.250,99.255,0,0,819712,5942292,29108,624124,293.015,751.039,0,12.001
15-12 13:49:38,0.250,0,98.998,0,0,819712,5942292,29108,624124,458.993,1266.981,0,0
15-12 13:49:39,0.750,0.250,98.715,0,0,819712,5942292,29108,624124,322.886,778.724,0,3.999
15-12 13:49:40,0.250,0.250,98.747,0,0,819712,5942292,29108,624124,172.995,642.980,0,0
15-12 13:49:41,0,0.250,98.897,0,0,819712,5942292,29108,624124,320.667,1199.755,0,0
15-12 13:49:42,0.501,0,99.141,0,0,819712,5942292,29120,624112,173.247,635.906,0,56.080
15-12 13:49:43,1.000,0.250,98.482,0,0,819700,5942292,29120,624124,402.926,848.844,0,0
15-12 13:49:44,0.250,0,98.455,0,0,819904,5942068,29120,624144,18328.712,2507.866,0,0
15-12 13:49:45,0.750,0.500,99.033,0,0,819904,5942068,29120,624144,535.181,949.321,0,4.001
15-12 13:49:46,5.496,1.499,91.685,0,0,828364,5926268,29120,631380,5914.789,2940.906,0,0
15-12 13:49:47,39.776,8.005,45.029,4.253,0,868908,5846948,29128,668932,1761.134,2154.388,0,57849.264
15-12 13:49:48,56.516,5.001,34.760,0,0,890496,5825288,29128,668936,545.150,3185.875,0,14127.881
15-12 13:49:49,58.181,3.995,32.961,0,0,930028,5785752,29128,668940,1388.355,3141.279,0,0
15-12 13:49:50,47.289,6.005,42.284,0,0,957360,5758284,29128,669060,279.228,1203.982,0,0
15-12 13:49:51,47.398,9.230,37.669,0,0,964700,5663180,29128,754400,91176932.986,61297.966,0,3.991
15-12 13:49:52,53.858,5.261,34.319,1.503,0,968048,5655704,29140,758404,25798.867,4183444.539,0,24685.629
15-12 13:49:53,32.750,3.000,60.250,1.250,0,965136,5652400,29140,764436,26124.022,6193276.122,0,15724.013
15-12 13:49:54,33.990,3.499,60.482,0,0,966700,5644196,29140,770908,21856.569,6584682.398,0,0
15-12 13:49:55,30.512,4.002,64.275,0,0,958016,5734700,29140,691228,16097.234,5803733.624,0,0
15-12 13:49:56,8.504,2.001,88.043,0,0,815776,5877004,29140,691216,185154.373,15189.496,0,0
15-12 13:49:57,0.500,0.500,98.993,0,0,815776,5877004,29140,691216,238.982,845.937,0,4.000
15-12 13:49:58,8.999,7.499,81.242,0,0,809852,5837136,29152,735816,47914844.322,45881119.166,0,155.985
15-12 13:49:59,11.497,4.999,82.227,0,0,820932,5787780,29156,773128,112518.078,106604.703,0,259.929
15-12 13:50:00,35.738,8.997,50.982,0,0,878448,5722376,29212,780740,2538.114,1832.361,0,0
15-12 13:50:01,49.174,4.243,42.184,0,0,901596,5699192,29212,780736,274.574,773.798,0,0
15-12 13:50:02,51.817,4.255,40.552,0.501,0,965752,5681048,29232,735872,652.842,3605.649,0,520.671
15-12 13:50:03,43.011,3.751,50.262,0,0,988308,5704304,29232,691180,1205.299,3475.864,0,8.002
15-12 13:50:04,52.407,4.242,41.926,0,0,1001408,5691200,29232,691184,1892.651,2873.915,0,0
15-12 13:50:05,65.282,4.752,25.262,0,0,1100948,5591660,29232,691184,279.138,1203.593,0,0
15-12 13:50:06,70.549,4.753,21.765,0,0,1135964,5556632,29236,691188,23850.627,11337.904,0,0
15-12 13:50:07,47.762,3.251,44.511,0,0,1144016,5548568,29248,691188,4857.213,8702.174,0,180.045
15-12 13:50:08,68.446,4.247,24.231,0,0,1149752,5542828,29248,691192,1932.485,3707.094,0,0
15-12 13:50:09,12.502,1.000,85.762,0,0,1158920,5533532,29248,691320,2854.389,122103.628,0,4.001
15-12 13:50:10,19.276,1.502,77.853,0,0,1182860,5509592,29248,691320,2216.940,3228.281,0,0
15-12 13:50:11,45.757,6.001,43.006,0,0,1229520,5462580,29252,691444,1220.184,4691.709,0,0
15-12 13:50:12,55.944,4.246,36.464,0,0,1253556,5438400,29264,691452,1142.860,2976.032,0,155.845
15-12 13:50:13,60.937,4.246,31.467,0,0,1283264,5408692,29264,691452,1174.784,1877.057,0,0
15-12 13:50:14,48.325,3.255,43.818,0,0,1304280,5387524,29264,691572,1221.891,3476.379,0,0
15-12 13:50:15,42.957,5.245,47.453,0,0,1433556,5258248,29264,691572,13484.639,3372.658,0,3.996
15-12 13:50:16,50.774,2.251,40.519,0,0,1435316,5256484,29264,691576,19653.099,19247.911,0,36.017
15-12 13:50:17,34.512,2.251,59.271,0,0,1439572,5252228,29264,691576,1160.409,2307.814,0,0
15-12 13:50:18,59.774,1.000,36.765,0,0,1439560,5252228,29276,691576,1036.420,1771.717,0,120.049
15-12 13:50:19,25.947,0.998,70.107,0,0,1439560,5252228,29276,691576,991.972,1725.472,0,0
15-12 13:50:20,30.516,0.750,68.286,0,0,1439560,5252228,29276,691576,1166.620,2386.267,0,0
15-12 13:50:21,28.550,0.501,66.366,0,0,1439560,5252228,29276,691576,1115.949,1786.120,0,4.007
15-12 13:50:22,32.231,2.249,62.963,0,0,1436272,5196032,29276,749600,993.417,1727.985,0,3.998
15-12 13:50:23,28.265,1.251,67.787,2.251,0,1436260,5196032,29288,749600,1202.651,2350.272,0,22280.054
15-12 13:50:24,34.940,1.747,61.395,0,0,1447452,5155968,29288,777704,992.300,1726.043,0,3.993
15-12 13:50:25,31.543,3.755,64.087,0,0,1453480,5099772,29288,826604,1061.433,1863.517,0,0
15-12 13:50:26,41.676,4.742,49.412,0,0,1450424,5153016,29288,777456,3733.335,25297.835,0,0
15-12 13:50:27,1.253,1.002,96.490,0,0,1222628,5381112,29288,777260,1066.658,1823.544,0,36.090
15-12 13:50:28,1.250,0.500,94.469,2.999,0,1218108,5385620,29300,777260,1215.604,5010.367,0,67366.045
15-12 13:50:29,2.501,0.750,96.526,0,0,1214788,5388932,29300,777268,2440.651,6409.710,0,2448.653
15-12 13:50:30,1.250,0,98.249,0,0,1206480,5397240,29300,777268,993.992,1709.987,0,0
15-12 13:50:31,1.000,0.500,97.994,0,0,1199116,5404604,29300,777268,993.943,1691.903,0,0
15-12 13:50:32,1.499,0.250,97.934,0.250,0,1196028,5407692,29300,777268,2350.423,3310.779,0,275.815
15-12 13:50:33,2.502,1.501,89.826,4.254,0,1170700,5508688,29312,703540,66302.937,88081496.571,0,106077.493
15-12 13:50:34,1.748,0.999,96.122,0,0,1171648,5503676,29312,707604,4416807.865,12766.951,0,0
15-12 13:50:35,1.999,1.000,95.717,0,0,1171676,5496368,29312,714716,7616557.184,20099.108,0,0
15-12 13:50:36,1.752,1.001,95.846,0,0,1173084,5487812,29312,721640,7422813.906,20760.755,0,0
15-12 13:50:37,9.751,2.500,86.757,0,0,1189684,5466896,29312,725856,4427155.912,79831.688,0,0
15-12 13:50:38,3.252,0.250,95.545,0,0,1189512,5466896,29312,726024,5295.515,126047.868,0,0
15-12 13:50:39,6.746,2.998,88.446,0,0,1183344,5451764,29324,746872,22372380.854,69977.420,0,151.908
15-12 13:50:40,6.000,3.750,88.004,0,0,1177928,5432612,29324,770732,25501955.946,75436.618,0,0
15-12 13:50:41,0.500,0.500,98.233,0,0,1177928,5432612,29324,770732,344.940,1256.783,0,0
15-12 13:50:42,0.500,0.250,99.068,0,0,1177928,5432612,29324,770732,233.161,725.500,0,8.006
15-12 13:50:43,0.250,0,99.008,0,0,1177924,5432612,29324,770736,263.021,769.062,0,0
15-12 13:50:44,4.749,2.000,92.239,0,0,829592,5826732,29332,725980,2145.737,6455.209,0,195.976
15-12 13:50:45,0.999,0.250,98.176,0,0,829736,5885512,29336,668956,244.814,684.481,0,7.994
15-12 13:50:46,0.751,0.751,98.316,0.250,0,830724,5884512,29348,668956,353.236,3905.609,0,208.139
15-12 13:50:47,0.750,0,98.511,0,0,830724,5884512,29348,668956,413.048,1275.148,0,0
15-12 13:50:48,1.000,0.500,98.252,0,0,831080,5884036,29348,669076,123888.884,2970.069,0,0
15-12 13:50:49,1.000,0.250,98.729,0,0,831080,5884036,29348,669076,432.906,782.831,0,0
15-12 13:50:50,0,0,99.269,0,0,831080,5884036,29348,669076,321.060,1209.227,0,0
15-12 13:50:51,0.500,0,98.252,0.250,0,831072,5884036,29356,669076,1001.019,1442.027,0,64.001
15-12 13:50:52,0.250,0.250,99.006,0,0,831072,5884036,29356,669076,173.011,643.041,0,0
15-12 13:50:53,1.500,0.250,97.995,0,0,831408,5883784,29356,669076,278.985,1158.938,0,0
15-12 13:50:54,0,0.499,98.824,0,0,831408,5883784,29356,669076,304.457,707.737,0,19.964
15-12 13:50:55,0.250,0,98.925,0,0,831408,5883784,29356,669076,215.380,678.198,0,4.007
15-12 13:50:56,0.500,0.500,99.250,0,0,831400,5883784,29364,669076,353.000,1212.999,0,32.000
15-12 13:50:57,0.500,0,98.683,0,0,831400,5883784,29364,669076,232.842,688.534,0,0
15-12 13:50:58,0.499,0.249,98.964,0,0,831400,5883784,29364,669076,232.329,687.016,0,0
15-12 13:50:59,1.004,0.251,98.098,0,0,831652,5883532,29364,669076,279.994,1163.131,0,12.043
15-12 13:51:00,0.750,0.250,98.237,0,0,831652,5883532,29364,669076,214.972,684.910,0,0
15-12 13:51:01,1.000,0,99.273,0,0,831652,5883532,29364,669076,173.041,643.152,0,0
15-12 13:51:02,0,0,98.247,0,0,831644,5883532,29372,669076,338.989,1220.959,0,31.999
15-12 13:51:03,0.500,0.250,98.944,0,0,831644,5883532,29372,669076,172.902,634.640,0,0
15-12 13:51:04,0.500,1.000,97.493,1.250,0,831876,5883280,29372,669096,17938.781,1249.915,0,22562.467
15-12 13:51:05,0.250,0,98.558,0,0,831876,5883280,29372,669096,420.247,1775.042,0,0
15-12 13:51:06,21.001,5.250,72.252,0,0,846236,5822984,29372,713884,6770.221,3393.111,0,0
15-12 13:51:07,54.218,4.997,36.729,0,0,896380,5772836,29384,713876,172.899,678.604,0,199.883
15-12 13:51:08,47.617,3.989,43.379,0,0,915676,5753432,29384,713884,338.057,2356.425,0,0
15-12 13:51:09,48.565,5.007,39.803,3.505,0,964696,5704292,29384,714004,1391.869,4280.748,0,47860.266
15-12 13:51:10,42.003,5.000,48.254,1.750,0,987460,5666900,29384,728316,19680629.462,14557.179,0,21573.747
15-12 13:51:11,53.962,7.745,31.478,0,0,981852,5598740,29384,800012,72331487.693,57196.620,0,0
15-12 13:51:12,47.370,4.010,44.362,0.251,0,980380,5594600,29396,805476,27100.630,5681813.625,0,160.406
15-12 13:51:13,28.755,3.251,64.762,0,0,981228,5588720,29396,810392,21740.977,5031480.424,0,0
15-12 13:51:14,28.985,3.248,65.217,0,0,982144,5582160,29396,815888,15326.219,5668215.134,0,0
15-12 13:51:15,37.015,3.001,56.023,2.251,0,982760,5575076,29400,822172,16316.719,6387227.311,0,20456.424
15-12 13:51:16,9.748,2.999,85.983,0,0,893144,5752772,29400,736300,185806.931,122057.306,0,203.960
15-12 13:51:17,0.250,0.500,98.772,0.250,0,883228,5762676,29412,736300,279.062,1167.260,0,188.042
15-12 13:51:18,15.476,6.490,73.138,0,0,881624,5718436,29412,781012,47816863.140,253397.067,0,0
15-12 13:51:19,6.001,4.001,89.271,0,0,883316,5690372,29412,806688,6220.494,3187.766,0,0
15-12 13:51:20,40.002,7.750,49.002,0,0,893260,5660772,29424,825820,2687.127,3637.172,0,120.006
15-12 13:51:21,53.514,3.751,38.510,0,0,914144,5639856,29424,825820,293.077,3023.792,0,0
15-12 13:51:22,42.897,3.242,52.624,0,0,930772,5623224,29424,825824,172.587,677.378,0,3.990
15-12 13:51:23,54.296,4.504,37.282,0,0,993696,5652084,29436,736268,1431.210,2869.426,0,224.190
15-12 13:51:24,47.109,4.510,44.854,0,0,1021916,5623860,29436,736272,21144.796,7555.436,0,0
15-12 13:51:25,67.226,4.748,25.241,0,0,1058708,5587068,29436,736272,9247.707,13382.234,0,19.993
15-12 13:51:26,55.535,4.003,36.773,0,0,1105324,5540448,29440,736272,279.176,1203.760,0,4.003
15-12 13:51:27,53.757,2.738,37.332,0,0,1116412,5529360,29440,736272,172.223,675.950,0,0
15-12 13:51:28,75.049,4.267,17.570,0,0,1145792,5499960,29452,736280,1835.310,3195.728,0,176.704
15-12 13:51:29,9.499,1.750,88.238,0,0,1150204,5495424,29452,736404,2761.621,122592.176,0,0
15-12 13:51:30,30.377,2.739,65.735,0,0,1175400,5470224,29452,736408,2320.638,3306.660,0,0
15-12 13:51:31,39.883,6.020,49.916,0,0,1237188,5408260,29452,736496,1177.915,5316.671,0,0
15-12 13:51:32,58.802,4.754,33.279,0,0,1260452,5384836,29452,736504,1227.087,2883.554,0,0
15-12 13:51:33,41.729,2.998,50.474,0,0,1282368,5362912,29460,736504,1053.467,1782.098,0,135.931
15-12 13:51:34,50.040,3.753,39.281,0,0,1303416,5341744,29460,736624,5823.646,1838.467,0,0
15-12 13:51:35,50.892,5.488,40.414,0,0,1440224,5204920,29460,736624,17415.923,8430.053,0,15.966
15-12 13:51:36,57.493,2.500,37.495,0,0,1447024,5198116,29460,736628,10770.620,14515.140,0,0
15-12 13:51:37,36.816,2.254,58.605,0,0,1447024,5198116,29460,736628,995.784,1732.103,0,284.510
15-12 13:51:38,74.753,3.500,16.251,0,0,1450792,5194336,29472,736628,1100.046,2253.095,0,92.004
15-12 13:51:39,25.484,0.750,71.204,0,0,1450792,5194336,29472,736628,993.358,1727.883,0,11.992
15-12 13:51:40,26.273,0.250,72.562,0,0,1450792,5194336,29472,736628,1102.950,1904.640,0,0
15-12 13:51:41,40.182,4.742,46.921,4.243,0,1456432,5135620,29472,788504,1158.051,2303.123,0,51066.040
15-12 13:51:42,32.311,1.503,65.373,0,0,1458108,5127556,29472,794676,995.880,1732.270,0,0
15-12 13:51:43,28.219,0.999,69.672,0,0,1457016,5103616,29472,819012,992.895,1727.078,0,0
15-12 13:51:44,34.529,4.003,57.299,0,0,1471164,5044148,29484,862812,1166.990,2308.959,0,112.095
15-12 13:51:45,23.988,3.748,71.715,0,0,1506640,5049692,29484,822616,1677.191,4191.979,0,0
15-12 13:51:46,10.005,3.002,84.044,2.251,0,1300952,5255536,29484,822444,3249.708,24177.705,0,41165.632
15-12 13:51:47,1.500,0.750,97.519,0,0,1293112,5263376,29484,822444,1379.269,6060.181,0,8.002
15-12 13:51:48,2.000,0,96.518,0,0,1278328,5278156,29484,822448,2175.406,5265.984,0,0
15-12 13:51:49,1.000,0.500,98.499,0,0,1275484,5280988,29496,822448,993.989,1709.982,0,167.998
15-12 13:51:50,1.250,0.750,98.015,0,0,1265852,5290620,29496,822448,1429.225,2452.386,0,0
15-12 13:51:51,1.250,0.750,89.715,7.497,0,1258532,5297940,29496,822448,2032.206,2647.966,0,105878.639
15-12 13:51:52,2.498,0.999,95.431,0,0,1221828,5422968,29496,736464,89690.357,88082441.549,0,0
15-12 13:51:53,2.500,1.500,95.263,0,0,1217068,5423128,29496,741036,4903622.866,15707.072,0,0
15-12 13:51:54,1.251,0.750,96.293,0,0,1221096,5412292,29496,747704,7283698.393,19851.777,0,0
15-12 13:51:55,1.501,1.501,95.042,0,0,1226196,5399692,29508,755004,7692208.317,19988.914,0,108.048
15-12 13:51:56,10.251,2.000,86.256,0,0,1238064,5383792,29508,758940,4012466.767,204658.423,0,0
15-12 13:51:57,1.250,0.500,97.493,0,0,1222656,5399200,29508,758940,1084.920,2181.839,0,4.000
15-12 13:51:58,12.248,6.999,79.489,0,0,1188552,5403504,29508,788008,31612405.859,30122392.749,0,0
15-12 13:51:59,12.249,6.749,78.244,0,0,1214496,5316048,29516,848152,16430213.290,15764223.258,0,0
