"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_stanford_fifo_new03.csv 1",,,,"Date:","16 Dec 2025 16:49:25 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 16:49:57,3.997,0.749,94.924,0,0,1352308,5141548,39236,865368,2036.377,5283.789,0,0
16-12 16:49:58,1.001,0,98.611,0,0,1352300,5141548,39244,865368,989.116,1653.866,0,56.063
16-12 16:49:59,0.500,0,98.249,0,0,1352300,5141548,39244,865368,2387.964,3296.950,0,20.000
16-12 16:50:00,1.000,0.250,98.257,0,0,1352300,5141548,39244,865368,2241.152,2076.141,0,0
16-12 16:50:01,1.000,0.500,97.992,0,0,1351192,5141548,39244,866452,1226707.167,6331.505,0,4.000
16-12 16:50:02,1.000,0.750,97.505,0,0,1346740,5141296,39244,871020,4831088.269,13952.671,0,0
16-12 16:50:03,3.500,0.500,94.751,0,0,1346588,5139560,39252,872856,1957440.586,17467.175,0,64.001
16-12 16:50:04,2.000,0.500,92.745,5.000,0,1346580,5139560,39252,872860,2215.887,5464.720,0,44801.707
16-12 16:50:05,0.500,0.500,95.499,2.750,0,1346568,5139560,39260,872864,1502.986,2414.977,0,44715.570
16-12 16:50:06,1.750,0,97.749,0,0,1346568,5139560,39260,872864,1806.983,2216.979,0,0
16-12 16:50:07,0.250,0.250,98.734,0,0,1346568,5139560,39260,872864,1420.776,2153.661,0,131.979
16-12 16:50:08,1.250,0.500,98.011,0,0,1346552,5139560,39272,872864,3010.333,2656.294,0,148.016
16-12 16:50:09,1.500,0.500,96.756,0,0,1350672,5130236,39272,877928,5647724.211,16192.990,0,0
16-12 16:50:10,2.500,0.500,96.258,0,0,1350500,5127920,39272,880348,2361257.413,18658.481,0,40.003
16-12 16:50:11,1.500,0.750,97.491,0,0,1350500,5127920,39272,880348,2887.720,6680.352,0,19.998
16-12 16:50:12,0.999,0.250,98.683,0,0,1350496,5127920,39272,880352,987.333,1653.882,0,0
16-12 16:50:13,1.251,0.500,97.325,0,0,1350496,5127920,39272,880352,2241.729,2736.110,0,4.003
16-12 16:50:14,0.750,0.250,98.746,0,0,1350488,5127920,39280,880352,2448.896,2698.885,0,235.990
16-12 16:50:15,1.500,0.250,97.736,0,0,1350488,5127920,39280,880352,2244.688,1954.729,0,0
16-12 16:50:16,3.499,1.000,94.234,0,0,1350600,5120108,39280,887864,8036414.460,35994.915,0,119.980
16-12 16:50:17,6.002,1.250,91.780,0,0,1351116,5119380,39280,888068,12978.280,200668.179,0,0
16-12 16:50:18,4.250,2.750,91.991,0,0,1332144,5118136,39280,907928,21430136.865,68393.495,0,0
16-12 16:50:19,1.749,1.499,94.953,0,0,1330024,5094480,39288,932784,26440775.465,183785.780,0,99.950
16-12 16:50:20,20.498,7.749,70.242,0,0,1360656,5063500,39304,932712,9568.957,5700.379,0,0
16-12 16:50:21,45.238,4.249,47.737,0,0,1400224,5023936,39304,932704,166.954,660.818,0,0
16-12 16:50:22,54.046,4.003,40.284,0,0,1409500,5014612,39304,932712,227.192,1822.537,0,0
16-12 16:50:23,55.815,5.482,37.625,0,0,1115544,5308836,39304,932624,2085.085,5013.372,0,0
16-12 16:50:24,51.178,4.767,42.147,0,0,1131824,5338380,39316,887928,3084.724,7453.913,0,586.037
16-12 16:50:25,58.964,5.247,34.978,0,0,1186256,5283948,39316,887928,5153.820,1019.371,0,3.998
16-12 16:50:26,75.447,4.996,16.738,0,0,1245224,5224980,39316,887928,9713.181,5991.793,0,0
16-12 16:50:27,59.983,2.999,34.490,0,0,1266392,5203812,39316,887928,14374.923,13672.122,0,0
16-12 16:50:28,75.911,4.495,16.980,0,0,1275432,5194768,39316,887932,989.836,1751.939,0,7.991
16-12 16:50:29,42.368,3.510,53.649,0,0,1313292,5156772,39328,888056,3703.277,124934.715,0,196.545
16-12 16:50:30,2.500,0.500,96.740,0,0,1313292,5156772,39328,888056,1413.858,2306.769,0,7.999
16-12 16:50:31,24.754,1.500,72.261,0,0,1332944,5137116,39328,888060,2801.411,6164.905,0,4.001
16-12 16:50:32,1.000,0.250,98.247,0,0,1333700,5136360,39328,888060,2586.931,4379.884,0,0
16-12 16:50:33,1.750,0.750,97.498,0,0,1333948,5136108,39328,888064,2631.955,3035.948,0,4.000
16-12 16:50:34,0.750,0.250,98.243,0.750,0,1333940,5136108,39336,888064,987.929,1636.883,0,4999.641
16-12 16:50:35,0.750,0,98.761,0,0,1325872,5144172,39336,888068,1460.156,2507.268,0,0
16-12 16:50:36,1.250,0.250,97.750,0.500,0,1325872,5144172,39336,888068,1053.999,1690.999,0,7475.995
16-12 16:50:37,1.750,0.500,96.749,0,0,1325872,5144172,39336,888068,1948.971,1904.971,0,4.000
16-12 16:50:38,0.750,0,98.999,0,0,1325872,5144172,39336,888068,1093.984,2160.968,0,8.000
16-12 16:50:39,8.249,0.750,84.494,5.000,0,1326340,5143668,39344,888096,4320.692,21711.451,0,40277.126
16-12 16:50:40,2.249,0.250,97.476,0,0,1326336,5143668,39344,888100,2149.471,5148.733,0,0
16-12 16:50:41,0.250,0.500,98.288,0.500,0,1326336,5143668,39344,888100,1193.459,2821.085,0,7510.888
16-12 16:50:42,1.500,0,98.242,0,0,1326560,5143444,39344,888100,2239.825,2661.792,0,0
16-12 16:50:43,0.500,0.500,97.999,0,0,1326560,5143444,39344,888100,1061.993,1690.989,0,4.000
16-12 16:50:44,1.500,0.250,98.243,0,0,1326548,5143444,39356,888100,1093.920,2160.842,0,71.995
16-12 16:50:45,1.750,0.250,97.259,0,0,1326544,5143444,39356,888104,1580.145,1786.163,0,0
16-12 16:50:46,1.250,0.500,97.474,0.750,0,1326544,5143444,39356,888104,1338.640,1743.531,0,7497.984
16-12 16:50:47,2.501,0.750,96.277,0,0,1327220,5142732,39356,888140,3319.918,10994.039,0,0
16-12 16:50:48,2.750,0.250,96.501,0,0,1327216,5142732,39356,888144,2108.019,5100.047,0,0
16-12 16:50:49,0.500,0.250,98.975,0,0,1327212,5142732,39356,888148,1416.640,2420.385,0,7.998
16-12 16:50:50,1.000,0,98.770,0.250,0,1327204,5142732,39364,888148,2085.430,2833.585,0,64.013
16-12 16:50:51,1.000,0.250,98.006,0,0,1327204,5142732,39364,888148,1048.064,1637.100,0,0
16-12 16:50:52,0.750,0.250,94.740,3.750,0,1327204,5142732,39364,888148,2004.782,3982.567,0,44879.122
16-12 16:50:53,0.500,0.750,98.511,0,0,1327200,5142732,39364,888152,1995.227,2767.315,0,36.004
16-12 16:50:54,1.250,0,97.969,0,0,1327196,5142732,39364,888156,2745.144,2872.104,0,0
16-12 16:50:55,1.500,0.750,97.264,0,0,1327172,5142732,39376,888168,1573.234,10806.607,0,412.061
16-12 16:50:56,1.750,0,97.986,0,0,1327172,5142732,39376,888168,2213.690,5814.185,0,0
16-12 16:50:57,0.750,0,98.281,0,0,1327172,5142732,39376,888168,988.308,1655.516,0,0
16-12 16:50:58,1.250,0,98.240,0,0,1327172,5142732,39376,888168,2239.781,2733.732,0,0
16-12 16:50:59,1.000,0.750,98.006,0,0,1327168,5142732,39376,888172,2901.167,3494.201,0,0
16-12 16:51:00,1.250,0.500,97.258,0,0,1325576,5142032,39384,890400,2383497.238,8337.679,0,36.003
16-12 16:51:01,1.748,0.250,97.404,0,0,1328120,5134220,39384,895536,5499089.145,16090.115,0,3.996
16-12 16:51:02,1.752,0.250,97.089,0,0,1328112,5134220,39384,895544,2611.387,12947.837,0,120.110
16-12 16:51:03,1.249,0.749,97.925,0,0,1328108,5134220,39384,895548,2106.383,5288.940,0,0
16-12 16:51:04,0.500,0,99.079,0,0,1328108,5134220,39384,895548,988.785,1657.316,0,0
16-12 16:51:05,0.750,0.250,98.250,0,0,1328100,5134220,39392,895548,2388.001,3301.001,0,168.000
16-12 16:51:06,1.000,0.250,98.502,0,0,1328096,5134220,39392,895552,2181.040,2160.040,0,0
16-12 16:51:07,0.500,0,97.992,0,0,1328096,5134220,39392,895552,1710.854,1744.851,0,4.000
16-12 16:51:08,1.500,0.250,98.005,0,0,1324640,5134220,39392,898920,3607163.711,11520.638,0,0
16-12 16:51:09,2.500,1.000,95.251,0,0,1324552,5130216,39392,902912,4276210.515,22007.193,0,0
16-12 16:51:10,0.500,0,98.943,0,0,1324552,5130216,39392,902912,1107.360,2682.449,0,3.998
16-12 16:51:11,0.750,0,98.308,0.250,0,1324540,5130216,39400,902916,2569.505,6078.561,0,260.152
16-12 16:51:12,0.999,0.250,98.649,0,0,1324540,5130216,39400,902916,1805.158,2233.720,0,0
16-12 16:51:13,0.500,0.500,98.597,0,0,1324540,5130216,39400,902916,1422.393,2157.113,0,68.067
16-12 16:51:14,1.000,0.250,97.995,0,0,1324540,5130216,39400,902916,2943.843,2790.851,0,0
16-12 16:51:15,1.250,0.500,97.248,0,0,1322880,5129460,39400,905272,2518624.796,8656.838,0,0
16-12 16:51:16,1.000,0.750,97.244,0,0,1324764,5122404,39408,910308,5392571.043,15522.007,0,67.996
16-12 16:51:17,10.498,1.250,87.985,0,0,1325012,5121928,39408,910532,17115.990,227738.947,0,0
16-12 16:51:18,1.499,0.500,97.434,0,0,1320804,5126136,39408,910532,1964.661,2839.064,0,0
16-12 16:51:19,7.505,8.506,79.555,0,0,1310408,5077160,39408,968276,48063872.981,45922957.022,0,4.003
16-12 16:51:20,35.967,8.242,54.450,0,0,1361228,4993608,39416,1000052,2648.573,3441.846,0,0
16-12 16:51:21,57.307,4.254,37.037,0,0,1383972,4970704,39428,1000052,329.329,3026.021,0,260.260
16-12 16:51:22,51.225,3.998,43.479,0,0,1408164,4946512,39428,1000052,166.919,1052.489,0,0
16-12 16:51:23,57.188,6.743,33.464,0,0,1149336,5251804,39428,955076,13199.653,5528.990,0,3.996
16-12 16:51:24,52.030,4.252,41.774,0,0,1173304,5273736,39428,910380,10501.085,13666.920,0,0
16-12 16:51:25,78.161,5.974,15.184,0,0,1249404,5197632,39432,910380,9386.244,8700.223,0,11.948
16-12 16:51:26,63.015,3.515,31.382,0,0,1267032,5179992,39444,910380,274.153,1152.849,0,220.929
16-12 16:51:27,74.685,3.247,20.232,0,0,1273776,5173244,39444,910384,1513.680,2617.718,0,0
16-12 16:51:28,43.844,3.508,49.356,0,0,1302100,5144796,39444,910508,3291.088,123260.467,0,0
16-12 16:51:29,2.000,0.250,97.498,0,0,1302856,5144040,39444,910508,1800.966,2628.951,0,0
16-12 16:51:30,23.254,1.750,73.512,0,0,1337628,5109264,39444,910512,2544.414,6391.040,0,0
16-12 16:51:31,1.500,0.750,97.498,0,0,1350480,5096412,39452,910504,987.980,1636.967,0,59.999
16-12 16:51:32,1.500,0.250,97.979,0,0,1350468,5096412,39452,910516,2387.488,3227.308,0,0
16-12 16:51:33,1.000,0,97.959,0.500,0,1350464,5096412,39452,910520,1119.528,1702.282,0,7376.890
16-12 16:51:34,0.750,0.250,98.800,0,0,1350464,5096412,39452,910520,879.445,1395.706,0,0
16-12 16:51:35,0.500,0.250,98.761,0,0,1350464,5096412,39452,910520,1094.125,2161.247,0,0
16-12 16:51:36,3.250,0,96.003,0.500,0,1350464,5096412,39452,910520,1943.057,1905.056,0,5032.149
16-12 16:51:37,8.239,0.999,89.882,0,0,1350940,5095908,39460,910540,4165.545,21432.934,0,119.843
16-12 16:51:38,1.502,0,97.860,0,0,1349976,5096864,39460,910548,1194.341,2861.214,0,7364.271
16-12 16:51:39,2.000,0.250,97.513,0,0,1348496,5098340,39460,910552,2108.272,5100.658,0,0
16-12 16:51:40,0.750,0.500,98.246,0,0,1348496,5098340,39460,910552,2299.897,2809.874,0,0
16-12 16:51:41,0.250,0.250,94.989,3.750,0,1348508,5098340,39460,910552,447.949,1389.843,0,40143.463
16-12 16:51:42,1.000,0.500,98.253,0,0,1348496,5098340,39472,910552,1030.036,1679.058,0,80.003
16-12 16:51:43,1.000,0.250,98.004,0,0,1348720,5098116,39472,910552,988.043,1637.071,0,24.001
16-12 16:51:44,1.750,0,97.752,0,0,1348716,5098116,39472,910556,1644.030,2268.042,0,0
16-12 16:51:45,0.750,0.250,98.494,0,0,1348716,5098116,39472,910556,1338.924,1743.901,0,0
16-12 16:51:46,2.250,0.500,97.006,0,0,1348712,5098116,39472,910560,3273.197,10466.630,0,0
16-12 16:51:47,2.500,0.250,96.257,0,0,1348908,5097876,39480,910596,2322.167,5853.420,0,44.003
16-12 16:51:48,1.250,0.250,97.749,0.750,0,1348908,5097876,39480,910596,2239.987,2774.984,0,7579.958
16-12 16:51:49,0.500,0,98.997,0,0,1348908,5097876,39480,910596,1047.966,1690.945,0,4.000
16-12 16:51:50,0.500,0.250,99.001,0,0,1348908,5097876,39480,910596,1094.007,2161.013,0,0
16-12 16:51:51,1.250,0,98.251,0,0,1348908,5097876,39480,910596,988.007,2021.013,0,0
16-12 16:51:52,0.750,0.250,98.504,0,0,1348904,5097876,39480,910600,1889.069,1851.067,0,0
16-12 16:51:53,1.000,0.250,98.482,0.250,0,1348892,5097876,39492,910600,1135.795,2296.586,0,119.978
16-12 16:51:54,2.500,1.250,92.762,3.500,0,1348884,5097876,39492,910608,3289.439,11757.570,0,44713.973
16-12 16:51:55,1.750,0,97.003,0,0,1348880,5097876,39492,910612,2457.082,5630.188,0,4.000
16-12 16:51:56,1.250,0.250,98.745,0,0,1348880,5097876,39492,910612,1456.932,2628.878,0,0
16-12 16:51:57,1.250,0.250,97.997,0,0,1348872,5097876,39492,910620,3507.881,3988.865,0,0
16-12 16:51:58,1.000,0.500,97.495,0,0,1348872,5097876,39500,910612,3005.849,2373.881,0,63.997
16-12 16:51:59,1.500,0.250,97.749,0,0,1346332,5097400,39500,913608,3266771.673,12776.858,0,119.999
16-12 16:52:00,3.000,1.000,94.997,0,0,1342156,5097148,39500,917964,4648171.236,23619.310,0,0
16-12 16:52:01,1.000,0.250,98.766,0,0,1342068,5097148,39500,918012,988.157,1692.268,0,4.001
16-12 16:52:02,1.000,0,98.247,0,0,1342512,5096700,39500,918016,2333.931,5870.827,0,4.000
16-12 16:52:03,0.499,0.499,98.373,0,0,1342500,5096700,39508,918016,1028.677,1695.819,0,87.887
16-12 16:52:04,0.751,0,98.622,0,0,1342500,5096700,39508,918016,2242.774,2738.387,0,0
16-12 16:52:05,0.750,0.500,98.506,0,0,1342500,5096700,39508,918016,2287.136,2684.160,0,0
16-12 16:52:06,1.250,0.500,97.999,0,0,1344920,5092920,39508,919356,1430852.232,5795.912,0,0
16-12 16:52:07,0.750,0.500,97.697,0,0,1344448,5088636,39508,923992,5031759.243,12884.956,0,251.862
16-12 16:52:08,2.501,0.500,96.305,0,0,1344504,5087124,39508,925412,1447655.750,16572.499,0,0
16-12 16:52:09,1.250,0.250,97.739,0,0,1344492,5087124,39516,925412,2149.751,5389.377,0,135.984
16-12 16:52:10,1.000,0,98.747,0,0,1344488,5087124,39516,925416,2485.937,4024.898,0,0
16-12 16:52:11,0.750,0.250,98.266,0,0,1344488,5087124,39516,925416,1812.304,2739.460,0,0
16-12 16:52:12,1.000,0.500,98.730,0,0,1344484,5087124,39516,925420,2431.497,1851.617,0,0
16-12 16:52:13,1.000,0.500,97.469,0,0,1345588,5083096,39516,928344,3197623.756,10103.738,0,3.999
16-12 16:52:14,6.751,1.500,89.761,0,0,1347932,5076040,39524,932860,4751007.232,93467.612,0,68.008
16-12 16:52:15,3.999,1.250,95.233,0,0,1347980,5075816,39524,933036,5992.953,147890.173,0,19.997
16-12 16:52:16,9.752,6.001,82.265,0,0,1325620,5052024,39524,977776,48068469.882,45999557.293,0,0
16-12 16:52:17,31.972,8.492,57.949,0,0,1378544,4953004,39528,1022568,4994.582,3107.251,0,0
16-12 16:52:18,57.474,4.498,36.983,0.500,0,1403840,4927552,39528,1022576,286.872,3003.658,0,4737.883
16-12 16:52:19,50.835,3.255,43.322,0.250,0,1429024,4902352,39540,1022576,509.852,2028.390,0,248.415
16-12 16:52:20,51.477,3.998,42.231,1.999,0,1487648,4889752,39540,977684,1865.174,3963.245,0,30954.295
16-12 16:52:21,47.968,5.746,44.720,0,0,1186364,5191396,39540,977604,2774.128,2605.242,0,0
16-12 16:52:22,75.026,6.252,17.006,0,0,1249636,5173988,39544,932900,14947.143,4317.485,0,0
16-12 16:52:23,62.488,3.499,30.494,2.500,0,1261228,5162396,39544,932900,9657.075,14127.183,0,40143.997
16-12 16:52:24,78.487,2.750,14.498,0,0,1266724,5156880,39556,932908,5161.128,5771.025,0,247.958
16-12 16:52:25,38.791,3.504,57.061,0,0,1293760,5129720,39556,933032,3691.916,124375.937,0,36210.412
16-12 16:52:26,2.500,0.250,96.259,0,0,1293760,5129720,39556,933032,1478.132,2723.243,0,0
16-12 16:52:27,25.726,2.248,71.684,0,0,1333320,5090156,39556,933036,2864.365,6290.212,0,0
16-12 16:52:28,0.500,0.250,98.344,0,0,1333320,5090156,39556,933036,342.328,960.922,0,8.008
16-12 16:52:29,1.500,0.500,97.978,0.250,0,1333304,5090156,39568,933040,2447.447,3281.258,0,83.981
16-12 16:52:30,0.750,0,98.018,0,0,1333304,5090156,39568,933040,988.183,1637.303,0,0
16-12 16:52:31,0.750,0,98.749,0,0,1333304,5090156,39568,933040,1179.992,1756.989,0,4.000
16-12 16:52:32,0.500,0.250,98.993,0,0,1333304,5090156,39568,933040,1093.928,2160.858,0,0
16-12 16:52:33,3.000,0.500,96.489,0,0,1333304,5090156,39568,933040,1888.786,1850.791,0,0
16-12 16:52:34,0.750,0,98.270,0,0,1333296,5090156,39576,933040,1090.224,1733.356,0,28.006
16-12 16:52:35,8.750,0.750,89.999,0,0,1341584,5081840,39576,933068,4234.958,22013.783,0,0
16-12 16:52:36,2.250,0.250,97.250,0,0,1341580,5081840,39576,933072,2107.999,5154.997,0,0
16-12 16:52:37,0.500,0,98.487,0,0,1341580,5081840,39576,933072,1350.827,2180.721,0,0
16-12 16:52:38,0.500,0.250,98.507,0,0,1341580,5081840,39576,933072,2142.145,3355.227,0,0
16-12 16:52:39,1.000,0,98.507,0,0,1341580,5081840,39576,933072,1030.072,1679.117,0,4.000
16-12 16:52:40,0.750,0.250,98.753,0,0,1337856,5085556,39584,933072,988.026,1637.043,0,48.001
16-12 16:52:41,1.999,0.250,97.225,0,0,1337856,5085556,39584,933072,1703.558,2321.398,0,0
16-12 16:52:42,0.250,0.250,98.519,0,0,1337856,5085556,39584,933072,1459.280,1798.345,0,0
16-12 16:52:43,3.000,0.750,95.995,0,0,1338072,5085332,39584,933080,3212.823,10411.426,0,0
16-12 16:52:44,2.500,0.250,97.007,0,0,1338072,5085332,39584,933080,2214.159,5679.407,0,0
16-12 16:52:45,0.750,0.250,98.493,0,0,1338060,5085332,39592,933084,1155.916,1976.857,0,35.997
16-12 16:52:46,0.750,0,98.738,0,0,1338060,5085332,39592,933084,2299.714,2716.662,0,19.998
16-12 16:52:47,0.750,0.250,98.506,0,0,1338300,5085092,39592,933084,1094.062,2161.123,0,0
16-12 16:52:48,1.000,0.750,98.510,0,0,1338124,5085232,39592,933120,988.100,1637.166,0,0
16-12 16:52:49,0.750,0,98.488,0,0,1338124,5085232,39592,933120,1537.807,2135.732,0,395.950
16-12 16:52:50,1.500,0,97.753,0,0,1338876,5084476,39592,933124,3360.090,4837.130,0,0
16-12 16:52:51,2.000,0.750,97.005,0,0,1339084,5084252,39600,933132,3289.186,11756.665,0,80.005
16-12 16:52:52,1.750,0,97.496,0,0,1330452,5092880,39600,933140,2417.899,5743.761,0,47.998
16-12 16:52:53,1.000,0.250,98.012,0,0,1330452,5092880,39600,933140,1214.150,2233.275,0,0
16-12 16:52:54,1.000,0.250,97.749,0,0,1330452,5092880,39600,933140,2239.977,2733.972,0,4.000
16-12 16:52:55,1.250,0.500,98.240,0,0,1330448,5092880,39600,933144,2956.686,3063.674,0,167.982
16-12 16:52:56,1.250,0.750,97.763,0,0,1330696,5091144,39608,934608,1635112.648,6745.886,0,204.027
16-12 16:52:57,2.000,0.500,96.499,0,0,1334472,5081316,39608,940512,6318802.014,16775.740,0,0
16-12 16:52:58,3.499,0.500,95.234,0,0,1334408,5081316,39608,940576,4333.281,12055.999,0,7.999
16-12 16:52:59,0.750,0.250,98.264,0,0,1334404,5081316,39608,940580,2274.328,5871.846,0,104.015
16-12 16:53:00,0.750,0.500,98.472,0,0,1334400,5081316,39608,940584,1269.634,1859.464,0,0
16-12 16:53:01,0.500,0.500,97.026,1.250,0,1334400,5081316,39616,940576,2300.622,2789.754,0,7594.054
16-12 16:53:02,1.000,0,98.727,0,0,1334384,5081316,39620,940588,2286.466,2691.371,0,11.997
16-12 16:53:03,1.500,0.500,97.019,0,0,1334248,5079552,39620,942440,1975368.155,7491.434,0,4.001
16-12 16:53:04,1.750,1.250,96.489,0,0,1336736,5072244,39620,947140,5033816.780,13371.509,0,79.991
16-12 16:53:05,1.750,0.250,97.234,0,0,1336056,5072020,39620,948020,943201.464,15178.529,0,0
16-12 16:53:06,1.250,0.500,97.739,0,0,1336040,5072020,39628,948024,2307.748,6895.248,0,103.989
16-12 16:53:07,0.750,0,98.799,0,0,1336040,5072020,39628,948024,988.491,1656.823,0,0
16-12 16:53:08,0.750,0.250,98.727,0,0,1336040,5072020,39628,948024,2405.442,3312.232,0,0
16-12 16:53:09,0.750,0.500,98.494,0,0,1336260,5071796,39628,948028,2180.870,2159.871,0,4.000
16-12 16:53:10,0.500,0,98.756,0,0,1336260,5071796,39628,948028,1771.103,2909.169,0,0
16-12 16:53:11,1.250,0.750,97.270,0,0,1333312,5070788,39636,951904,4151911.467,13510.712,0,48.010
16-12 16:53:12,1.249,0.500,97.708,0,0,1330156,5070284,39636,955476,3825091.711,11734.900,0,0
16-12 16:53:13,11.503,2.001,84.523,0,0,1330784,5069528,39636,955600,16909.519,226274.466,0,0
16-12 16:53:14,1.000,0.750,97.760,0,0,1317040,5083164,39636,955704,1187.120,2530.256,0,0
16-12 16:53:15,5.248,3.498,88.211,0,0,1314880,5039684,39636,1000248,47864295.860,150325.124,0,3.998
16-12 16:53:16,0.250,0,99.278,0,0,1314900,5039432,39644,1000412,209.058,732.203,0,88.024
16-12 16:53:17,0.750,0.250,98.774,0,0,1312936,5087316,39644,955524,452.110,1148.280,0,0
16-12 16:53:18,0.500,0.250,98.995,0,0,1312960,5087436,39644,955520,166.992,1105.949,0,0
16-12 16:53:19,2.499,1.750,94.729,0,0,992236,5408380,39644,955444,1848.582,5292.802,0,0
16-12 16:53:20,0.500,0.750,98.781,0,0,980332,5466240,39644,910732,962.305,2021.641,0,0
16-12 16:53:21,1.000,0.250,97.997,0,0,983824,5462748,39644,910732,2201.935,3116.907,0,8.000
16-12 16:53:22,0.250,0.250,99.502,0,0,983812,5462748,39656,910732,167.003,588.012,0,188.004
16-12 16:53:23,0.500,0.250,98.751,0,0,982580,5463880,39656,910832,124787.239,3423.034,0,0
16-12 16:53:24,0,0.250,98.664,0,0,982580,5463880,39656,910832,558.511,847.258,0,0
16-12 16:53:25,7.755,2.752,88.811,0,0,988608,5415456,39656,952244,5570.822,2799.921,0,0
16-12 16:53:26,35.496,7.249,55.994,0,0,1036036,5364552,39656,955620,1475.829,1803.791,0,171.980
16-12 16:53:27,59.501,4.750,34.001,0.250,0,1053656,5346912,39668,955620,531.011,3190.067,0,28256.597
16-12 16:53:28,54.486,4.499,39.490,0,0,1079108,5321460,39668,955620,1311.673,3061.236,0,3.999
16-12 16:53:29,48.767,3.751,45.766,0,0,1103828,5296524,39668,955740,465.165,1268.450,0,0
16-12 16:53:30,31.183,12.723,54.134,0.998,0,1662512,4737840,39668,955740,2855.872,2050.600,0,9136.396
