"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu02",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_random100_fifo_new02.csv 1",,,,"Date:","15 Dec 2025 22:09:02 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
15-12 22:12:28,0.250,0,99.247,0,0,860324,5809084,32516,712172,166.995,627.979,0,8.000
15-12 22:12:29,0.250,0,99.506,0,0,860324,5809084,32516,712172,167.010,628.037,0,128.008
15-12 22:12:30,0.250,0,98.736,0,0,860316,5809084,32524,712172,1245.817,15791.685,0,51.992
15-12 22:12:31,0,0.500,99.514,0,0,860316,5809084,32524,712172,209.029,670.091,0,0
15-12 22:12:32,0.500,0.250,99.494,0,0,860316,5809084,32524,712172,226.987,689.962,0,4.000
15-12 22:12:33,0.500,0,99.005,0,0,860756,5808636,32524,712180,4854.253,2274.118,0,0
15-12 22:12:34,0,0,99.494,0,0,860752,5808636,32524,712184,981.943,1442.916,0,0
15-12 22:12:35,0.500,0.250,99.247,0,0,860744,5808636,32532,712184,20141.428,1053.970,0,63.998
15-12 22:12:36,0.500,0.250,98.254,0,0,860936,5808248,32532,712376,161828.609,6348.259,0,0
15-12 22:12:37,0,0,99.501,0,0,860936,5808248,32532,712376,167.001,636.005,0,24.000
15-12 22:12:38,1.250,0,98.463,0,0,861988,5805992,32532,713580,1425089.111,1058620.889,0,67.975
15-12 22:12:39,4.252,1.751,92.289,0,0,866624,5777520,32532,736788,25097472.796,23841094.024,0,40.017
15-12 22:12:40,5.250,1.750,90.496,0,0,872712,5750692,32532,756968,21405807.206,21011133.515,0,0
15-12 22:12:41,12.997,4.749,80.980,0,0,872848,5704188,32540,801704,116301.663,109094.419,0,79.981
15-12 22:12:42,41.723,5.996,50.467,0.500,0,976432,5646624,32540,757056,517.662,1349.119,0,4676.948
15-12 22:12:43,59.761,4.001,36.007,0,0,1008200,5614884,32540,757056,467.089,6829.300,0,0
15-12 22:12:44,47.238,3.249,46.988,0.250,0,1023572,5645384,32540,712348,1771.547,6620.307,0,4766.781
15-12 22:12:45,49.763,4.751,44.512,0,0,1119804,5549148,32540,712352,1547.402,2060.536,0,0
15-12 22:12:46,69.235,4.499,24.994,0,0,1169432,5499504,32552,712356,274.939,767.829,0,299.933
15-12 22:12:47,72.902,3.246,20.722,1.748,0,1192052,5476880,32552,712360,1248.329,2495.660,0,40130.295
15-12 22:12:48,26.312,1.504,71.670,0,0,1193128,5475676,32552,712488,27050.167,133089.710,0,0
15-12 22:12:49,2.998,0.250,92.925,3.997,0,1198660,5470132,32564,712488,5951.217,9886.055,0,40123.754
15-12 22:12:50,17.510,1.251,80.294,0,0,1213776,5455012,32564,712492,2539.388,7394.042,0,0
15-12 22:12:51,0.750,0.250,98.498,0.250,0,1214916,5453764,32576,712492,1333.970,2446.945,0,455.990
15-12 22:12:52,0.750,0.500,98.738,0,0,1214916,5453764,32576,712492,987.883,1684.800,0,0
15-12 22:12:53,0.500,0,99.274,0,0,1214916,5453764,32576,712492,1062.261,1739.427,0,0
15-12 22:12:54,0.500,0.250,98.757,0,0,1221604,5447076,32576,712492,1094.073,2207.147,0,0
15-12 22:12:55,1.000,0,99.003,0,0,1219588,5449092,32576,712492,988.026,2149.056,0,0
15-12 22:12:56,0,0,98.751,0,0,1219028,5449652,32576,712492,1030.014,1727.023,0,0
15-12 22:12:57,1.000,0.250,98.998,0,0,1227084,5441588,32584,712492,1213.978,2252.959,0,20.000
15-12 22:12:58,0,0,99.000,0,0,1227084,5441588,32584,712492,1048.005,1739.008,0,0
15-12 22:12:59,0.500,0.750,98.752,0,0,1227336,5441336,32584,712492,988.022,1677.038,0,8.000
15-12 22:13:00,1.249,0,98.447,0,0,1227336,5441336,32584,712492,1159.376,2337.743,0,0
15-12 22:13:01,0,0.250,99.549,0,0,1227336,5441336,32584,712492,981.485,1539.761,0,0
15-12 22:13:02,0.250,0.250,99.000,0,0,1227336,5441336,32592,712484,988.003,1677.005,0,32.000
15-12 22:13:03,0.250,0,98.500,0,0,1229248,5439416,32592,712492,1973.006,2833.008,0,0
15-12 22:13:04,1.500,0,98.247,0,0,1229500,5439164,32592,712492,1480.950,2121.929,0,0
15-12 22:13:05,1.000,0.250,99.005,0,0,1229500,5439164,32592,712492,988.049,1685.084,0,8.000
15-12 22:13:06,0.250,0.250,98.997,0,0,1233280,5435384,32592,712492,1135.968,2248.936,0,0
15-12 22:13:07,0.500,0.250,98.997,0,0,1233280,5435384,32592,712492,987.967,1676.943,0,0
15-12 22:13:08,0.750,0.250,98.505,0,0,1233272,5435384,32600,712492,6518.344,3267.173,0,72.004
15-12 22:13:09,1.000,0,98.497,0,0,1237052,5431604,32600,712492,1093.970,2206.939,0,0
15-12 22:13:10,0.250,0,99.251,0,0,1237052,5431604,32600,712492,988.008,1685.014,0,0
15-12 22:13:11,0.500,0,99.000,0,0,1237052,5431604,32600,712492,1030.005,1719.008,0,0
15-12 22:13:12,2.000,0.750,97.497,0,0,1245368,5423288,32600,712492,1093.968,2206.935,0,0
15-12 22:13:13,2.000,0.250,97.752,0,0,1245360,5423288,32608,712492,1538.028,1792.032,0,88.002
15-12 22:13:14,6.500,0.500,91.500,0,0,1247608,5421020,32608,712512,4632.012,21422.054,0,4.000
15-12 22:13:15,1.000,0.500,98.248,0,0,1248360,5420264,32608,712516,1262.973,2769.941,0,163.997
