"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_random100_fifo.csv 1",,,,"Date:","15 Dec 2025 14:46:21 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
15-12 14:48:01,28.239,3.749,66.975,0,0,1376080,4831860,34116,1155632,1447.451,1960.257,0,0
15-12 14:48:02,51.508,3.924,43.904,0,0,1409588,4798344,34116,1155640,975.216,1713.986,0,117.732
15-12 14:48:03,52.999,4.332,41.788,0,0,1455584,4752228,34116,1155760,1304.602,5892.114,0,4.077
15-12 14:48:04,28.185,12.721,55.622,2.494,0,1473456,4490448,34116,1394116,1838.759,2872.375,0,60269.000
15-12 14:48:05,72.457,7.020,19.305,0.501,0,1468124,4701380,34128,1194016,18060.509,4904268.066,0,178637.477
15-12 14:48:06,33.497,2.750,62.994,0,0,1457332,4701596,34128,1204312,42338.955,10617301.655,0,0
15-12 14:48:07,33.012,4.252,61.272,1.250,0,1463360,4684684,34128,1214912,41067.904,10891684.799,0,17574.378
15-12 14:48:08,29.498,3.250,66.494,0,0,1466704,4670468,34128,1225548,43797.309,11013119.968,0,7.999
15-12 14:48:09,29.002,3.000,67.004,0,0,1469064,4656500,34128,1236816,35507.238,11401569.618,0,4.000
15-12 14:48:10,32.730,3.248,64.210,0,0,1475940,4639172,34140,1246976,31301.676,10349166.087,0,71.956
15-12 14:48:11,29.495,2.250,67.738,0,0,1484688,4620084,34140,1257068,31899.381,10483902.428,0,0
15-12 14:48:12,28.774,3.003,64.554,2.752,0,1482508,4611480,34140,1267564,31761.814,10624642.568,0,29136.598
15-12 14:48:13,33.737,3.499,62.476,0,0,1482172,4601568,34140,1277540,28290.986,10417473.269,0,0
15-12 14:48:14,15.005,4.001,80.278,0,0,1369164,4957872,34140,1039696,15791.569,517906.631,0,36.013
15-12 14:48:15,0.750,0.250,97.999,0,0,1345836,4981192,34152,1039692,1422.989,2816.979,0,183.999
15-12 14:48:16,4.250,4.000,89.757,0,0,1315128,4966756,34152,1084308,47933906.096,45891589.694,0,36.003
15-12 14:48:17,0.500,0.250,98.744,0.250,0,1315276,4966504,34152,1084408,105310.099,3671.794,0,13943.219
15-12 14:48:18,0.250,0.250,98.750,0,0,1320916,5006824,34152,1039544,458.002,1667.008,0,28004.140
15-12 14:48:19,0.250,0.250,99.246,0,0,1313952,5013784,34152,1039548,214.992,712.972,0,0
15-12 14:48:20,1.750,1.250,97.002,0,0,988852,5338920,34164,1039532,1855.033,5304.095,0,112.002
15-12 14:48:21,0,0.500,98.998,0,0,959536,5448680,34164,961200,308.995,1166.980,0,4.000
15-12 14:48:22,0,0,99.003,0,0,959536,5448680,34164,961200,173.005,706.020,0,0
15-12 14:48:23,0.500,0.250,98.999,0,0,959536,5448680,34164,961200,232.998,688.995,0,0
15-12 14:48:24,0.250,0,99.251,0,0,959760,5448456,34164,961200,124037.303,3262.034,0,0
15-12 14:48:25,0.250,0,99.501,0,0,959640,5448456,34164,961320,721.008,2259.024,0,0
15-12 14:48:26,0.250,0,98.995,0,0,959876,5448204,34176,961324,298.985,754.962,0,179.991
15-12 14:48:27,0,0.250,99.499,0,0,960128,5447952,34176,961324,338.998,1212.992,0,44.000
15-12 14:48:28,0.250,0,99.503,0,0,960128,5447952,34176,961324,233.006,689.018,0,0
15-12 14:48:29,0.250,0,99.002,0,0,960128,5447952,34176,961324,281.004,731.012,0,0
15-12 14:48:30,0.250,0,99.492,0,0,960128,5447952,34176,961324,410.966,1224.899,0,4.000
15-12 14:48:31,0.250,0,99.260,0,0,960116,5447952,34188,961324,233.024,689.070,0,44.004
15-12 14:48:32,0.250,0,99.244,0,0,960116,5447952,34188,961324,172.990,634.964,0,275.985
15-12 14:48:33,0.245,0,99.558,0,0,960116,5447952,34188,961324,273.662,1136.827,0,3.923
15-12 14:48:34,0.510,0,98.928,0,0,960116,5447952,34188,961324,408.972,849.561,0,0
15-12 14:48:35,0,0.250,99.502,0,0,960116,5447952,34188,961324,233.004,697.013,0,0
15-12 14:48:36,0,0,99.497,0,0,960116,5447952,34188,961324,380.988,1224.963,0,4.000
15-12 14:48:37,0.500,0,99.004,0,0,960108,5447952,34196,961324,1224.051,1666.069,0,48.002
15-12 14:48:38,0,0,99.496,0,0,960108,5447952,34196,961324,352.984,750.967,0,0
15-12 14:48:39,0,0.250,99.500,0,0,960108,5447952,34196,961324,441.002,1309.005,0,4.000
15-12 14:48:40,0.250,0,99.243,0,0,960108,5447952,34196,961324,396.970,858.935,0,0
15-12 14:48:41,0.250,0.250,99.503,0,0,960108,5447952,34196,961324,239.007,689.020,0,0
15-12 14:48:42,0.250,0.250,99.249,0,0,960100,5447952,34204,961324,338.995,1212.982,0,35.999
15-12 14:48:43,0.250,0,99.256,0,0,960100,5447952,34204,961324,457.028,859.052,0,156.009
15-12 14:48:44,0,0.250,99.746,0,0,960100,5447952,34204,961324,214.992,676.975,0,0
15-12 14:48:45,0,0,99.254,0,0,960352,5447700,34204,961324,279.012,1159.050,0,4.000
15-12 14:48:46,0.500,0,99.250,0,0,960352,5447700,34204,961324,456.999,912.999,0,0
15-12 14:48:47,0,0,99.499,0,0,960352,5447700,34204,961324,172.998,1106.990,0,0
15-12 14:48:48,0,0.250,94.748,4.250,0,960344,5447700,34212,961324,278.994,1158.976,0,44923.088
15-12 14:48:49,0.500,0.250,99.503,0,0,960344,5447700,34212,961324,439.012,909.026,0,0
15-12 14:48:50,0.250,0,99.252,0,0,960344,5447700,34212,961324,239.004,697.013,0,0
15-12 14:48:51,0,0,99.501,0,0,960344,5447700,34212,961324,407.005,1267.015,0,4.000
15-12 14:48:52,0,0,99.248,0,0,960344,5447700,34212,961324,396.993,858.984,0,4.000
15-12 14:48:53,0.750,0,99.247,0,0,960344,5447700,34212,961324,172.994,634.979,0,0
15-12 14:48:54,0,0,99.255,0,0,960336,5447700,34220,961324,321.017,1209.066,0,76.004
15-12 14:48:55,0,0,99.245,0,0,960336,5447700,34220,961324,396.982,858.960,0,0
15-12 14:48:56,0.500,0,99.751,0,0,960336,5447700,34220,961324,173.001,635.003,0,0
15-12 14:48:57,0,0,99.249,0,0,960336,5447700,34220,961324,278.997,1166.988,0,20.000
15-12 14:48:58,0.736,0,97.403,0,0,960316,5447700,34220,961344,17791.573,1393.570,0,0
15-12 14:48:59,0,0.255,101.170,0,0,960316,5447700,34220,961344,450.553,687.042,0,122.322
15-12 14:49:00,0,0,99.252,0,0,960308,5447700,34228,961344,438.010,1778.039,0,64.001
15-12 14:49:01,0.250,0.250,99.250,0,0,960308,5447700,34228,961344,173.000,635.002,0,0
15-12 14:49:02,0.500,0,99.500,0,0,960308,5447700,34228,961344,233.001,689.002,0,0
15-12 14:49:03,0.250,0,99.248,0,0,960308,5447700,34228,961344,352.991,1220.970,0,4.000
15-12 14:49:04,0.250,0.250,99.252,0,0,961212,5445712,34228,962428,1157280.190,4796.084,0,0
15-12 14:49:05,0.500,0.750,97.752,0,0,967116,5431096,34228,970960,9188623.575,27178.673,0,0
15-12 14:49:06,0.500,1.000,97.246,0,0,970712,5416984,34236,981220,11020265.339,34027.766,0,47.998
15-12 14:49:07,1.000,0.750,96.981,0,0,971436,5405140,34236,992100,11631891.867,34408.332,0,0
15-12 14:49:08,1.500,0.500,97.274,0.250,0,971184,5393800,34236,1003380,12181354.236,32421.001,0,104.026
15-12 14:49:09,1.000,1.250,97.000,0,0,969712,5384728,34236,1013664,10952841.260,32836.103,0,4.000
15-12 14:49:10,1.250,0.500,97.746,0,0,970440,5374144,34236,1023280,10406948.461,31230.687,0,0
15-12 14:49:11,1.000,1.250,97.003,0,0,969224,5365084,34244,1033284,10614191.073,32522.122,0,28.001
15-12 14:49:12,1.000,0.750,97.502,0,0,973784,5349964,34244,1043580,11091627.789,33686.537,0,4.000
15-12 14:49:13,0.750,0.750,97.501,0,0,972264,5341900,34244,1052924,9853700.117,31343.283,0,0
15-12 14:49:14,0.250,0,98.496,0,0,972508,5341452,34244,1053120,182063.716,6694.732,0,19.999
15-12 14:49:15,0.250,0.250,99.752,0,0,972504,5341452,34248,1053120,3419.076,4233.094,0,8.000
15-12 14:49:16,3.500,3.250,91.250,0,0,971064,5297028,34256,1097832,47882078.486,246290.124,0,112.001
15-12 14:49:17,30.996,6.999,60.992,0,0,1025384,5196684,34256,1142640,8638.895,4406.437,0,0
15-12 14:49:18,49.754,4.250,45.503,0,0,1094968,5172492,34256,1097776,638.047,4707.343,0,4.000
15-12 14:49:19,51.223,2.998,42.228,2.249,0,1133776,5133684,34256,1097776,839.557,1427.247,0,17934.536
15-12 14:49:20,48.727,4.498,44.978,1.000,0,1183640,5083816,34256,1097780,2234.927,3290.420,0,14832.878
15-12 14:49:21,77.292,5.253,16.759,0.250,0,1233272,5034172,34268,1097780,9544.220,9285.078,0,304.166
15-12 14:49:22,70.471,3.499,25.739,0,0,1247072,5020368,34268,1097784,10054.871,1647.324,0,0
15-12 14:49:23,46.543,2.753,47.794,1.501,0,1276096,4991220,34268,1097908,12439.382,132079.848,0,33102.287
15-12 14:49:24,3.000,0.250,96.493,0,0,1286676,4980636,34268,1097912,1199.916,2482.827,0,4.000
15-12 14:49:25,21.001,2.000,67.752,8.500,0,1310608,4956696,34272,1097916,3470.121,8062.281,0,103679.611
15-12 14:49:26,0.500,0.250,98.997,0,0,1310608,4956696,34272,1097916,1035.973,1827.952,0,0
15-12 14:49:27,0.750,0.250,98.501,0,0,1310596,4956696,34284,1097916,2550.019,3431.026,0,164.001
15-12 14:49:28,0.500,0.250,98.757,0,0,1310596,4956696,34284,1097916,1054.070,3132.209,0,4.000
15-12 14:49:29,0.750,0.250,97.744,1.000,0,1310596,4956696,34284,1097916,993.936,1691.892,0,12039.230
15-12 14:49:30,0.500,0,99.254,0,0,1310596,4956696,34284,1097916,1100.044,2216.089,0,4.000
15-12 14:49:31,0.750,0.500,98.742,0,0,1310596,4956696,34284,1097916,1386.887,1840.850,0,0
15-12 14:49:32,0.500,0,98.504,0,0,1309928,4957356,34292,1097916,994.044,1692.076,0,80.004
15-12 14:49:33,0.497,0,99.305,0,0,1307284,4960000,34292,1097916,1092.353,2200.595,0,0
15-12 14:49:34,3.524,0,95.398,0,0,1304980,4962304,34292,1097916,1776.062,1869.698,0,0
15-12 14:49:35,1.250,0,98.268,0,0,1303052,4964232,34292,1097916,1126.205,1918.350,0,0
15-12 14:49:36,0.500,0.250,99.256,0,0,1302568,4964716,34292,1097916,1426.089,2536.158,0,4.000
15-12 14:49:37,0.500,0.500,98.747,0,0,1302568,4964716,34292,1097916,993.973,1691.954,0,0
15-12 14:49:38,1.000,0,98.751,0,0,1302560,4964716,34300,1097916,1768.020,1857.021,0,24.000
15-12 14:49:39,1.000,0.250,98.249,0,0,1302560,4964716,34300,1097916,2151.989,3246.983,0,0
15-12 14:49:40,0.750,0.250,98.745,0,0,1302556,4964716,34300,1097920,993.953,1691.919,0,0
15-12 14:49:41,0.500,0,99.006,0,0,1302556,4964716,34300,1097920,1810.116,1841.118,0,4.000
15-12 14:49:42,0.750,0,99.000,0,0,1302556,4964716,34300,1097920,1443.995,2547.991,0,4.000
15-12 14:49:43,0.500,0,98.999,0,0,1302548,4964716,34308,1097920,993.991,1691.985,0,28.000
15-12 14:49:44,0.750,0,98.251,0,0,1302548,4964716,34308,1097920,1769.017,1791.017,0,0
15-12 14:49:45,0.500,0.250,99.000,0,0,1302548,4964716,34308,1097920,1323.997,2903.994,0,0
15-12 14:49:46,0.500,0.500,98.995,0,0,1302548,4964716,34308,1097920,1035.947,1725.911,0,0
15-12 14:49:47,0.500,0,99.255,0,0,1302548,4964716,34308,1097920,1769.097,1791.098,0,0
15-12 14:49:48,0.500,0,98.746,0,0,1302548,4964716,34308,1097920,1323.953,2439.913,0,4.000
15-12 14:49:49,0.491,0.491,98.841,0.245,0,1302764,4964492,34316,1097920,1801.211,1810.041,0,19.621
15-12 14:49:50,1.020,0.255,97.896,0,0,1302764,4964492,34316,1097920,1805.973,1826.368,0,0
15-12 14:49:51,0.500,0.250,98.994,0,0,1302764,4964492,34316,1097920,1443.909,2547.840,0,0
15-12 14:49:52,0.750,0,98.756,0,0,1302764,4964492,34316,1097920,1036.061,1726.102,0,4.000
15-12 14:49:53,1.000,0,98.747,0,0,1302764,4964492,34316,1097920,2390.920,2610.912,0,0
15-12 14:49:54,0.500,0,98.995,0,0,1302764,4964492,34324,1097912,1383.934,2493.881,0,51.998
15-12 14:49:55,1.000,0,98.760,0,0,1302756,4964492,34324,1097920,994.103,1684.175,0,0
15-12 14:49:56,1.000,0,98.494,0,0,1291472,4975776,34324,1097920,1837.889,1852.888,0,135.992
15-12 14:49:57,4.500,1.000,94.503,0,0,1291448,4975776,34324,1097944,4618.132,22460.640,0,0
15-12 14:49:58,0.250,0,98.749,0,0,1291444,4975776,34324,1097948,1295.987,1941.980,0,0
15-12 14:49:59,1.500,0.250,98.245,0,0,1291444,4975776,34336,1097936,2186.888,5402.724,0,219.989
15-12 14:50:00,0,0,99.004,0,0,1291428,4975776,34336,1097952,1100.040,2234.082,0,4.000
15-12 14:50:01,1.250,0,98.250,0,0,1291428,4975776,34336,1097952,2245.996,2780.995,0,44.000
15-12 14:50:02,0,0,99.004,0,0,1291428,4975776,34336,1097952,1582.065,2070.085,0,0
15-12 14:50:03,1.000,1.000,98.499,0,0,1291256,4975020,34336,1098880,1159493.938,6433.939,0,0
15-12 14:50:04,1.250,0.500,96.990,0,0,1286832,4971996,34336,1106328,7891598.211,23523.512,0,63.993
15-12 14:50:05,0.750,0.750,97.509,0,0,1293868,4955672,34344,1115608,9937183.459,29910.867,0,64.006
15-12 14:50:06,2.000,1.000,96.497,0,0,1291992,4947860,34344,1125192,10272922.755,32953.979,0,27.999
15-12 14:50:07,1.000,0.750,94.235,2.750,0,1292116,4938032,34344,1134656,10135395.606,30662.965,0,27367.506
15-12 14:50:08,1.750,0.750,96.274,0,0,1296684,4923920,34344,1143968,10007272.681,30100.453,0,0
15-12 14:50:09,1.250,1.500,96.752,0,0,1294916,4915856,34344,1153556,10203941.691,30267.669,0,0
15-12 14:50:10,1.000,0.750,96.747,0,0,1287044,4915100,34352,1161956,9048785.437,26883.303,0,43.999
15-12 14:50:11,1.500,1.000,96.748,0,0,1286072,4907552,34352,1170316,8912176.022,25272.498,0,0
15-12 14:50:12,1.750,1.000,96.999,0,0,1283020,4901000,34352,1179640,9999778.692,29231.730,0,4.000
15-12 14:50:13,1.250,0.250,97.252,0,0,1280000,4894448,34352,1188972,10000060.021,29786.676,0,0
15-12 14:50:14,8.249,1.750,89.494,0,0,1279604,4893972,34352,1189824,709512.812,196305.774,0,0
15-12 14:50:15,3.750,2.000,92.992,0,0,1270932,4877528,34364,1214340,26464530.294,88155.173,0,95.991
15-12 14:50:16,1.250,1.500,95.508,0,0,1275572,4852076,34364,1234592,21422150.103,170267.735,0,36.003
15-12 14:50:17,0.250,0,98.999,0,0,1275572,4852076,34364,1234592,172.998,678.994,0,0
15-12 14:50:18,0.250,0.250,99.247,0,0,1297372,4876268,34364,1189728,577.984,1248.965,0,4.000
15-12 14:50:19,0.500,0.250,99.252,0,0,1294980,4878660,34364,1189728,215.005,713.015,0,0
15-12 14:50:20,1.750,1.250,96.240,0.250,0,970968,5202756,34372,1189716,1548.836,2029.785,0,107.989
15-12 14:50:21,0.500,0,99.255,0,0,976192,5243244,34372,1145100,555.030,4427.242,0,0
15-12 14:50:22,0.250,0.250,99.002,0,0,976356,5243316,34372,1144940,173.004,643.013,0,0
15-12 14:50:23,0.250,0.250,99.494,0,0,976356,5243316,34372,1144940,172.990,634.964,0,8.000
15-12 14:50:24,0,0,99.008,0,0,976460,5243092,34372,1145060,124076.469,3563.272,0,4.000
15-12 14:50:25,0.500,0.250,99.749,0,0,976460,5243092,34372,1145060,810.995,2312.987,0,0
15-12 14:50:26,28.928,6.374,63.493,0,0,1015340,5158264,34384,1189852,6496.436,3327.156,0,188.274
15-12 14:50:27,45.398,3.316,49.479,0,0,1051880,5121724,34384,1189852,345.840,2410.676,0,0
