"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu04",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_stanford_fifo_new04.csv 1",,,,"Date:","16 Dec 2025 16:49:27 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 16:50:12,0,0,98.132,0,0,267248,6635280,32480,484116,132.491,387.584,0,27.685
16-12 16:50:13,0,0,100.908,0,0,267248,6635280,32480,484116,163.881,1396.022,0,0
16-12 16:50:14,0.750,0,99.253,0,0,267248,6635280,32480,484116,60.002,338.009,0,0
16-12 16:50:15,0,0.500,99.497,0,0,267248,6635280,32480,484116,59.998,337.990,0,8.000
16-12 16:50:16,0.250,0.250,99.003,0,0,267248,6635280,32480,484116,120.004,400.014,0,0
16-12 16:50:17,0.250,0,99.500,0,0,267248,6635280,32480,484116,60.000,338.000,0,20.000
16-12 16:50:18,0,0,99.435,0,0,267240,6635280,32488,484116,101.933,387.745,0,23.984
16-12 16:50:19,0.500,0,99.568,0,0,267240,6635280,32488,484116,60.041,346.235,0,0
16-12 16:50:20,0.250,0,98.995,0,0,267240,6635280,32488,484116,59.997,337.984,0,0
16-12 16:50:21,0.749,0,99.680,0,0,267240,6635280,32488,484116,119.916,391.726,0,3.997
16-12 16:50:22,0.250,0,99.322,0,0,267240,6635280,32488,484116,120.088,400.292,0,0
16-12 16:50:23,0,0,99.250,0,0,267240,6635280,32488,484116,102.000,380.002,0,12.000
16-12 16:50:24,0.250,0.250,99.003,0,0,267240,6635280,32496,484108,120.003,400.011,0,12.000
16-12 16:50:25,0,0.500,99.499,0,0,267240,6635280,32496,484108,59.999,345.996,0,0
16-12 16:50:26,0,0.250,99.243,0,0,267232,6635280,32496,484116,59.996,873.935,0,0
16-12 16:50:27,0.500,0.250,99.257,0,0,267232,6635280,32496,484116,60.004,338.024,0,4.000
16-12 16:50:28,0,0,99.475,0,0,267232,6635280,32496,484116,101.975,387.904,0,0
16-12 16:50:29,0.500,0,99.523,0,0,267232,6635280,32496,484116,60.014,338.078,0,0
16-12 16:50:30,0.250,0,99.393,0,0,267224,6635280,32504,484116,59.936,337.638,0,11.987
16-12 16:50:31,0.501,0,98.607,0,0,267224,6635280,32504,484116,5909.437,1906.076,0,8.009
16-12 16:50:32,0,0.250,99.252,0.250,0,267224,6635280,32504,484116,126.003,400.008,0,180.004
16-12 16:50:33,0.250,0.250,99.249,0,0,267224,6635280,32504,484116,101.999,387.995,0,4.000
16-12 16:50:34,0.250,0.250,99.500,0,0,267224,6635280,32504,484116,486.002,516.002,0,0
16-12 16:50:35,0,0,99.746,0.250,0,267224,6635280,32512,484108,59.998,337.988,0,39.999
16-12 16:50:36,0,0,99.003,0,0,267216,6635280,32512,484116,180.005,400.010,0,0
16-12 16:50:37,0.250,0.250,99.501,0,0,267216,6635280,32512,484116,184.002,398.005,0,0
16-12 16:50:38,0.250,0,99.496,0,0,267216,6635280,32512,484116,101.996,379.985,0,0
16-12 16:50:39,0.250,0,99.503,0,0,267216,6635280,32512,484116,120.003,392.011,0,4.000
16-12 16:50:40,0.500,0,99.001,0,0,267216,6635280,32512,484116,60.001,346.004,0,28.000
16-12 16:50:41,0,0,99.750,0,0,267208,6635280,32520,484116,240.000,454.000,0,12.000
16-12 16:50:42,0,0.500,99.000,0,0,267208,6635280,32520,484116,1136.999,1305.999,0,0
16-12 16:50:43,0.250,0.250,99.751,0,0,267208,6635280,32520,484116,102.001,380.005,0,0
16-12 16:50:44,0.250,0,99.500,0,0,267208,6635280,32520,484116,60.000,337.999,0,0
16-12 16:50:45,0,0,99.105,0,0,267208,6635280,32520,484116,118.926,388.490,0,3.964
16-12 16:50:46,0.505,0.252,99.395,0,0,267208,6635280,32520,484116,60.545,349.144,0,0
16-12 16:50:47,0,0,99.502,0,0,267200,6635280,32528,484116,60.001,338.006,0,16.000
16-12 16:50:48,0.250,0.250,99.501,0,0,267200,6635280,32528,484116,102.001,388.004,0,0
16-12 16:50:49,0,0,99.247,0,0,267200,6635280,32528,484116,59.998,337.991,0,0
16-12 16:50:50,0,0,99.495,0,0,267200,6635280,32528,484116,59.997,337.983,0,0
16-12 16:50:51,0.500,0.250,99.504,0,0,267200,6635280,32528,484116,240.010,446.019,0,4.000
16-12 16:50:52,0,0,99.000,0,0,267192,6635280,32536,484116,179.999,399.998,0,16.000
16-12 16:50:53,0.250,0.250,99.500,0,0,267192,6635280,32536,484116,176.000,442.000,0,0
16-12 16:50:54,0.250,0,99.242,0,0,267156,6635280,32536,484148,59.995,337.972,0,0
16-12 16:50:55,0.750,0,99.759,0,0,267156,6635280,32536,484148,180.016,1026.091,0,0
16-12 16:50:56,0,0.250,99.254,0,0,267156,6635280,32536,484148,60.003,338.014,0,0
16-12 16:50:57,0,0,98.997,0,0,267148,6635280,32544,484148,59.998,337.990,0,19.999
16-12 16:50:58,0.248,0.248,98.941,0,0,267148,6635280,32544,484148,101.172,384.852,0,0
16-12 16:50:59,0,0,100.070,0,0,267144,6635280,32544,484152,120.992,395.239,0,36.297
16-12 16:51:00,0.500,0.250,99.225,0,0,267144,6635280,32544,484152,59.985,345.911,0,0
16-12 16:51:01,0.250,0,99.275,0,0,267144,6635280,32544,484152,180.045,392.097,0,0
16-12 16:51:02,0,0.250,99.743,0,0,267144,6635280,32544,484152,59.996,337.975,0,4.000
16-12 16:51:03,0.250,0,99.258,0,0,267136,6635280,32552,484152,102.009,388.033,0,40.003
16-12 16:51:04,0,0.250,99.497,0,0,267136,6635280,32552,484152,125.996,399.987,0,0
16-12 16:51:05,0.250,0,98.998,0,0,267136,6635280,32552,484152,119.998,391.993,0,0
16-12 16:51:06,0,0,100.003,0,0,267136,6635280,32552,484152,60.002,338.010,0,0
16-12 16:51:07,0.250,0.250,99.002,0,0,267136,6635280,32552,484152,60.001,338.008,0,0
16-12 16:51:08,0.250,0,99.498,0,0,267136,6635280,32560,484144,101.998,379.993,0,39.999
16-12 16:51:09,0.250,0.250,99.750,0,0,267136,6635280,32560,484144,60.000,346.001,0,4.000
16-12 16:51:10,0.250,0,98.995,0,0,267128,6635280,32560,484152,59.997,345.982,0,0
16-12 16:51:11,0.250,0,99.747,0,0,267128,6635280,32560,484152,59.998,337.991,0,0
16-12 16:51:12,0.250,0,98.995,0,0,267128,6635280,32560,484152,59.997,337.983,0,4.000
16-12 16:51:13,0.250,0.250,99.508,0,0,267128,6635280,32560,484152,162.013,1606.132,0,16.001
16-12 16:51:14,0,0.250,99.502,0,0,267120,6635280,32568,484152,180.003,400.007,0,12.000
16-12 16:51:15,0.500,0.250,99.251,0,0,267120,6635280,32568,484152,60.000,346.002,0,4.000
16-12 16:51:16,0,0,99.247,0,0,267120,6635280,32568,484152,179.995,453.988,0,0
16-12 16:51:17,0,0.250,99.501,0,0,267120,6635280,32568,484152,60.001,338.005,0,0
16-12 16:51:18,0.250,0,99.448,0,0,267120,6635280,32568,484152,101.947,379.801,0,0
16-12 16:51:19,0,0,99.271,0,0,267120,6635280,32568,484152,60.013,338.071,0,0
16-12 16:51:20,0.250,0,99.284,0,0,267112,6635280,32576,484152,60.021,338.116,0,12.004
16-12 16:51:21,0,0,99.250,0,0,267112,6635280,32576,484152,184.000,405.999,0,4.000
16-12 16:51:22,0.250,0.500,99.488,0,0,267112,6635280,32576,484152,59.993,345.958,0,0
16-12 16:51:23,0.250,0,99.511,0,0,267112,6635280,32576,484152,102.011,380.041,0,0
16-12 16:51:24,0.500,0,99.222,0,0,267112,6635280,32576,484152,119.967,927.742,0,0
16-12 16:51:25,0.250,0.250,99.411,0,0,267112,6635280,32576,484152,59.946,337.698,0,0
16-12 16:51:26,0.250,0.250,99.098,0,0,267104,6635280,32584,484152,120.119,392.389,0,12.012
16-12 16:51:27,0.250,0,99.499,0,0,267104,6635280,32584,484152,60.000,345.997,0,4.000
16-12 16:51:28,0,0,99.227,0,0,267104,6635280,32584,484152,221.948,441.897,0,0
16-12 16:51:29,0.250,0.250,99.543,0,0,267104,6635280,32584,484152,60.026,338.146,0,0
16-12 16:51:30,0.250,0,99.226,0,0,267104,6635280,32584,484152,179.957,391.906,0,0
16-12 16:51:31,0.250,0,99.276,0,0,267104,6635280,32584,484152,60.016,338.088,0,0
16-12 16:51:32,0,0,99.250,0,0,267104,6635280,32592,484144,60.000,338.002,0,12.000
16-12 16:51:33,0,0.250,99.501,0,0,267096,6635280,32592,484152,102.001,388.004,0,4.000
16-12 16:51:34,0.250,0,99.496,0,0,267096,6635280,32592,484152,59.998,345.986,0,4.000
16-12 16:51:35,0.250,0.250,99.501,0,0,267096,6635280,32592,484152,60.001,346.005,0,0
16-12 16:51:36,0,0,99.250,0,0,267096,6635280,32592,484152,60.000,337.999,0,0
16-12 16:51:37,0.250,0,99.500,0.250,0,267096,6635280,32600,484144,60.000,338.000,0,36.000
16-12 16:51:38,0,0.250,99.500,0,0,267088,6635280,32600,484152,102.000,387.998,0,0
16-12 16:51:39,0,0,99.249,0,0,267088,6635280,32600,484152,59.999,337.997,0,4.000
16-12 16:51:40,0.750,0,99.502,0,0,267088,6635280,32600,484152,60.001,346.008,0,0
16-12 16:51:41,0,0,99.251,0,0,267088,6635280,32600,484152,180.001,392.002,0,0
16-12 16:51:42,0,0,99.499,0,0,267088,6635280,32600,484152,60.000,337.997,0,0
16-12 16:51:43,0,0.250,99.000,0,0,267080,6635280,32608,484152,1017.000,1244.000,0,12.000
16-12 16:51:44,0.500,0.250,99.751,0,0,267080,6635280,32608,484152,102.001,388.003,0,0
16-12 16:51:45,0,0,99.249,0,0,267080,6635280,32608,484152,179.997,391.994,0,4.000
16-12 16:51:46,0.250,0.250,99.705,0,0,267080,6635280,32608,484152,59.973,345.844,0,0
16-12 16:51:47,0,0,99.292,0,0,267080,6635280,32608,484152,60.025,338.143,0,0
16-12 16:51:48,0,0.250,99.250,0,0,267076,6635280,32616,484148,60.000,338.000,0,16.000
16-12 16:51:49,0.750,0,99.501,0,0,267076,6635280,32616,484148,102.001,388.004,0,0
16-12 16:51:50,0.250,0.250,99.501,0,0,267068,6635280,32616,484156,60.000,338.002,0,0
16-12 16:51:51,0.250,0.250,99.248,0,0,267068,6635280,32616,484156,59.999,337.994,0,8.000
16-12 16:51:52,0,0,99.501,0,0,267068,6635280,32616,484156,60.000,346.003,0,0
16-12 16:51:53,0,0,99.003,0,0,267068,6635280,32616,484156,180.006,982.030,0,4.000
16-12 16:51:54,0.750,0.250,99.251,0,0,267024,6635280,32624,484188,102.001,388.002,0,28.000
16-12 16:51:55,0,0,98.997,0,0,267024,6635280,32624,484188,59.998,345.990,0,0
16-12 16:51:56,0.250,0.250,100.003,0,0,267024,6635280,32624,484188,60.002,338.010,0,0
16-12 16:51:57,0,0.250,98.997,0,0,267024,6635280,32624,484188,59.998,337.991,0,4.000
16-12 16:51:58,0.250,0,99.749,0,0,267024,6635280,32624,484188,59.999,345.996,0,4.000
16-12 16:51:59,0.750,0.500,98.456,0.250,0,267016,6635280,32632,484188,129.942,399.822,0,71.968
16-12 16:52:00,0.750,0,98.504,0,0,267016,6635280,32632,484188,228.009,496.020,0,0
16-12 16:52:01,0,0,99.545,0,0,267016,6635280,32632,484188,60.027,338.151,0,0
16-12 16:52:02,0.500,0,99.242,0,0,267008,6635280,32640,484188,59.995,337.972,0,39.997
16-12 16:52:03,0,0,99.749,0,0,267008,6635280,32640,484188,59.999,345.995,0,4.000
16-12 16:52:04,0,0.250,99.008,0,0,267008,6635280,32640,484188,60.005,346.029,0,24.002
16-12 16:52:05,0.500,0.250,99.731,0,0,267008,6635280,32640,484188,285.945,501.903,0,0
16-12 16:52:06,0,0.500,99.020,0,0,267008,6635280,32640,484188,180.037,392.081,0,4.001
16-12 16:52:07,0,0,99.501,0,0,267008,6635280,32648,484180,60.001,346.004,0,24.000
16-12 16:52:08,0.250,0,99.497,0,0,267000,6635280,32648,484188,59.998,345.991,0,163.996
16-12 16:52:09,0.250,0,99.251,0,0,267000,6635280,32648,484188,60.001,346.004,0,4.000
16-12 16:52:10,0.250,0,99.244,0,0,267000,6635280,32648,484188,101.993,387.975,0,0
16-12 16:52:11,0,0,99.506,0,0,267000,6635280,32648,484188,60.004,338.020,0,0
16-12 16:52:12,0.500,0.250,99.247,0,0,267000,6635280,32648,484188,59.998,337.990,0,8.000
16-12 16:52:13,0,0,99.502,0,0,266992,6635280,32656,484188,60.001,346.006,0,20.000
16-12 16:52:14,0,0,99.501,0,0,266992,6635280,32656,484188,120.001,1510.014,0,4.000
16-12 16:52:15,0.250,0.250,98.997,0,0,266992,6635280,32656,484188,101.997,387.988,0,4.000
16-12 16:52:16,0.250,0,100.002,0,0,266992,6635280,32656,484188,60.001,346.006,0,0
16-12 16:52:17,0,0,99.001,0,0,266992,6635280,32656,484188,60.001,338.004,0,0
16-12 16:52:18,0,0.250,99.502,0.250,0,266984,6635280,32664,484188,60.001,338.007,0,24.000
16-12 16:52:19,0.250,0,99.250,0,0,266984,6635280,32664,484188,60.000,345.999,0,0
16-12 16:52:20,0.500,0.250,99.500,0,0,266984,6635280,32664,484188,102.000,380.000,0,0
16-12 16:52:21,0.250,0.250,99.250,0,0,266984,6635280,32664,484188,180.001,392.002,0,4.000
16-12 16:52:22,0.250,0,99.748,0,0,266984,6635280,32664,484188,89.999,935.984,0,0
16-12 16:52:23,0,0.250,99.248,0,0,266984,6635280,32664,484188,59.999,337.995,0,0
16-12 16:52:24,0,0.250,99.752,0,0,266976,6635280,32672,484188,60.001,338.006,0,12.000
16-12 16:52:25,0.500,0,98.998,0,0,266976,6635280,32672,484188,161.997,441.991,0,0
16-12 16:52:26,0.250,0,99.251,0,0,266976,6635280,32672,484188,60.001,338.005,0,0
16-12 16:52:27,0,0,99.753,0,0,266976,6635280,32672,484188,126.004,392.013,0,4.000
16-12 16:52:28,0.250,0.500,98.998,0,0,266976,6635280,32672,484188,59.998,345.991,0,0
16-12 16:52:29,0.250,0,99.498,0,0,266976,6635280,32680,484180,59.999,337.994,0,12.000
16-12 16:52:30,0.250,0,99.360,0,0,266968,6635280,32680,484188,101.857,387.455,0,0
16-12 16:52:31,0.501,0.250,99.141,0,0,266968,6635280,32680,484188,60.085,338.481,0,0
16-12 16:52:32,0,0.250,99.105,0,0,266968,6635280,32680,484188,179.738,391.429,0,3.994
16-12 16:52:33,0.501,0,99.642,0,0,266968,6635280,32680,484188,180.256,454.646,0,4.006
16-12 16:52:34,0,0,99.249,0,0,266968,6635280,32680,484188,59.999,345.997,0,0
16-12 16:52:35,0.250,0.250,99.001,0,0,266968,6635280,32688,484180,102.001,380.004,0,12.000
16-12 16:52:36,0.250,0.250,99.500,0,0,266960,6635280,32688,484188,120.000,399.999,0,4.000
16-12 16:52:37,0,0,99.254,0,0,266956,6635280,32688,484192,120.005,400.017,0,0
16-12 16:52:38,0.250,0.250,99.501,0,0,266956,6635280,32688,484192,120.001,392.003,0,0
16-12 16:52:39,0.500,0,99.751,0,0,266956,6635280,32688,484192,120.001,392.004,0,8.000
16-12 16:52:40,0,0.250,98.999,0,0,266956,6635280,32688,484192,101.999,387.996,0,0
16-12 16:52:41,0,0,99.503,0,0,266948,6635280,32696,484192,60.002,338.009,0,24.001
16-12 16:52:42,0.500,0.250,99.485,0,0,266948,6635280,32696,484192,119.982,399.941,0,0
16-12 16:52:43,0.250,0,99.510,0,0,266948,6635280,32696,484192,60.006,338.035,0,0
16-12 16:52:44,0,0,99.208,0,0,266948,6635280,32696,484192,59.974,337.856,0,0
16-12 16:52:45,0.750,0,98.993,0,0,266948,6635280,32696,484192,1003.927,1231.910,0,4.000
16-12 16:52:46,0,0,99.549,0,0,266948,6635280,32696,484192,60.030,346.170,0,12.006
16-12 16:52:47,0,0.250,99.503,0,0,266940,6635280,32704,484192,180.005,400.012,0,16.000
16-12 16:52:48,0,0,99.247,0,0,266940,6635280,32704,484192,59.998,345.990,0,0
16-12 16:52:49,0.250,0.500,99.186,0,0,266940,6635280,32704,484192,183.882,397.745,0,0
16-12 16:52:50,0.250,0,99.279,0,0,266940,6635280,32704,484192,60.018,338.100,0,0
16-12 16:52:51,0.500,0.250,99.451,0,0,266940,6635280,32704,484192,101.950,1013.503,0,3.998
16-12 16:52:52,0,0.250,99.270,0,0,266940,6635280,32704,484192,60.012,346.070,0,4.001
16-12 16:52:53,0.250,0,98.985,0,0,266932,6635280,32712,484192,59.991,345.948,0,11.998
16-12 16:52:54,0.751,0,99.327,0,0,266896,6635280,32712,484228,60.047,346.269,0,0
16-12 16:52:55,0,0.250,99.251,0,0,266896,6635280,32712,484228,60.001,338.004,0,0
16-12 16:52:56,0.250,0,99.244,0,0,266896,6635280,32712,484228,101.994,379.978,0,0
16-12 16:52:57,0.250,0.750,99.257,0,0,266896,6635280,32712,484228,60.004,338.024,0,4.000
16-12 16:52:58,0.250,0,99.249,0,0,266896,6635280,32712,484228,60.000,345.998,0,0
16-12 16:52:59,0,0,99.750,0,0,266888,6635280,32720,484228,60.000,338.001,0,68.000
16-12 16:53:00,0.250,0.250,98.704,0,0,266888,6635280,32720,484228,59.972,345.839,0,0
16-12 16:53:01,0.500,0,99.546,0,0,266888,6635280,32720,484228,102.047,380.176,0,0
16-12 16:53:02,0.250,0,99.498,0,0,266888,6635280,32720,484228,179.997,391.992,0,0
16-12 16:53:03,0.500,0,99.254,0,0,266888,6635280,32720,484228,120.005,392.016,0,4.000
16-12 16:53:04,0.250,0,99.498,0,0,266888,6635280,32720,484228,179.997,399.993,0,0
16-12 16:53:05,0,0,99.497,0,0,266876,6635280,32728,484228,59.998,337.989,0,31.999
16-12 16:53:06,0.250,0,99.005,0,0,266876,6635280,32728,484228,102.005,388.018,0,0
16-12 16:53:07,0.250,0.250,99.494,0,0,266876,6635280,32728,484228,119.993,391.976,0,0
16-12 16:53:08,0,0.250,99.750,0,0,266876,6635280,32728,484228,134.000,391.999,0,4.000
16-12 16:53:09,0.750,0,99.000,0,0,266876,6635280,32728,484228,60.000,346.001,0,4.000
16-12 16:53:10,0,0.250,99.244,0,0,266876,6635280,32728,484228,59.996,345.979,0,0
16-12 16:53:11,0.250,0,99.737,0,0,266868,6635280,32736,484228,101.986,379.949,0,15.998
16-12 16:53:12,0.250,0,99.233,0,0,266868,6635280,32736,484228,59.989,345.939,0,0
16-12 16:53:13,0,0,99.216,0,0,266868,6635280,32736,484228,239.917,499.828,0,0
16-12 16:53:14,0.500,0.250,99.551,0,0,266868,6635280,32736,484228,120.062,1502.772,0,0
16-12 16:53:15,0.250,0.250,99.019,0,0,266868,6635280,32736,484228,60.011,338.063,0,4.001
16-12 16:53:16,0,0,99.753,0,0,266868,6635280,32736,484228,102.003,388.013,0,4.000
16-12 16:53:17,0,0,99.247,0,0,266868,6635280,32744,484220,59.998,345.991,0,12.000
16-12 16:53:18,0.250,0,99.249,0,0,266860,6635280,32744,484228,59.999,345.995,0,0
16-12 16:53:19,0.500,0,99.505,0,0,266860,6635280,32744,484228,60.003,338.016,0,0
16-12 16:53:20,0.250,0,99.230,0,0,266860,6635280,32744,484228,59.988,971.808,0,0
16-12 16:53:21,0.250,0.500,99.506,0,0,266860,6635280,32744,484228,102.007,380.025,0,4.000
16-12 16:53:22,0,0,99.309,0,0,266860,6635280,32744,484228,59.142,341.051,0,0
16-12 16:53:23,0.254,0,99.444,0.254,0,266852,6635280,32752,484228,243.536,401.834,0,40.589
16-12 16:53:24,0.250,0,98.993,0,0,266852,6635280,32752,484228,59.996,345.976,0,0
16-12 16:53:25,0.250,0,99.513,0,0,266852,6635280,32752,484228,360.048,450.061,0,0
16-12 16:53:26,0,0.250,99.437,0,0,266848,6635280,32752,484232,101.936,379.761,0,0
16-12 16:53:27,0,0.250,99.297,0,0,266848,6635280,32752,484232,120.057,392.186,0,0
16-12 16:53:28,0.250,0,99.470,0,0,266848,6635280,32752,484232,59.982,337.899,0,0
16-12 16:53:29,0.250,0.250,99.290,0,0,266840,6635280,32760,484232,60.024,338.138,0,12.005
16-12 16:53:30,0.500,0,98.925,0,0,266840,6635280,32760,484232,59.955,435.671,0,0
16-12 16:53:31,0.250,0,99.571,0,0,266840,6635280,32760,484232,102.073,380.273,0,0
16-12 16:53:32,0.250,0,99.171,0,0,266840,6635280,32760,484232,59.952,337.730,0,0
16-12 16:53:33,0,0.500,99.559,0,0,266840,6635280,32760,484232,184.109,398.236,0,0
16-12 16:53:34,0.250,0,99.231,0,0,266840,6635280,32760,484232,59.988,337.934,0,0
16-12 16:53:35,0,0,99.746,0,0,266840,6635280,32768,484224,59.997,337.986,0,11.999
16-12 16:53:36,0.250,0,99.029,0,0,266832,6635280,32768,484232,342.100,550.162,0,0
16-12 16:53:37,0.250,0,99.448,0,0,266832,6635280,32768,484232,59.968,337.822,0,0
16-12 16:53:38,0.250,0.500,99.257,0,0,266832,6635280,32768,484232,60.004,338.024,0,0
16-12 16:53:39,0.250,0.250,99.266,0,0,266832,6635280,32768,484232,60.010,338.054,0,4.001
16-12 16:53:40,0.250,0.250,99.284,0,0,266832,6635280,32768,484232,60.021,346.119,0,0
16-12 16:53:41,0.250,0,99.256,0,0,266824,6635280,32776,484232,162.009,434.025,0,16.001
16-12 16:53:42,0.250,0,99.191,0,0,266824,6635280,32776,484232,119.928,399.762,0,0
16-12 16:53:43,0,0,99.245,0,0,266824,6635280,32776,484232,59.997,337.982,0,0
16-12 16:53:44,0.751,0,99.325,0,0,266824,6635280,32776,484232,1137.864,1353.027,0,0
16-12 16:53:45,0,0,98.983,0,0,266824,6635280,32776,484232,59.990,337.941,0,0
16-12 16:53:46,0.250,0,100.021,0,0,266824,6635280,32776,484232,102.021,380.080,0,0
16-12 16:53:47,0.250,0.250,98.998,0,0,266816,6635280,32784,484232,59.999,337.992,0,16.000
16-12 16:53:48,0.250,0,99.686,0,0,266816,6635280,32784,484232,59.962,345.778,0,0
16-12 16:53:49,0.250,0.750,99.268,0,0,266816,6635280,32784,484232,60.011,964.175,0,0
16-12 16:53:50,0,0,99.031,0,0,266816,6635280,32784,484232,60.019,338.106,0,0
16-12 16:53:51,0,0,99.517,0,0,266816,6635280,32784,484232,60.010,338.058,0,0
16-12 16:53:52,0.250,0,99.480,0,0,266816,6635280,32784,484232,101.980,379.924,0,7.998
16-12 16:53:53,0.500,0.250,99.268,0.250,0,266816,6635280,32792,484224,60.011,346.064,0,20.004
16-12 16:53:54,0,0,98.996,0,0,266772,6635280,32792,484264,59.998,345.986,0,0
16-12 16:53:55,0.500,0,99.758,0,0,266772,6635280,32792,484264,60.005,338.027,0,0
16-12 16:53:56,0,0.250,99.210,0,0,266772,6635280,32792,484264,59.976,337.864,0,0
