"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_stanford_capacity.csv 1",,,,"Date:","15 Dec 2025 01:46:43 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
15-12 01:46:58,0.250,0.250,98.773,0,0,974520,4838620,56976,1502988,124084.572,3053.703,0,0
15-12 01:46:59,0.500,0.250,98.997,0,0,974396,4838620,56976,1503108,448.988,773.979,0,0
15-12 01:47:00,9.953,2.488,87.086,0,0,974552,4834460,56976,1507020,5451.109,2775.816,0,0
15-12 01:47:01,31.535,12.013,53.059,0,0,1003064,4763916,56976,1547896,1525.709,1900.128,0,4.004
15-12 01:47:02,50.288,6.005,40.531,0,0,1028508,4738464,56988,1547888,291.221,728.554,0,188.143
15-12 01:47:03,78.160,5.244,15.482,0,0,1031532,4735440,56988,1547888,286.671,1969.742,0,203.766
15-12 01:47:04,55.357,5.511,37.572,0,0,1040000,4726884,56988,1547896,686.323,3751.233,0,0
15-12 01:47:05,54.448,4.246,38.463,0,0,1054364,4712520,56988,1547896,1256.796,1972.111,0,0
15-12 01:47:06,75.603,5.489,16.967,0,0,1057132,4709748,56988,1547900,5092.071,720.595,0,0
15-12 01:47:07,60.804,5.255,31.528,0,0,1074896,4691856,57000,1548016,13929.401,4994.446,0,92.082
15-12 01:47:08,40.440,7.489,50.175,0,0,1198560,4568156,57000,1548020,11874.326,15724.595,0,19.970
15-12 01:47:09,81.394,4.508,12.021,0,0,1208892,4557824,57000,1548020,736.299,916.617,0,8.014
15-12 01:47:10,35.520,3.502,59.034,0,0,1209368,4557348,57000,1548020,315.181,1324.761,0,0
15-12 01:47:11,51.529,2.501,44.776,0,0,1209620,4557096,57000,1548020,447.255,1701.971,0,0
15-12 01:47:12,34.325,0.752,63.890,0.251,0,1209608,4557096,57008,1548020,173.380,669.466,0,120.263
15-12 01:47:13,25.748,0.750,72.745,0,0,1209608,4557096,57008,1548020,272.980,1663.878,0,4.000
15-12 01:47:14,41.490,2.000,55.236,0,0,1209608,4557096,57008,1548020,333.917,1493.629,0,0
15-12 01:47:15,27.392,1.245,71.718,0,0,1209608,4557096,57008,1548020,327.713,761.011,0,0
15-12 01:47:16,32.376,2.761,63.246,0,0,1219404,4500660,57008,1593544,274.068,1196.662,0,0
15-12 01:47:17,60.729,6.498,31.739,0,0,1219456,4484532,57016,1609100,273.907,1449.506,0,139.952
15-12 01:47:18,24.759,3.001,71.525,0,0,1231076,4436160,57016,1644824,233.082,800.281,0,0
15-12 01:47:19,13.010,3.252,83.063,0,0,998524,4718168,57016,1596472,20487.536,8988.816,0,36.027
15-12 01:47:20,0,0.750,99.014,0,0,996708,4719984,57016,1596472,215.031,674.097,0,0
15-12 01:47:21,9.953,2.488,86.092,0,0,1002964,4713628,57028,1596560,3983.104,4749.468,0,0
15-12 01:47:22,52.939,7.527,35.878,1.254,0,1029412,4687168,57040,1596560,493.766,3352.995,0,13889.690
15-12 01:47:23,65.077,7.480,22.690,2.244,0,1048304,4668268,57044,1596564,286.238,3007.994,0,72375.380
15-12 01:47:24,59.916,4.763,33.092,0,0,1053888,4662724,57044,1596572,227.630,1833.075,0,0
15-12 01:47:25,49.286,5.725,42.068,0,0,1072536,4644076,57044,1596572,1405.904,2475.267,0,7.965
15-12 01:47:26,75.811,4.754,17.014,0,0,1075308,4641304,57044,1596572,4996.013,722.580,0,0
15-12 01:47:27,62.011,5.751,30.756,0,0,1087244,4629220,57044,1596720,9745.782,5625.029,0,0
15-12 01:47:28,50.737,7.498,35.991,2.249,0,1108640,4607828,57056,1596728,5067.681,6505.307,3.999,52206.416
15-12 01:47:29,59.240,7.749,31.495,0,0,1126112,4583676,57056,1603212,10440.207,11164.083,0,3.999
15-12 01:47:30,89.371,8.011,1.752,0,0,1130096,4579000,57056,1603904,4950.720,916243.643,0,0
15-12 01:47:31,75.501,10.250,11.750,0,0,1125820,4581128,57056,1606016,8837.062,2153471.208,0,4.000
15-12 01:47:32,69.485,8.189,19.853,0,0,1121956,4580148,57056,1610756,21101.706,4854102.160,0,0
15-12 01:47:33,42.362,7.817,47.909,0,0,1119860,4574000,57064,1618816,33152.149,8152547.991,0,262.240
15-12 01:47:34,48.834,8.765,40.069,0,0,1123836,4563192,57064,1625444,28109.100,6857832.952,0,8.014
15-12 01:47:35,8.750,3.750,86.502,0,0,978292,4758388,57064,1577028,186131.820,174811.527,0,0
15-12 01:47:36,0.250,0,99.559,0,0,976248,4760432,57064,1577028,329.195,728.431,0,0
15-12 01:47:37,6.739,6.239,82.859,0,0,977832,4720396,57064,1614636,40506331.303,102815.934,0,3.993
15-12 01:47:38,3.256,1.503,93.914,0,0,976736,4714096,57076,1621728,7326259.634,24632.928,0,192.335
15-12 01:47:39,0.500,0.500,99.239,0,0,976720,4714096,57076,1621740,226.975,685.923,0,0
15-12 01:47:40,0,0,99.002,0,0,976720,4714096,57076,1621740,273.006,1148.026,0,0
15-12 01:47:41,0.750,0,99.259,0,0,976720,4714096,57076,1621740,209.019,666.061,0,0
15-12 01:47:42,7.478,4.487,86.501,0,0,972156,4745624,57076,1595496,6211.098,3634.524,0,0
15-12 01:47:43,41.158,12.223,42.904,0,0,1009008,4734336,57132,1570504,2819.687,2548.294,0,27.937
15-12 01:47:44,54.186,7.024,38.131,0,0,1034708,4708632,57144,1570496,227.784,724.493,0,244.843
15-12 01:47:45,60.934,4.745,30.717,0,0,1037948,4705356,57144,1570500,658.286,9327.885,0,0
15-12 01:47:46,69.374,5.490,23.208,0,0,1050040,4693260,57144,1570504,314.428,1231.759,0,0
15-12 01:47:47,69.030,4.769,25.353,0,0,1062136,4681164,57144,1570504,167.680,670.719,0,0
15-12 01:47:48,50.177,3.745,42.938,0,0,1077984,4665316,57144,1570504,18838.612,5638.802,0,0
15-12 01:47:49,66.204,6.496,25.982,0.250,0,1097096,4646196,57152,1570504,10884.519,15704.207,0,67.953
15-12 01:47:50,47.740,4.749,44.241,0,0,1123552,4619736,57152,1570508,1893.607,2413.499,0,3.999
15-12 01:47:51,64.817,5.983,26.924,0,0,1140940,4602348,57152,1570508,208.412,708.003,0,0
15-12 01:47:52,80.429,6.514,11.526,0,0,1163872,4579416,57152,1570508,472.049,1314.923,0,0
15-12 01:47:53,79.776,8.503,10.753,0,0,1231848,4511404,57156,1570508,239.078,800.260,0,0
15-12 01:47:54,79.316,4.739,14.217,0,0,1231840,4511404,57164,1570508,166.613,666.450,0,123.712
15-12 01:47:55,54.543,4.754,38.030,0,0,1242928,4500316,57164,1570508,513.405,1391.096,0,4.003
15-12 01:47:56,78.898,4.258,15.529,0,0,1242928,4500316,57164,1570508,269.504,765.433,0,0
15-12 01:47:57,75.599,4.491,16.966,0,0,1262272,4480968,57164,1570512,166.668,666.671,0,0
15-12 01:47:58,68.316,6.756,24.023,0,0,1270336,4472904,57164,1570512,2269.181,4346.178,0,0
15-12 01:47:59,29.615,3.263,65.505,0,0,1286808,4456300,57172,1570636,3356.047,122958.017,0,120.468
15-12 01:48:00,35.497,3.451,59.655,0,0,1309992,4433116,57172,1570636,1863.614,2635.682,0,0
15-12 01:48:01,53.533,9.848,32.827,0,0,1333744,4409208,57180,1570728,561.587,3134.181,0,4.040
15-12 01:48:02,59.512,7.502,30.506,0,0,1356172,4386780,57180,1570728,1108.222,4104.823,0,0
15-12 01:48:03,67.013,4.751,26.255,0,0,1379856,4363092,57180,1570728,1048.211,1772.357,0,4.001
15-12 01:48:04,57.519,6.972,31.872,1.245,0,1381724,4361104,57192,1570736,1089.619,2233.023,0,39521.115
15-12 01:48:05,49.479,4.772,44.707,0,0,1398856,4343968,57192,1570740,14760.248,9668.706,0,0
15-12 01:48:06,68.997,5.231,23.414,0,0,1406416,4336408,57192,1570740,15446.413,11560.648,0,0
15-12 01:48:07,68.570,6.279,24.113,0,0,1422168,4320532,57192,1570864,1099.133,2252.520,0,16.075
15-12 01:48:08,56.939,6.493,34.213,0,0,1434128,4308436,57192,1570864,2493.322,2577.232,0,0
15-12 01:48:09,61.862,7.483,28.686,0.249,0,1555564,4187000,57192,1570864,2107.290,2228.020,0,44775.920
15-12 01:48:10,78.832,4.254,15.766,0,0,1558828,4183724,57204,1570864,1233.279,2430.521,0,28025.067
15-12 01:48:11,44.586,3.006,50.347,0,0,1560340,4182212,57204,1570864,1031.990,2236.313,0,0
15-12 01:48:12,35.104,2.490,61.245,0,0,1560340,4182212,57204,1570864,983.898,1710.867,0,3.983
15-12 01:48:13,81.302,3.011,14.303,0,0,1560340,4182212,57204,1570864,1158.303,2304.562,0,4.015
15-12 01:48:14,55.536,3.252,40.526,0,0,1560340,4182212,57204,1570864,988.638,1719.109,0,284.183
15-12 01:48:15,29.769,0.750,68.043,0.250,0,1560324,4182212,57216,1570864,988.629,1719.093,0,56.036
15-12 01:48:16,26.740,0.750,71.723,0,0,1560576,4181960,57216,1570864,1135.579,2283.153,0,0
15-12 01:48:17,39.668,4.740,54.887,0,0,1564760,4117952,57216,1629112,985.964,1714.459,0,0
15-12 01:48:18,58.367,4.259,35.571,0,0,1568792,4113920,57216,1629112,1056.115,1775.555,0,0
15-12 01:48:19,26.794,0.501,71.368,0,0,1568276,4113920,57216,1629628,1161.914,2377.917,0,4.007
15-12 01:48:20,45.478,5.747,47.727,0,0,1568516,4071080,57220,1671176,987.528,1717.180,0,11.994
15-12 01:48:21,26.752,3.500,69.005,0,0,1582084,4006820,57228,1720444,1030.076,1760.130,0,56.004
15-12 01:48:22,46.991,8.248,43.491,0,0,1574748,4078296,57228,1657904,3669.277,25374.000,0,0
15-12 01:48:23,3.503,1.501,94.584,0,0,1359528,4293720,57228,1657728,1058.940,1876.665,0,0
15-12 01:48:24,0.250,0.499,98.599,0,0,1351896,4301352,57228,1657728,1166.216,4951.427,0,0
15-12 01:48:25,3.506,0.501,95.154,0,0,1345328,4307916,57228,1657732,2618.248,6450.466,0,4.007
15-12 01:48:26,1.000,0.500,98.218,0.250,0,1339440,4313792,57240,1657732,1035.662,1740.431,0,119.961
15-12 01:48:27,1.751,0.750,97.031,0,0,1335372,4317860,57240,1657732,2240.707,2778.877,0,0
15-12 01:48:28,1.998,0.250,97.654,0,0,1330984,4322216,57240,1657764,13441.784,26043414.698,0,0
15-12 01:48:29,2.252,1.752,87.346,7.008,0,1300568,4426584,57240,1585756,2011308.655,63230854.470,0,87127.330
15-12 01:48:30,1.750,1.250,95.256,0,0,1320688,4398364,57240,1593672,8435681.349,23261.449,0,4308.268
15-12 01:48:31,2.000,1.000,95.735,0,0,1323320,4388032,57252,1601216,8094438.650,21252.573,0,155.975
15-12 01:48:32,12.238,3.247,82.170,0,0,1326524,4379720,57252,1606156,5167128.504,41352.821,0,0
15-12 01:48:33,10.011,2.252,86.842,0,0,1326816,4379244,57252,1606332,9139.715,165387.797,0,40.043
15-12 01:48:34,9.470,5.981,82.487,0,0,1301356,4386412,57252,1624192,19487410.018,18447416.856,0,0
15-12 01:48:35,9.279,8.276,76.739,1.505,0,1304168,4356032,57252,1651044,28610178.491,27496530.152,0,17939.969
15-12 01:48:36,0.250,0.250,99.244,0,0,1304168,4356032,57252,1651044,208.988,709.958,0,0
15-12 01:48:37,0.250,0.250,98.512,0,0,1350124,4356032,57264,1606180,512.062,1238.150,0,144.017
15-12 01:48:38,0.750,0,98.987,0,0,1346656,4359500,57264,1606180,226.970,659.913,0,0
15-12 01:48:39,8.501,2.250,88.264,0,0,997096,4709444,57264,1606096,1781.283,5876.934,0,0
15-12 01:48:40,0.750,0.750,98.500,0,0,994552,4771500,57264,1548136,363.000,1772.002,0,20.000
15-12 01:48:41,0.250,0,99.216,0,0,992652,4773452,57264,1548084,388.865,3960.624,0,0
15-12 01:48:42,0.500,0.250,99.030,0.250,0,991256,4774848,57276,1548072,173.052,624.187,0,164.049
15-12 01:48:43,0,0.250,98.941,0,0,991244,4774848,57276,1548084,272.837,1155.311,0,3.998
15-12 01:48:44,1.001,0,99.052,0,0,991244,4774848,57276,1548084,233.122,690.361,0,0
15-12 01:48:45,0,0.250,99.215,0,0,991244,4774848,57276,1548084,166.941,631.775,0,0
15-12 01:48:46,0.750,0.250,98.534,0,0,991860,4774112,57276,1548204,124143.127,3108.080,0,0
15-12 01:48:47,0.500,0,98.996,0,0,991860,4774112,57276,1548204,226.990,631.972,0,0
15-12 01:48:48,7.991,5.494,86.154,0,0,987328,4733052,57288,1592752,5410.942,2767.901,0,79.911
15-12 01:48:49,49.010,8.210,40.303,0,0,1026076,4694004,57288,1592992,1558.367,1864.866,0,3.981
15-12 01:48:50,60.219,5.018,32.619,0,0,1051284,4668804,57288,1592984,294.068,3026.998,0,0
15-12 01:48:51,68.227,6.248,23.992,0,0,1061096,4658976,57288,1592988,268.908,1869.361,0,0
15-12 01:48:52,48.667,4.492,43.925,0,0,1067640,4652424,57288,1592996,272.532,1189.959,0,0
15-12 01:48:53,70.522,5.981,21.680,0,0,1074680,4645368,57300,1592996,6107.223,2021.454,0,167.458
15-12 01:48:54,70.213,4.530,23.908,0,0,1084132,4635792,57300,1593116,9570.058,5601.911,0,0
15-12 01:48:55,51.825,6.229,39.367,0,0,1107292,4612608,57300,1593120,7656.200,8690.714,0,15.946
15-12 01:48:56,60.799,6.755,31.275,0,0,1232284,4487616,57300,1593120,10559.550,9168.424,0,0
15-12 01:48:57,79.403,3.256,15.780,0,0,1245376,4474524,57300,1593120,209.402,711.366,0,0
15-12 01:48:58,74.842,2.994,21.205,0,0,1245376,4474524,57300,1593120,498.945,1593.632,0,0
15-12 01:48:59,43.111,3.008,51.382,0,0,1246116,4473768,57312,1593120,371.958,934.406,0,100.258
15-12 01:49:00,47.604,2.742,48.102,0,0,1246116,4473768,57312,1593120,417.717,905.219,0,0
15-12 01:49:01,84.956,4.260,9.273,0,0,1246116,4473768,57312,1593120,333.811,1249.035,0,156.380
15-12 01:49:02,62.014,3.001,33.757,0,0,1246116,4473768,57312,1593120,376.083,1535.338,0,236.052
15-12 01:49:03,28.252,1.000,70.005,0,0,1246116,4473768,57312,1593120,167.012,668.046,0,0
15-12 01:49:04,26.777,0.250,72.073,0,0,1246124,4473768,57320,1593104,485.492,1247.265,0,48.049
15-12 01:49:05,34.435,4.242,60.386,0,0,1250888,4409508,57320,1651020,273.483,1436.284,0,3.992
15-12 01:49:06,33.819,2.255,54.110,7.766,0,1251140,4409256,57320,1651020,340.690,1578.197,0,70298.426
15-12 01:49:07,30.478,1.749,66.952,0,0,1259292,4377252,57320,1674316,440.685,1287.080,0,3.997
15-12 01:49:08,46.518,6.002,46.267,0,0,1264316,4337436,57320,1708156,274.103,1451.547,0,0
15-12 01:49:09,23.756,3.251,72.769,0.250,0,1265444,4280500,57332,1762388,227.058,1284.328,0,164.042
15-12 01:49:10,13.007,3.752,81.793,0,0,995612,4636668,57332,1678268,20391.667,8596.497,0,0
15-12 01:49:11,0.500,0.250,98.754,0.250,0,995292,4636988,57332,1678268,167.006,632.024,0,2144.083
15-12 01:49:12,16.960,3.991,74.823,2.993,0,1022440,4609776,57340,1678356,4034.457,4830.574,0,25683.251
15-12 01:49:13,53.612,5.985,37.154,0,0,1039324,4592892,57340,1678356,371.043,1752.481,0,3.990
15-12 01:49:14,75.140,5.761,17.282,0,0,1047108,4585108,57352,1678356,407.760,3129.835,0,160.299
15-12 01:49:15,62.721,5.997,29.237,0,0,1055888,4576288,57352,1678364,426.804,1935.112,0,0
15-12 01:49:16,50.122,4.762,42.103,0,0,1078288,4553888,57352,1678364,1373.351,2449.978,0,0
15-12 01:49:17,68.670,5.971,23.139,0,0,1097944,4534232,57352,1678364,5009.895,760.342,0,119.425
15-12 01:49:18,61.119,6.012,31.311,0,0,1115968,4516088,57352,1678484,13820.931,5400.523,0,0
15-12 01:49:19,44.351,10.023,42.847,0.251,0,1127016,4422892,57364,1758576,10355.523,14764.539,0,1972.481
15-12 01:49:20,72.620,5.989,16.720,3.244,0,1125192,4468572,57364,1715640,1716.915,3682.383,0,83298.324
15-12 01:49:21,84.145,8.489,5.992,0,0,1127872,4464680,57364,1716852,4408.474,1302615.082,0,0
15-12 01:49:22,74.667,9.521,15.034,0,0,1139132,4451632,57364,1718628,4563.198,1764807.883,0,0
15-12 01:49:23,56.348,5.259,28.800,0,0,1146820,4441860,57364,1720660,5052.796,2088357.473,0,0
15-12 01:49:24,55.955,7.744,32.973,0.250,0,1147920,4436708,57376,1724596,11289.913,4164679.808,0,83.932
15-12 01:49:25,50.018,6.752,41.015,0,0,1153172,4427748,57376,1728216,11494.194,3650104.759,0,8.003
15-12 01:49:26,35.498,4.750,56.497,0,0,1155292,4419516,57376,1734180,17766.102,6120980.468,0,0
15-12 01:49:27,34.272,7.255,55.535,1.251,0,1154256,4504356,57376,1652488,35299.192,3660740.460,0,16602.438
15-12 01:49:28,1.501,1.501,96.309,0,0,992188,4666432,57376,1652496,160983.450,8971.542,0,32.020
15-12 01:49:29,0.250,0.250,99.251,0,0,992176,4666432,57388,1652496,167.002,632.008,0,160.002
15-12 01:49:30,7.748,7.748,79.481,0,0,1007140,4605732,57388,1697108,47767855.704,125157.274,0,0
15-12 01:49:31,1.250,0.500,98.014,0,0,1007512,4605256,57388,1697208,106102.300,103400.911,0,0
15-12 01:49:32,0.250,0,99.265,0,0,1007512,4605256,57388,1697208,209.031,674.101,0,5656.844
15-12 01:49:33,0.750,0.250,99.003,0,0,1007512,4605256,57388,1697208,167.005,624.018,0,0
15-12 01:49:34,0,0.250,99.228,0,0,1018896,4639852,57388,1652348,451.900,1155.744,0,0
15-12 01:49:35,17.989,9.994,69.958,0,0,984588,4712540,57416,1615096,8597.852,5437.744,0,363.782
15-12 01:49:36,54.335,7.976,34.894,0,0,1027864,4668972,57416,1615304,226.313,2173.402,0,0
15-12 01:49:37,54.075,5.508,38.554,0,0,1053064,4643772,57416,1615304,405.564,2451.411,0,0
15-12 01:49:38,72.427,3.996,21.478,0,0,1055300,4641532,57416,1615308,406.588,3682.265,0,7.992
15-12 01:49:39,53.866,5.237,38.654,0,0,1066888,4629940,57416,1615312,166.585,666.338,0,0
15-12 01:49:40,64.318,5.527,27.888,0,0,1085768,4611040,57428,1615312,280.388,1197.932,0,225.115
15-12 01:49:41,49.979,4.998,42.482,0,0,1107692,4589116,57428,1615312,10235.713,6329.349,0,0
15-12 01:49:42,74.985,4.749,18.996,0,0,1112228,4584580,57428,1615312,10759.870,3329.341,0,0
15-12 01:49:43,54.177,5.742,36.950,0,0,1138432,4558372,57428,1615316,10562.816,14006.193,0,43.941
15-12 01:49:44,58.989,4.999,33.993,0,0,1153520,4543280,57432,1615316,166.968,667.872,0,7.998
15-12 01:49:45,78.220,6.498,13.995,0,0,1187792,4509008,57432,1615316,424.838,919.650,0,0
15-12 01:49:46,80.787,7.003,11.005,0,0,1250024,4446764,57444,1615316,333.152,1246.571,0,92.042
15-12 01:49:47,76.324,5.005,17.767,0,0,1251788,4445000,57444,1615316,269.261,764.741,0,0
15-12 01:49:48,56.939,4.745,35.462,0,0,1264640,4432148,57444,1615316,232.752,721.232,0,11.987
15-12 01:49:49,81.927,3.247,13.238,0,0,1264892,4431896,57444,1615316,392.651,1244.893,0,0
15-12 01:49:50,79.637,4.758,14.024,0,0,1274156,4422628,57444,1615320,167.288,669.151,0,0
15-12 01:49:51,78.136,5.991,14.978,0.250,0,1279944,4416832,57452,1615320,1281.135,2801.920,0,51.924
15-12 01:49:52,72.282,6.776,19.827,0,0,1301464,4395188,57452,1615444,3418.344,123349.498,0,0
15-12 01:49:53,19.937,2.243,74.018,2.243,0,1322632,4374020,57452,1615444,2322.717,3364.450,0,16918.949
15-12 01:49:54,35.607,2.758,60.180,0,0,1335732,4360916,57452,1615448,1903.702,5223.647,0,0
15-12 01:49:55,0.500,0.250,99.001,0,0,1335732,4360916,57452,1615448,1214.015,2259.028,0,0
15-12 01:49:56,4.749,0.250,94.223,0,0,1335724,4360916,57460,1615448,2245.357,2705.225,0,95.973
15-12 01:49:57,1.000,0.250,98.262,0,0,1334112,4362528,57460,1615448,1030.128,1723.214,0,0
15-12 01:49:58,0.750,0.250,95.768,3.001,0,1331940,4364700,57460,1615448,1160.216,2259.420,0,36858.853
15-12 01:49:59,0.500,0.500,98.251,0,0,1330664,4365976,57460,1615448,1048.008,1735.014,0,0
15-12 01:50:00,1.499,0.250,98.159,0,0,1330664,4365976,57460,1615448,1457.643,1840.287,0,0
15-12 01:50:01,0.501,0,98.101,0,0,1330656,4365976,57468,1615448,1095.123,2207.263,0,96.099
15-12 01:50:02,1.000,0.500,98.742,0,0,1330656,4365976,57468,1615448,1029.917,1722.862,0,4.000
15-12 01:50:03,6.250,0.500,88.494,3.250,0,1329516,4367116,57468,1615448,2439.831,2080.856,0,36049.498
15-12 01:50:04,1.000,0.500,98.248,0,0,1329516,4367116,57468,1615448,1099.979,2204.958,0,0
15-12 01:50:05,10.502,0.500,88.266,0,0,1329992,4366640,57468,1615448,4656.822,21441.787,0,0
15-12 01:50:06,1.500,0.750,96.998,0,0,1329968,4366640,57468,1615472,1309.978,1897.969,0,0
15-12 01:50:07,3.000,0.250,95.750,0,0,1329956,4366640,57480,1615472,1308.994,3355.984,0,64.000
15-12 01:50:08,2.998,0.749,96.173,0,0,1330460,4366136,57480,1615472,2102.316,5300.753,0,0
15-12 01:50:09,0.751,0,98.577,0,0,1330456,4366136,57480,1615476,1120.880,1808.420,0,0
15-12 01:50:10,1.750,0.250,97.992,0,0,1330456,4366136,57480,1615476,2471.811,3409.739,0,0
15-12 01:50:11,0.499,0.499,98.315,0,0,1330456,4366136,57480,1615476,1648.899,2120.013,0,283.467
15-12 01:50:12,2.504,0.501,96.138,0,0,1329808,4363896,57488,1618308,3204549.728,10082.463,0,20.029
15-12 01:50:13,2.251,1.751,94.796,0,0,1329432,4356084,57488,1626272,8439379.634,21221.256,0,0
15-12 01:50:14,2.000,1.000,96.253,0,0,1330688,4347012,57488,1633892,8095755.366,20245.676,0,0
15-12 01:50:15,3.999,1.000,94.226,0,0,1327980,4345752,57488,1637760,4142394.609,12127.866,0,3.999
15-12 01:50:16,18.735,2.498,77.187,0,0,1328696,4345024,57488,1637772,10273.590,33527.553,0,0
15-12 01:50:17,5.255,1.001,93.092,0.250,0,1328716,4344800,57496,1637964,6523.461,161532.977,0,80.079
15-12 01:50:18,2.744,1.247,94.538,0,0,1318504,4355008,57496,1637968,1774.014,2890.506,0,0
15-12 01:50:19,13.280,7.767,73.916,0,0,1314780,4312952,57496,1682560,47997769.808,151461.090,0,0
15-12 01:50:20,0.250,0.250,99.424,0,0,1314664,4312952,57496,1682676,166.873,667.492,0,0
15-12 01:50:21,0.250,0.500,98.951,0,0,1314664,4312952,57496,1682676,172.914,659.672,0,0
15-12 01:50:22,0.751,0,98.629,0,0,1314656,4312952,57504,1682676,315.411,1227.601,0,52.068
15-12 01:50:23,6.250,2.250,91.005,0,0,987904,4639664,57504,1682668,1841.097,5930.314,0,0
15-12 01:50:24,0,0.250,99.006,0,0,1001744,4671728,57504,1637888,197.012,632.039,0,44.003
15-12 01:50:25,0.500,0.250,98.491,0,0,999368,4720112,57504,1593024,691.936,4489.585,0,0
15-12 01:50:26,0.250,0.250,99.002,0,0,998616,4720864,57504,1593024,227.005,624.013,0,0
15-12 01:50:27,0.500,0.250,98.998,0,0,996668,4722812,57504,1593024,328.993,719.984,0,0
15-12 01:50:28,0.250,0,98.996,0,0,994496,4724944,57516,1593052,332.987,1201.953,0,163.994
15-12 01:50:29,0.250,0.500,99.249,0,0,993416,4726024,57516,1593052,298.997,689.993,0,32.000
15-12 01:50:30,2.000,1.000,96.483,0,0,994004,4725296,57528,1593180,124759.609,3274.439,0,51.991
15-12 01:50:31,0,0,99.515,0,0,994004,4725296,57528,1593180,273.040,1156.170,0,0
15-12 01:50:32,0,0,98.976,0,0,994004,4725296,57528,1593180,208.950,665.840,0,31.992
15-12 01:50:33,1.250,0.500,98.020,0,0,994004,4725296,57528,1593180,359.072,744.148,0,0
15-12 01:50:34,0.500,0.250,98.941,0,0,994004,4725296,57528,1593180,272.837,1155.308,0,0
15-12 01:50:35,0.250,0,99.076,0,0,993996,4725296,57536,1593180,167.128,624.479,0,280.215
15-12 01:50:36,0.250,0.500,99.249,0,0,993996,4725296,57536,1593180,226.998,2349.984,0,0
15-12 01:50:37,0.500,0.250,99.245,0,0,993996,4725296,57536,1593180,320.982,1189.935,0,0
15-12 01:50:38,0.250,0.250,98.730,0,0,993996,4725296,57536,1593180,166.965,623.871,0,0
15-12 01:50:39,0.250,0,99.272,0,0,993996,4725296,57536,1593180,287.063,678.149,0,16.004
15-12 01:50:40,0.250,0,99.229,0,0,993996,4725296,57536,1593180,272.942,1147.754,0,0
15-12 01:50:41,0.750,0.250,98.764,0,0,993988,4725296,57544,1593180,287.042,678.098,0,36.005
15-12 01:50:42,0.250,0,99.011,0,0,993988,4725296,57544,1593180,209.022,674.072,0,0
15-12 01:50:43,0.500,0.250,98.999,0,0,993988,4725296,57544,1593180,18060.754,1834.975,0,199.997
15-12 01:50:44,0.250,0.250,97.256,2.000,0,993968,4725296,57544,1593200,167.010,624.037,0,22285.307
15-12 01:50:45,0.250,0,98.995,0,0,993968,4725296,57544,1593200,292.985,739.963,0,0
15-12 01:50:46,0.500,0.250,99.211,0,0,993968,4725296,57544,1593200,371.853,1712.323,0,7.997
15-12 01:50:47,0.250,0.500,99.247,0.250,0,993956,4725296,57556,1593200,208.993,665.977,0,87.997
