"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_roadNet_fifo_new03.csv 1",,,,"Date:","16 Dec 2025 17:09:42 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 17:09:56,69.025,5.252,25.009,0,0,1282776,5204360,41108,869056,5035.859,775.286,0,0
16-12 17:09:57,58.187,15.234,16.732,0,0,1302684,5184452,41108,869056,9905.360,6152.392,0,0
16-12 17:09:58,79.564,3.002,14.762,0,0,1312260,5174876,41108,869056,9494.632,5472.399,0,4.003
16-12 17:09:59,71.784,4.252,23.511,0,0,1351408,5135592,41108,869188,8736.186,132561.524,0,0
16-12 17:10:00,13.506,0.750,85.285,0,0,1355176,5131812,41116,869188,1312.546,2482.033,0,108.045
16-12 17:10:01,28.750,2.500,67.749,0,0,1380596,5106388,41116,869192,3286.955,6790.907,0,0
16-12 17:10:02,1.000,0.250,98.500,0,0,1380596,5106388,41116,869192,987.997,1728.995,0,0
16-12 17:10:03,0.750,0.250,98.499,0,0,1380596,5106388,41116,869192,1093.992,2158.983,0,0
16-12 17:10:04,1.250,0,98.005,0,0,1380596,5106388,41116,869192,2240.116,2660.138,0,16.001
16-12 17:10:05,0.999,0.250,98.640,0,0,1380588,5106388,41124,869192,986.904,1633.186,0,35.960
16-12 17:10:06,0.501,0,98.354,0,0,1380588,5106388,41124,869192,1137.199,2203.324,0,4.004
16-12 17:10:07,1.250,0.750,97.500,0,0,1380588,5106388,41124,869192,1047.995,1688.992,0,0
16-12 17:10:08,1.000,0.250,98.704,0,0,1380588,5106388,41124,869192,1338.379,1741.192,0,0
16-12 17:10:09,0.750,0.250,98.542,0,0,1380588,5106388,41124,869192,1094.470,2159.927,0,20.009
16-12 17:10:10,0.750,0,98.248,0,0,1380588,5106388,41124,869192,987.979,1634.965,0,0
16-12 17:10:11,6.251,0.250,93.012,0.250,0,1379988,5106980,41132,869192,2761.361,2077.272,0,24.003
16-12 17:10:12,1.250,0.500,98.220,0,0,1379936,5107032,41132,869192,1153.648,2596.208,0,3.999
16-12 17:10:13,0,0.500,99.031,0,0,1379680,5107288,41132,869192,1048.326,1689.525,0,0
16-12 17:10:14,0.750,0,98.494,0,0,1379680,5107288,41132,869192,1821.895,2905.833,0,0
16-12 17:10:15,1.500,0.250,97.498,0,0,1379680,5107288,41132,869192,1159.982,2212.965,0,0
16-12 17:10:16,1.000,0.250,98.728,0,0,1379672,5107288,41140,869192,1029.769,1676.623,0,47.989
16-12 17:10:17,1.000,0,97.773,0,0,1379672,5107288,41140,869192,1762.414,1742.409,0,0
16-12 17:10:18,0.250,0.500,98.497,0,0,1379672,5107288,41140,869192,1093.967,2158.934,0,8.000
16-12 17:10:19,1.000,0,98.750,0,0,1379672,5107288,41140,869192,1053.999,1688.998,0,0
16-12 17:10:20,1.250,0.250,98.009,0,0,1379896,5107064,41140,869192,1762.158,1742.156,0,0
16-12 17:10:21,1.000,0.750,92.491,4.750,0,1379896,5107064,41140,869192,1135.888,2200.783,0,44799.576
16-12 17:10:22,1.000,0,98.756,0,0,1379884,5107064,41148,869196,988.056,1646.093,0,92.005
16-12 17:10:23,6.250,1.000,92.256,0,0,1379860,5107064,41148,869220,5476.348,21874.391,0,0
16-12 17:10:24,1.500,0.250,93.740,4.000,0,1379860,5107064,41148,869220,1262.859,2782.690,0,44719.018
16-12 17:10:25,1.250,0.500,97.484,0,0,1379848,5107064,41156,869224,987.839,1655.731,0,107.982
16-12 17:10:26,2.250,0.750,97.015,0,0,1379844,5107064,41156,869228,2038.321,5292.835,0,328.052
16-12 17:10:27,0.500,0.250,98.762,0,0,1379844,5107064,41156,869228,1256.147,2276.267,0,32.004
16-12 17:10:28,1.750,0,97.489,0,0,1379844,5107064,41156,869228,2305.741,2788.687,0,0
16-12 17:10:29,1.000,0.250,98.257,0,0,1379844,5107064,41156,869228,2459.181,2398.177,0,0
16-12 17:10:30,1.000,0.250,98.244,0.250,0,1379836,5107064,41164,869228,1093.937,2161.876,0,359.979
16-12 17:10:31,1.750,0.500,97.258,0,0,1376880,5106308,41164,872852,3947806.786,12238.945,0,0
16-12 17:10:32,1.749,1.250,95.464,0,0,1387044,5083124,41164,885548,13533020.851,34790.768,0,0
16-12 17:10:33,2.250,2.000,94.998,0,0,1385844,5071280,41164,898344,13740571.720,37618.307,0,0
16-12 17:10:34,2.501,0.750,96.282,0,0,1387660,5067248,41164,900424,2186303.271,18915.301,0,0
16-12 17:10:35,1.750,0,97.499,0,0,1387656,5067248,41164,900428,2167.982,5345.956,0,0
16-12 17:10:36,0.500,0.250,98.248,0,0,1387648,5067248,41172,900428,1093.973,2180.947,0,163.996
16-12 17:10:37,1.000,0.500,98.237,0,0,1387648,5067248,41172,900428,2341.690,2831.625,0,0
16-12 17:10:38,0.500,0.250,99.017,0,0,1387648,5067248,41172,900428,2301.393,2135.365,0,0
16-12 17:10:39,1.249,0.250,97.669,0,0,1387648,5067248,41172,900428,2001.331,2453.954,0,0
16-12 17:10:40,1.751,0.751,97.068,0,0,1381096,5068496,41172,905640,5583146.526,16085.238,0,20.014
16-12 17:10:41,1.750,1.500,94.761,0,0,1383420,5053500,41180,917956,13199574.925,32931.662,0,52.006
16-12 17:10:42,2.750,1.750,94.260,0,0,1372088,5051232,41180,931252,14422661.515,37535.822,0,8.001
16-12 17:10:43,2.250,0.250,96.740,0,0,1372392,5050504,41180,931628,215936.253,13168.674,0,0
16-12 17:10:44,1.000,0.250,97.741,0,0,1372388,5050504,41180,931632,2107.796,5293.489,0,0
16-12 17:10:45,1.000,0.500,98.504,0,0,1372388,5050504,41180,931632,1214.055,2235.101,0,0
16-12 17:10:46,0.750,0,98.765,0,0,1372388,5050504,41188,931624,2240.347,2736.424,0,56.009
16-12 17:10:47,0,0,98.214,0,0,1372376,5050504,41188,931632,2180.191,2026.249,0,19.993
16-12 17:10:48,1.250,0.500,98.279,0,0,1372584,5050264,41188,931664,1316.384,2313.675,0,4.001
16-12 17:10:49,1.000,1.000,97.744,0,0,1374144,5046484,41188,933828,2314812.912,8452.452,0,0
16-12 17:10:50,4.498,1.249,91.954,0,0,1377156,5028844,41188,948084,15299063.470,40140.806,0,0
16-12 17:10:51,2.251,2.001,95.061,0,0,1381796,5010700,41188,961256,14227553.079,41539.727,0,0
16-12 17:10:52,15.747,2.000,81.985,0,0,1380120,5010476,41196,963072,1591357.456,217591.906,0,71.986
16-12 17:10:53,2.500,1.000,96.014,0,0,1372056,5018540,41196,963072,1888.277,7282.067,0,36.005
16-12 17:10:54,6.750,4.750,86.744,0,0,1372208,4972532,41196,1007784,48048641.550,45981766.597,0,4.000
16-12 17:10:55,22.241,7.247,69.473,0,0,1377004,4921512,41208,1052588,8701.634,5461.887,0,0
16-12 17:10:56,30.999,7.750,57.249,0,0,1416512,4881948,41208,1052580,286.994,3095.939,0,55.999
16-12 17:10:57,56.199,3.996,38.465,0,0,1451176,4847172,41220,1052592,332.697,2343.868,0,227.793
16-12 17:10:58,51.030,5.253,42.025,0,0,1179804,5118688,41220,1052544,7145.257,2920.740,0,48.029
16-12 17:10:59,48.326,3.487,47.329,0,0,1203228,5106340,41220,1041672,6183.678,10511.057,0,0
16-12 17:11:00,44.355,4.902,46.689,0,0,1243112,5146680,41220,962928,6421.641,2658.486,0,3.735
16-12 17:11:01,74.894,5.657,17.242,0,0,1321388,5068400,41224,962928,10298.789,8993.794,0,4.310
16-12 17:11:02,60.185,3.996,35.212,0,0,1331120,5058656,41236,962928,4676.972,5354.244,0,251.729
16-12 17:11:03,78.805,3.514,15.560,0,0,1335192,5054580,41236,962932,1276.934,2907.234,0,4.016
16-12 17:11:04,39.521,2.751,56.279,0,0,1360928,5028720,41236,963056,3351.751,123254.395,0,0
16-12 17:11:05,1.749,0.500,96.956,0,0,1359008,5030640,41236,963056,1694.225,2171.007,0,0
16-12 17:11:06,27.250,2.000,67.751,3.000,0,1366812,5022828,41236,963064,2475.024,6717.064,0,31208.297
16-12 17:11:07,1.500,0.750,97.282,0,0,1358740,5030892,41244,963064,1288.423,2148.705,0,96.032
16-12 17:11:08,1.500,0,95.753,1.750,0,1358960,5030668,41244,963068,2282.069,2705.082,0,25180.764
16-12 17:11:09,0.750,0.500,98.229,0,0,1358960,5030668,41244,963068,1285.727,2281.516,0,0
16-12 17:11:10,0.750,0.250,99.025,0,0,1358960,5030668,41244,963068,988.253,2022.518,0,0
16-12 17:11:11,1.000,0.250,95.987,2.250,0,1358960,5030668,41244,963068,1047.858,1691.771,0,18441.504
16-12 17:11:12,1.000,0.500,98.019,0.250,0,1359204,5030416,41252,963068,1505.287,2323.443,0,13274.533
16-12 17:11:13,2.000,0.500,96.733,0,0,1359204,5030416,41252,963068,1579.718,1786.681,0,19668.485
16-12 17:11:14,1.500,0.250,98.013,0,0,1359456,5030164,41252,963068,1048.139,2802.372,0,0
16-12 17:11:15,5.250,0.500,93.500,0,0,1367520,5022100,41252,963068,1987.991,2442.989,0,0
16-12 17:11:16,0.500,0,99.253,0,0,1367520,5022100,41252,963068,1054.035,1770.058,0,0
16-12 17:11:17,5.000,0.750,93.494,0,0,1367296,5022300,41252,963092,4712.691,22130.547,0,0
16-12 17:11:18,1.750,0.250,97.255,0,0,1365636,5023948,41260,963096,1481.081,2985.164,0,68.004
16-12 17:11:19,2.750,0.500,96.245,0,0,1364276,5025304,41260,963100,2293.884,5208.736,0,0
16-12 17:11:20,2.249,0,97.207,0,0,1364276,5025304,41260,963100,2298.978,2809.751,0,0
16-12 17:11:21,1.000,0.500,98.252,0,0,1364276,5025304,41260,963100,1753.036,3071.063,0,0
16-12 17:11:22,1.000,0,95.514,2.500,0,1364272,5025304,41260,963104,1168.172,1800.264,0,31192.580
16-12 17:11:23,0.750,0,98.527,0,0,1364264,5025304,41268,963104,1210.327,1788.484,0,48.013
16-12 17:11:24,0.250,0,98.493,0,0,1364272,5025304,41268,963096,1515.899,2268.849,0,4.000
16-12 17:11:25,1.000,1.000,98.760,0,0,1364272,5025304,41268,963096,1700.180,1931.204,0,0
16-12 17:11:26,0.500,0,98.746,0,0,1364272,5025304,41268,963096,921.965,1637.938,0,0
16-12 17:11:27,1.250,0.250,93.735,3.999,0,1364100,5025476,41268,963096,1933.695,2400.621,0,44876.915
16-12 17:11:28,1.000,0.500,98.264,0,0,1364008,5025556,41276,963100,1150.158,1788.246,0,64.009
16-12 17:11:29,0.250,0.250,98.758,0,0,1364008,5025556,41276,963100,1190.091,1692.129,0,0
16-12 17:11:30,3.000,0.750,95.995,0,0,1364004,5025556,41276,963104,3320.823,11069.408,0,4.000
16-12 17:11:31,0.750,0.250,98.751,0,0,1364000,5025556,41276,963108,1048.012,1692.020,0,0
16-12 17:11:32,2.000,0,97.741,0,0,1364000,5025556,41276,963108,1669.843,4446.582,0,0
16-12 17:11:33,1.000,0,97.470,0,0,1363996,5025556,41276,963112,2793.145,3985.780,0,0
16-12 17:11:34,0.750,0.250,99.044,0,0,1363988,5025556,41284,963112,988.435,1704.751,0,28.012
16-12 17:11:35,0.250,0.500,98.497,0,0,1363988,5025556,41284,963112,1047.969,1691.950,0,0
16-12 17:11:36,1.000,0.250,98.742,0,0,1363988,5025556,41284,963112,1159.904,2215.816,0,4.000
16-12 17:11:37,0.500,0,98.246,0,0,1363988,5025556,41284,963112,1167.950,1745.926,0,0
16-12 17:11:38,1.000,0,98.998,0,0,1363988,5025556,41284,963112,1440.977,1840.971,0,119.998
16-12 17:11:39,0.500,0.500,98.510,0,0,1363988,5025556,41284,963112,1704.165,2653.257,0,72.007
16-12 17:11:40,0.999,0,98.425,0,0,1363980,5025556,41292,963112,987.245,1730.677,0,43.966
16-12 17:11:41,1.001,0.500,97.807,0,0,1364452,5025084,41292,963112,1763.029,1747.020,0,0
16-12 17:11:42,1.000,0.250,98.502,0,0,1364468,5025084,41292,963112,1094.021,2163.041,0,4.000
16-12 17:11:43,2.000,0.250,96.993,0,0,1364452,5025084,41292,963128,3518.736,11657.126,0,115.991
16-12 17:11:44,2.250,0.750,96.731,0,0,1364448,5025084,41292,963132,2361.548,5603.927,0,3.999
16-12 17:11:45,0.500,0.250,98.546,0,0,1364440,5025084,41300,963132,1094.512,2182.021,0,44.021
16-12 17:11:46,1.000,0.250,98.489,0,0,1364440,5025084,41300,963132,2299.739,2789.684,0,0
16-12 17:11:47,0.500,0.250,98.757,0,0,1364440,5025084,41300,963132,988.071,1639.117,0,0
16-12 17:11:48,1.000,0.250,98.000,0,0,1364408,5025084,41300,963164,2286.989,2684.988,0,44.000
16-12 17:11:49,0.750,0,98.508,0,0,1364408,5025084,41300,963164,1753.144,1788.147,0,0
16-12 17:11:50,1.000,1.000,97.718,0,0,1364152,5022340,41312,966152,3197826.497,9533.886,0,103.966
16-12 17:11:51,1.999,1.249,95.960,0,0,1365592,5012512,41312,974540,9111710.018,22248.655,0,0
16-12 17:11:52,2.001,1.501,95.791,0,0,1368964,4998400,41312,985280,11500728.960,27137.487,0,0
16-12 17:11:53,4.001,1.500,93.777,0,0,1364652,4995124,41312,992740,7867397.898,30803.903,0,40.012
16-12 17:11:54,0.250,0,98.753,0,0,1364644,4995124,41312,992748,1136.036,2260.072,0,8.000
16-12 17:11:55,1.250,0.250,97.481,0,0,1364628,4995124,41320,992752,2167.568,5346.934,0,71.986
16-12 17:11:56,0.750,0.500,99.014,0,0,1364628,4995124,41320,992752,988.137,1657.230,0,0
16-12 17:11:57,1.000,0,98.236,0,0,1364628,4995124,41320,992752,2345.660,3259.527,0,0
16-12 17:11:58,0.750,0.250,96.504,1.750,0,1364628,4995124,41320,992752,2241.092,3601.147,0,16660.681
16-12 17:11:59,0.500,0,98.734,0,0,1364628,4995124,41320,992752,2052.675,2640.582,0,0
16-12 17:12:00,0.750,0.750,98.025,0,0,1363648,4995124,41320,993708,1023135.462,5524.396,0,4.001
16-12 17:12:01,1.250,1.000,96.753,0,0,1371700,4979248,41328,1001328,8231930.364,20436.540,0,84.002
16-12 17:12:02,1.500,1.250,96.255,0,0,1370064,4971184,41328,1010784,10136292.334,24297.190,0,0
16-12 17:12:03,1.500,1.250,94.984,1.250,0,1369420,4963120,41328,1019280,9046099.644,23327.167,0,12945.873
16-12 17:12:04,3.000,1.000,95.262,0,0,1367800,4961608,41328,1022332,3249365.115,20581.522,0,0
16-12 17:12:05,1.000,0.500,98.246,0,0,1368048,4961356,41328,1022336,2227.909,5456.776,0,4.000
16-12 17:12:06,0.500,0,98.719,0,0,1368040,4961356,41336,1022336,1285.596,2342.264,0,67.979
16-12 17:12:07,1.250,0.250,97.484,0,0,1368040,4961356,41336,1022336,2239.644,2735.565,0,0
16-12 17:12:08,1.000,0.500,98.524,0,0,1368040,4961356,41336,1022336,2181.537,2545.627,0,0
16-12 17:12:09,0.750,0.500,98.031,0,0,1368040,4961356,41336,1022336,1136.364,2205.706,0,60.019
16-12 17:12:10,0.750,0.250,98.254,0,0,1368384,4959592,41336,1023736,1568242.890,6639.279,0,0
16-12 17:12:11,1.250,0.750,96.743,0,0,1367324,4953544,41344,1030660,7482962.048,20337.603,0,55.996
16-12 17:12:12,1.000,1.250,96.234,0,0,1374788,4935400,41344,1041072,11086163.928,30311.078,0,3.999
16-12 17:12:13,1.250,1.750,95.976,0,0,1372884,4927084,41344,1051036,10677045.838,29625.588,0,0
16-12 17:12:14,11.003,1.750,86.272,0,0,1373684,4925152,41344,1052136,882212.265,231305.324,0,8.002
16-12 17:12:15,1.500,0.500,97.724,0,0,1373680,4925152,41344,1052140,1186.687,2530.333,0,87.977
16-12 17:12:16,7.500,4.500,85.246,0,0,1373612,4879540,41352,1096740,47887106.894,249356.226,0,91.996
16-12 17:12:17,28.458,8.238,61.159,0,0,1381732,4825008,41356,1141656,8614.182,4271.644,0,0
16-12 17:12:18,50.991,4.249,43.243,0,0,1410888,4795776,41356,1141652,272.953,1185.797,0,7.999
16-12 17:12:19,55.844,4.758,38.815,0,0,1444144,4762512,41356,1141660,329.556,3053.147,0,0
16-12 17:12:20,43.453,5.244,49.946,0,0,1178108,5028548,41356,1141660,1384.491,3811.846,0,0
16-12 17:12:21,52.777,4.002,41.771,0,0,1234024,5019048,41368,1096692,3498.766,6781.424,0,312.158
16-12 17:12:22,70.018,6.752,20.755,0,0,1295236,5003676,41368,1051984,14541.698,5649.436,0,0
16-12 17:12:23,63.432,4.245,29.468,0,0,1312876,4986036,41368,1051984,9476.784,5408.170,0,0
16-12 17:12:24,71.325,3.504,24.025,0,0,1322144,4976768,41368,1051984,4732.953,9110.534,0,12.013
16-12 17:12:25,53.272,2.751,41.017,0,0,1336324,4962460,41368,1052112,3917.650,123837.169,0,0
16-12 17:12:26,2.751,1.000,95.543,0,0,1352200,4946584,41368,1052112,660.300,1765.803,0,0
16-12 17:12:27,27.500,2.000,70.250,0,0,1371840,4926928,41380,1052116,3357.001,7277.003,0,164.000
16-12 17:12:28,1.000,0.500,98.250,0,0,1371840,4926928,41380,1052116,987.996,1731.992,0,0
16-12 17:12:29,1.500,0.250,97.995,0,0,1371836,4926928,41380,1052120,2239.882,2662.860,0,19.999
16-12 17:12:30,0.500,0.250,98.498,0,0,1371836,4926928,41380,1052120,1135.974,2203.949,0,4.000
16-12 17:12:31,1.000,0,98.237,0,0,1371836,4926928,41380,1052120,1119.852,1703.775,0,0
16-12 17:12:32,0.500,0.500,98.743,0,0,1371828,4926928,41388,1052120,987.931,1637.886,0,23.998
16-12 17:12:33,0.750,0.250,98.487,0,0,1371828,4926928,41388,1052120,1444.811,2268.703,0,0
16-12 17:12:34,2.501,0.250,94.285,2.251,0,1371824,4926928,41388,1052124,1664.611,1853.681,0,29594.871
16-12 17:12:35,0.749,0.250,96.175,2.248,0,1371824,4926928,41388,1052124,1029.195,1678.687,0,25188.300
16-12 17:12:36,3.503,0.500,95.824,0,0,1372076,4926676,41388,1052124,1935.495,2324.796,0,0
16-12 17:12:37,1.250,0.500,97.993,0,0,1372076,4926676,41388,1052124,1113.920,2215.840,0,0
16-12 17:12:38,0.500,0,99.009,0,0,1372068,4926676,41396,1052124,988.087,1638.145,0,100.009
16-12 17:12:39,4.500,0.500,93.749,0,0,1373048,4925668,41396,1052152,4818.943,22588.733,0,0
16-12 17:12:40,2.250,0.750,94.751,1.500,0,1381864,4916848,41396,1052156,2224.034,5252.081,0,19668.302
16-12 17:12:41,1.500,0,97.741,0,0,1381864,4916848,41396,1052156,987.909,1739.839,0,0
16-12 17:12:42,1.750,0.500,98.002,0,0,1381864,4916848,41396,1052156,2511.043,3806.065,0,0
16-12 17:12:43,0.500,0.250,98.484,0,0,1381852,4916848,41404,1052160,987.837,1637.730,0,59.990
16-12 17:12:44,0.500,0.250,96.243,2.250,0,1381852,4916848,41404,1052160,987.929,1637.882,0,29765.852
16-12 17:12:45,1.000,0,98.779,0,0,1381852,4916848,41404,1052160,1202.352,2258.661,0,0
16-12 17:12:46,1.000,0.750,98.250,0,0,1381848,4916848,41404,1052164,1338.996,1744.995,0,0
16-12 17:12:47,0.500,0,98.503,0.250,0,1381848,4916848,41404,1052164,1538.052,1745.059,0,316.011
16-12 17:12:48,1.000,0.250,98.001,0,0,1381848,4916848,41404,1052164,1168.007,2236.013,0,0
16-12 17:12:49,1.000,0.500,94.499,3.750,0,1381808,4916848,41412,1052196,1901.987,2024.986,0,44775.693
16-12 17:12:50,1.750,0.250,97.738,0,0,1382812,4915840,41412,1052200,2552.686,3784.534,0,0
16-12 17:12:51,2.750,1.000,95.508,0,0,1382808,4915840,41412,1052204,3847.331,11432.983,0,0
16-12 17:12:52,2.500,0.500,95.982,0,0,1391596,4907048,41412,1052208,2107.605,5118.040,0,0
16-12 17:12:53,1.000,0.250,98.764,0,0,1391596,4907048,41412,1052208,1048.149,2448.348,0,0
16-12 17:12:54,1.250,0.500,97.759,0,0,1384028,4914608,41420,1052208,2596.232,3398.304,0,72.006
16-12 17:12:55,0.750,0,98.488,0,0,1384252,4914384,41420,1052208,1703.801,2543.703,0,0
16-12 17:12:56,0.500,0.250,98.257,0,0,1384252,4914384,41420,1052208,988.072,1638.120,0,8.001
16-12 17:12:57,0.750,0,98.996,0,0,1384252,4914384,41420,1052208,1093.959,2161.920,0,0
16-12 17:12:58,1.000,0.750,98.248,0,0,1384504,4914132,41420,1052208,1404.971,1798.963,0,0
16-12 17:12:59,1.000,0.500,97.983,0,0,1384492,4914132,41428,1052212,1603.714,1798.679,0,35.994
16-12 17:13:00,0.750,0,98.770,0,0,1384492,4914132,41428,1052212,1136.233,2298.470,0,136.028
16-12 17:13:01,1.500,0,97.730,0,0,1384492,4914132,41428,1052212,1821.623,1798.628,0,7.998
16-12 17:13:02,0.750,0,98.962,0,0,1384492,4914132,41428,1052212,1107.574,1692.350,0,0
16-12 17:13:03,2.001,0.750,96.803,0,0,1384484,4914132,41428,1052220,4227.310,12769.978,0,0
16-12 17:13:04,1.000,0.250,98.257,0,0,1384480,4914132,41428,1052224,1048.071,1842.125,0,0
16-12 17:13:05,2.000,0.750,97.246,0,0,1384472,4914132,41436,1052224,2215.915,5467.789,0,51.998
16-12 17:13:06,0.500,0,98.501,0,0,1384468,4914132,41436,1052228,1154.010,4013.036,0,0
16-12 17:13:07,1.749,0.750,97.462,0,0,1384468,4914132,41436,1052228,2239.116,2734.920,0,163.935
16-12 17:13:08,0.250,0,98.276,0,0,1384468,4914132,41436,1052228,1460.393,2054.553,0,0
16-12 17:13:09,1.000,0.500,98.754,0,0,1384468,4914132,41436,1052228,2075.093,2398.107,0,0
16-12 17:13:10,1.000,0,98.266,0,0,1384460,4914132,41444,1052228,1753.277,1788.282,0,88.014
16-12 17:13:11,1.000,0.500,97.242,0,0,1381824,4913152,41444,1055788,3878661.195,11556.038,0,0
16-12 17:13:12,1.499,1.249,96.460,0,0,1383672,4902316,41444,1064552,9383612.765,24094.918,0,0
16-12 17:13:13,1.251,1.251,96.042,0,0,1388772,4887448,41444,1074076,10209553.261,24551.649,0,0
16-12 17:13:14,3.500,1.500,93.758,0,0,1388188,4879132,41444,1082752,9227599.131,34191.798,0,0
16-12 17:13:15,0.500,0.250,98.239,0,0,1388172,4879132,41452,1082760,1255.857,3543.596,0,71.992
16-12 17:13:16,1.000,0.250,98.257,0,0,1388172,4879132,41452,1082760,2108.155,5294.390,0,0
16-12 17:13:17,0.500,0.250,98.746,0,0,1388172,4879132,41452,1082760,987.955,1656.925,0,0
16-12 17:13:18,1.000,0,98.751,0,0,1388424,4878880,41452,1082760,1218.008,2223.015,0,4.000
16-12 17:13:19,0.500,0.500,98.005,0,0,1388416,4878880,41452,1082768,2240.118,2736.145,0,44.002
16-12 17:13:20,1.000,0,98.974,0,0,1388416,4878880,41452,1082768,2288.407,2256.415,0,0
16-12 17:13:21,0.500,0.500,98.276,0,0,1388408,4878880,41460,1082768,1883.502,2324.619,0,44.012
16-12 17:13:22,1.000,0.750,97.503,0.250,0,1388444,4876108,41460,1085440,2858535.281,8990.319,0,196.007
16-12 17:13:23,1.750,0.750,96.749,0,0,1391852,4865272,41460,1092676,7823251.156,19224.887,0,0
16-12 17:13:24,1.500,1.000,96.229,0,0,1395748,4851412,41460,1102392,10337565.217,27020.062,0,0
16-12 17:13:25,2.251,1.000,96.272,0,0,1392512,4846120,41460,1110708,8981896.451,22693.074,0,0
16-12 17:13:26,2.750,0.500,96.239,0,0,1390112,4845868,41460,1113292,2695548.260,18722.925,0,0
16-12 17:13:27,1.250,0.250,97.727,0,0,1390112,4845868,41468,1113284,2213.489,5871.643,0,67.984
16-12 17:13:28,0.500,0.750,98.751,0,0,1390100,4845868,41468,1113296,1048.007,1711.012,0,0
16-12 17:13:29,1.250,0,98.237,0,0,1390096,4845868,41468,1113300,2239.696,2735.629,0,0
16-12 17:13:30,0.750,0,98.748,0,0,1390096,4845868,41468,1113300,1607.974,2619.958,0,0
16-12 17:13:31,1.000,0.500,97.967,0,0,1390348,4845616,41468,1113300,1708.433,1745.420,0,15.995
16-12 17:13:32,0.750,0,98.809,0,0,1390336,4845616,41480,1113300,1054.630,1694.012,0,36.022
16-12 17:13:33,1.247,0.499,97.495,0,0,1391064,4844104,41480,1114064,816847.141,4957.051,0,0
16-12 17:13:34,1.003,1.504,96.269,0,0,1391092,4839064,41480,1118952,5321467.034,13240.045,0,8.022
16-12 17:13:35,1.749,1.250,95.969,0,0,1393704,4826968,41480,1128204,9996419.311,27100.212,0,0
16-12 17:13:36,2.001,1.500,95.524,0,0,1395984,4814368,41480,1138296,10751547.204,27426.993,0,0
16-12 17:13:37,9.749,2.250,85.992,0,0,1398316,4806120,41488,1144012,5843321.463,241923.041,0,59.994
16-12 17:13:38,1.000,0.500,98.258,0,0,1378860,4825508,41488,1144056,1275.110,2136.184,0,36.003
16-12 17:13:39,4.999,3.499,88.474,0,0,1375056,4794788,41488,1177748,36452761.101,34731909.713,0,0
16-12 17:13:40,1.751,1.250,96.035,0,0,1374192,4784240,41488,1188768,11561854.190,11151584.431,0,0
16-12 17:13:41,29.382,8.964,60.508,0,0,1416432,4695648,41516,1233572,10817.700,6865.519,0,15.936
16-12 17:13:42,45.473,4.497,48.472,0.250,0,1451916,4660116,41528,1233568,272.840,1275.253,0,243.857
16-12 17:13:43,53.381,3.258,38.093,0.251,0,1469044,4642980,41528,1233576,347.853,3133.683,0,292.718
16-12 17:13:44,48.340,6.262,44.583,0,0,1167724,4944652,41528,1233492,2641.935,8831.496,0,0
16-12 17:13:45,51.203,4.246,43.211,0,0,1238256,4965984,41528,1143892,2792.463,4008.358,0,0
