"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_random100_fifo_new003.csv 1",,,,"Date:","16 Dec 2025 17:28:19 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 17:28:41,7.750,0.750,91.001,0,0,1333204,5146932,42988,873112,4834.060,21220.264,0,0
16-12 17:28:42,0.500,0.250,98.497,0,0,1333204,5146932,42988,873112,1192.961,2896.905,0,0
16-12 17:28:43,0.250,0.500,98.754,0,0,1327048,5153088,42988,873112,1457.057,1893.074,0,0
16-12 17:28:44,1.750,0,97.752,0,0,1327800,5152332,42988,873116,2038.037,5289.096,0,0
16-12 17:28:45,0.750,0.250,98.994,0,0,1328044,5152080,42996,873116,1093.938,2176.877,0,71.996
16-12 17:28:46,0.500,0.250,98.501,0,0,1328044,5152080,42996,873116,2342.018,2828.022,0,0
16-12 17:28:47,1.000,0,98.504,0,0,1328268,5151856,42996,873116,3440.150,2395.104,0,0
16-12 17:28:48,2.000,0.500,96.237,0.250,0,1328216,5151856,42996,873168,6122.189,13209.251,0,391.948
16-12 17:28:49,1.500,0.250,98.257,0,0,1328212,5151856,42996,873172,2457.181,5910.436,0,0
16-12 17:28:50,0,0.250,99.010,0,0,1328204,5151856,43004,873172,988.104,1653.174,0,76.008
16-12 17:28:51,1.500,0,97.992,0,0,1328204,5151856,43004,873172,2471.792,3441.710,0,0
16-12 17:28:52,1.250,0,98.254,0,0,1328428,5151632,43004,873172,5186.213,3298.136,0,0
16-12 17:28:53,2.250,0.750,97.001,0,0,1328408,5151632,43004,873192,4383.057,12201.159,0,36.000
16-12 17:28:54,1.250,0,97.996,0,0,1328656,5151380,43004,873196,2273.913,5866.775,0,4.000
16-12 17:28:55,0.250,0,99.249,0,0,1328656,5151380,43004,873196,987.993,1652.989,0,0
16-12 17:28:56,0.750,0.500,98.506,0,0,1328648,5151380,43012,873196,2366.152,2840.182,0,76.005
16-12 17:28:57,2.500,0.500,91.244,4.750,0,1328900,5151128,43012,873196,8883.413,13937.079,0,44821.038
16-12 17:28:58,6.500,1.750,91.746,0,0,1329372,5150428,43012,873420,13932.393,201503.215,0,0
16-12 17:28:59,4.751,3.500,84.260,4.501,0,1308376,5125560,43012,918140,48039257.365,45991870.469,0,44725.219
16-12 17:29:00,24.499,7.000,67.246,0,0,1355604,5032184,43024,962916,8792.469,4863.706,0,4.000
16-12 17:29:01,50.498,4.000,43.998,0,0,1389216,4998416,43036,962948,1476.945,1749.935,0,319.988
16-12 17:29:02,47.980,3.998,46.731,0,0,1453224,4934408,43036,962948,388.842,4206.290,0,0
16-12 17:29:03,48.238,3.499,47.238,0,0,1468088,4919540,43036,962952,2960.259,4504.872,0,59.985
16-12 17:29:04,69.965,7.246,21.989,0,0,1304768,5083088,43040,962868,10553.664,6851.536,0,0
16-12 17:29:05,61.994,3.750,33.247,0,0,1332696,5101016,43040,918164,10633.996,5455.485,0,0
16-12 17:29:06,68.562,3.253,27.025,0,0,1340036,5138460,43052,873412,13328.131,137191.873,0,240.219
16-12 17:29:07,2.001,0.750,97.292,0,0,1343816,5134680,43052,873412,636.274,1741.749,0,4.002
16-12 17:29:08,20.249,1.500,78.248,0,0,1363972,5114520,43052,873416,2986.918,6500.822,0,0
16-12 17:29:09,0.250,0,98.996,0,0,1363972,5114520,43052,873416,1159.955,2321.911,0,0
16-12 17:29:10,1.250,0.250,97.754,0,0,1363968,5114520,43052,873420,2498.104,2915.121,0,364.015
16-12 17:29:11,0,0.250,99.000,0,0,1362652,5115828,43060,873420,987.998,1637.997,0,56.000
16-12 17:29:12,8.500,0.500,90.746,0,0,1358072,5120384,43060,873444,4990.767,22171.965,0,0
16-12 17:29:13,2.250,0.750,97.005,0,0,1358388,5120064,43060,873448,2168.103,5156.246,0,0
16-12 17:29:14,0.250,0,98.997,0,0,1356060,5122392,43060,873448,1119.966,1797.945,0,0
16-12 17:29:15,0.500,0.250,98.501,0,0,1354148,5124304,43060,873448,2445.027,3752.041,0,0
16-12 17:29:16,0.500,0.250,98.750,0,0,1354144,5124304,43060,873452,988.001,1638.001,0,0
16-12 17:29:17,2.000,0.250,97.247,0,0,1354604,5123828,43068,873460,3848.863,11495.591,0,51.998
16-12 17:29:18,1.750,0.500,96.745,0,0,1354600,5123828,43068,873464,2339.887,6233.698,0,0
16-12 17:29:19,0.750,0,99.260,0,0,1354852,5123576,43068,873464,988.101,1750.179,0,0
16-12 17:29:20,0.250,0.500,98.995,0,0,1354852,5123576,43068,873464,1806.910,2217.889,0,11.999
16-12 17:29:21,0.750,0,98.503,0,0,1354852,5123576,43068,873464,2186.060,3517.097,0,8.000
16-12 17:29:22,1.250,0.250,97.715,0,0,1355328,5123100,43076,873456,3521.752,3423.787,0,47.983
16-12 17:29:23,3.001,0.500,95.527,0,0,1358840,5119572,43076,873472,2680.766,12831.666,0,0
16-12 17:29:24,0.750,0.500,98.999,0,0,1358840,5119572,43076,873472,1238.989,2233.980,0,0
16-12 17:29:25,1.250,0,98.502,0,0,1358840,5119572,43076,873472,2661.064,3170.076,0,8.000
16-12 17:29:26,0.750,0,98.505,0,0,1358840,5119572,43076,873472,3577.176,4102.202,0,0
16-12 17:29:27,2.500,1.000,96.250,0.250,0,1358832,5119572,43084,873472,7557.964,14179.932,0,84.000
16-12 17:29:28,0.750,0,98.743,0,0,1358812,5119572,43084,873492,2181.836,5400.593,0,19.998
16-12 17:29:29,0.500,0,99.000,0,0,1358812,5119572,43084,873492,1215.995,1805.993,0,0
16-12 17:29:30,0.750,0.250,96.505,1.750,0,1358812,5119572,43084,873492,2412.124,3313.170,0,16480.846
16-12 17:29:31,1.000,0.250,95.735,2.750,0,1358812,5119572,43084,873492,2837.561,2159.666,0,28423.599
16-12 17:29:32,2.000,0.750,96.523,0,0,1352416,5125936,43092,873516,6843.604,12963.037,0,340.080
16-12 17:29:33,1.000,0,97.997,0,0,1352416,5125936,43092,873516,2213.934,5870.825,0,335.990
16-12 17:29:34,0.750,0.250,96.004,3.000,0,1352412,5125936,43092,873520,1030.041,1698.067,0,44541.766
16-12 17:29:35,0.250,0.250,98.994,0,0,1352412,5125936,43092,873520,2239.867,2734.838,0,0
16-12 17:29:36,0.750,0,98.754,0,0,1352412,5125936,43092,873520,1708.066,2972.116,0,0
16-12 17:29:37,9.250,1.750,88.500,0.250,0,1353380,5124760,43104,873716,21279.065,226649.689,0,136.000
16-12 17:29:38,1.000,0.500,98.238,0,0,1353336,5124760,43104,873760,1078.869,2193.733,0,0
16-12 17:29:39,4.001,3.251,89.517,0,0,1334304,5099076,43104,918452,47899053.617,175184.485,0,4.001
16-12 17:29:40,0.250,0.250,98.998,0,0,1334284,5099076,43104,918472,420.992,2028.962,0,0
16-12 17:29:41,0.250,0.250,99.501,0,0,1334284,5099076,43104,918472,516.003,807.004,0,140.001
16-12 17:29:42,0.500,0.500,98.753,0,0,1334284,5099076,43104,918472,333.011,1203.041,0,120.004
16-12 17:29:43,0,0,99.248,0,0,1334272,5099076,43112,918476,166.996,624.985,0,67.998
16-12 17:29:44,1.500,1.000,96.500,0,0,991680,5441948,43112,918396,1682.996,5454.986,0,0
16-12 17:29:45,0.500,0.500,98.502,0,0,1010972,5514524,43112,828796,770.014,4469.083,0,0
16-12 17:29:46,0.250,0,99.245,0,0,1010972,5514524,43112,828796,166.991,588.968,0,0
16-12 17:29:47,0.750,0.500,99.004,0,0,1009824,5515552,43112,828916,124321.765,2926.112,0,0
16-12 17:29:48,0,0,98.999,0,0,1008116,5517232,43112,828944,272.997,1112.987,0,0
16-12 17:29:49,26.971,7.492,64.430,0,0,1047600,5431840,43124,873732,6840.619,3522.199,0,187.797
16-12 17:29:50,53.508,4.501,41.006,0,0,1077588,5401852,43124,873732,209.033,667.105,0,0
16-12 17:29:51,54.524,4.002,40.518,0,0,1129604,5349716,43124,873852,1418.625,4747.093,0,0
16-12 17:29:52,26.506,10.252,62.765,0,0,1575108,4904192,43124,873856,1861.436,2881.675,0,8.002
16-12 17:29:53,11.496,4.748,82.220,0,0,1124144,5355284,43124,873744,25220.927,5661.963,0,63.977
16-12 17:29:54,53.239,5.499,40.241,0.250,0,1140220,5339156,43136,873780,10741.692,10651.711,0,263.943
16-12 17:29:55,42.750,3.750,52.500,0,0,1155332,5324036,43136,873788,1570.995,9648.968,0,0
16-12 17:29:56,48.739,4.249,45.739,0,0,1199284,5279948,43136,873908,5774.660,5602.700,0,7.998
16-12 17:29:57,16.515,11.260,71.315,0,0,1748864,4730336,43136,873920,12200.085,6132.572,0,0
16-12 17:29:58,1.999,2.498,94.693,0,0,1201060,5278284,43136,873776,8981.579,10239.820,0,31.981
16-12 17:29:59,46.759,4.251,48.259,0,0,1244128,5235172,43148,873808,5349.029,5101.982,0,176.034
16-12 17:30:00,52.244,4.250,41.995,0,0,1246512,5232780,43148,873816,6322.277,6718.232,0,19.998
16-12 17:30:01,60.510,4.501,33.756,0,0,1247944,5231212,43148,873936,1900.320,3865.651,0,4.001
16-12 17:30:02,17.507,11.004,71.278,0,0,1763636,4715488,43148,873948,10751.208,9376.670,0,12.005
16-12 17:30:03,2.750,2.250,94.740,0,0,1218760,5260540,43148,873804,3992.578,2027.785,0,31.997
16-12 17:30:04,48.733,4.998,45.484,0,0,1249460,5229796,43160,873836,526.816,5097.217,0,175.938
16-12 17:30:05,42.993,3.249,50.991,1.000,0,1250712,5228536,43160,873844,6406.922,8529.565,0,12945.823
16-12 17:30:06,52.005,3.750,43.755,0,0,1253108,5226016,43160,873968,10014.056,1493.158,0,4.000
16-12 17:30:07,34.020,4.253,58.785,1.501,0,1255580,5223528,43160,873984,19342.490,20312.065,0,25459.123
16-12 17:30:08,1.750,1.250,96.232,0,0,1111340,5367928,43160,873844,4726.104,15365.087,0,0
16-12 17:30:09,47.257,4.751,46.757,0,0,1154888,5324348,43160,873876,10194.463,5493.788,0,0
16-12 17:30:10,47.963,4.247,43.966,2.498,0,1162852,5316364,43172,873884,1527.823,6134.275,0,32183.208
16-12 17:30:11,54.288,4.253,41.029,0,0,1176048,5303032,43172,874004,541.381,4245.988,0,0
16-12 17:30:12,32.503,2.750,62.006,1.500,0,1185568,5293456,43172,874028,13991.431,16367.674,0,19678.012
16-12 17:30:13,1.250,1.500,96.720,0,0,1051996,5427208,43172,873880,8996.247,6331.063,0,219.933
16-12 17:30:14,45.242,4.749,48.741,0,0,1102900,5376268,43172,873916,666.881,5172.079,0,0
16-12 17:30:15,48.251,4.250,46.751,0,0,1113984,5365180,43184,873924,11429.289,9339.236,0,212.005
16-12 17:30:16,49.220,2.748,46.721,0,0,1134528,5344516,43184,874044,466.711,5275.732,0,0
16-12 17:30:17,34.536,3.754,60.814,0,0,1158204,5320576,43184,874276,223790.287,18939.913,0,0
16-12 17:30:18,0.500,1.000,97.996,0,0,1013232,5465764,43184,874076,10719.617,14634.477,0,35.999
16-12 17:30:19,9.245,2.998,85.704,0,0,996204,5444052,43184,912028,41005659.587,120952.513,0,3.998
16-12 17:30:20,24.492,7.997,65.229,0.250,0,1041564,5345608,43200,963596,6867010.381,130209.647,0,171.944
16-12 17:30:21,52.258,5.251,41.756,0,0,1109668,5322424,43200,918704,632.093,4657.683,0,0
16-12 17:30:22,47.277,2.752,49.028,0,0,1121008,5311084,43200,918704,618.351,903.513,0,0
16-12 17:30:23,48.001,3.750,47.501,0,0,1149984,5282104,43200,918708,2912.066,3699.084,0,4.000
16-12 17:30:24,58.941,3.996,35.464,0,0,1205920,5226160,43208,918708,9972.939,6398.545,0,0
16-12 17:30:25,69.804,5.754,23.769,0,0,1305140,5172740,43232,873988,13875.801,8606.700,0,296.231
16-12 17:30:26,77.780,3.501,18.257,0,0,1333272,5144600,43232,873996,6428.448,7829.981,0,0
16-12 17:30:27,28.248,1.500,69.995,0,0,1353308,5124440,43232,874120,3326.784,123232.005,0,0
16-12 17:30:28,13.741,1.249,84.697,0,0,1372960,5104784,43232,874124,2201.616,3024.099,0,3.997
16-12 17:30:29,11.757,0.500,87.801,0,0,1385056,5092688,43232,874124,1893.103,5318.098,0,0
16-12 17:30:30,0.750,0.250,98.517,0.250,0,1385044,5092688,43244,874124,1412.240,2468.420,0,152.026
16-12 17:30:31,1.250,0,98.250,0,0,1381388,5096340,43244,874128,2240.010,2663.012,0,4.000
16-12 17:30:32,1.500,0,97.991,0,0,1376880,5100848,43244,874128,1639.858,1840.840,0,0
16-12 17:30:33,8.499,1.000,89.492,0,0,1373500,5104200,43244,874156,5437.524,26465.681,0,0
16-12 17:30:34,0.750,0,98.766,0,0,1370096,5107604,43244,874156,988.162,1732.284,0,4.001
16-12 17:30:35,0.500,0.250,98.999,0,0,1367068,5110620,43252,874160,2239.975,2662.971,0,51.999
16-12 17:30:36,1.000,0,98.741,0,0,1364644,5113044,43252,874160,1093.902,2161.807,0,0
16-12 17:30:37,2.250,0.500,96.508,0,0,1360872,5116808,43252,874168,3789.309,10266.836,0,44.004
16-12 17:30:38,2.250,0.250,97.495,0,0,1356728,5120948,43252,874172,2107.896,5173.745,0,0
16-12 17:30:39,0.750,0,98.508,0,0,1350696,5126980,43252,874172,1094.085,2274.176,0,60.005
16-12 17:30:40,0.750,0.500,98.497,0,0,1348564,5129112,43252,874172,2239.928,2663.915,0,0
16-12 17:30:41,0.750,0,98.738,0,0,1348332,5129336,43260,874172,1107.861,1745.780,0,71.991
16-12 17:30:42,2.000,0.250,96.513,0,0,1348320,5129336,43260,874184,3895.513,11025.453,0,0
16-12 17:30:43,1.250,0,97.995,0,0,1348068,5129588,43260,874184,2173.900,5478.747,0,8.000
16-12 17:30:44,0.750,0.500,99.260,0,0,1348064,5129588,43260,874188,988.100,1656.168,0,16.002
16-12 17:30:45,0.748,0.249,98.040,0,0,1348064,5129588,43260,874188,2340.988,3733.008,0,0
16-12 17:30:46,0.751,0.250,98.689,0,0,1348064,5129588,43260,874188,2975.704,2379.561,0,0
16-12 17:30:47,2.750,0.750,96.507,0,0,1348628,5129000,43268,874204,6531.501,13140.007,0,44.003
16-12 17:30:48,1.000,0.250,97.995,0,0,1348364,5129224,43268,874244,2255.894,6002.719,0,203.990
16-12 17:30:49,0.250,0.750,98.752,0,0,1348364,5129224,43268,874244,988.020,1656.033,0,304.006
16-12 17:30:50,0.500,0,98.500,0,0,1348364,5129224,43268,874244,2321.998,2842.997,0,0
16-12 17:30:51,0.500,0.500,98.503,0,0,1348364,5129224,43268,874244,1160.035,2162.065,0,0
16-12 17:30:52,2.995,0,96.588,0,0,1348336,5129224,43276,874264,8419.873,13052.101,0,99.832
16-12 17:30:53,1.002,0.751,92.910,5.009,0,1348336,5129224,43276,874264,2111.639,5356.230,0,44821.240
16-12 17:30:54,1.000,0.500,95.989,2.500,0,1348332,5129224,43276,874268,1135.875,2229.755,0,24261.331
16-12 17:30:55,0.500,0.500,96.251,2.000,0,1348328,5129224,43276,874272,3121.029,3598.033,0,20780.191
16-12 17:30:56,0.750,0.250,98.990,0,0,1348328,5129224,43276,874272,1601.834,2456.745,0,0
16-12 17:30:57,8.252,1.500,89.519,0,0,1348788,5128524,43288,874500,21202.417,225928.072,0,140.029
16-12 17:30:58,1.000,0.250,98.001,0,0,1309092,5168212,43288,874508,1145.009,2116.017,0,120.001
16-12 17:30:59,12.497,3.499,80.730,0,0,1302780,5140360,43288,908672,37283496.615,35483448.548,0,0
16-12 17:31:00,20.697,7.980,69.324,0,0,1386552,5045680,43304,919128,10729995.592,10469045.847,0,0
16-12 17:31:01,46.581,4.508,48.835,0,0,1415696,5016476,43304,919124,2120.703,2408.205,0,0
16-12 17:31:02,51.518,4.001,43.765,0.250,0,1470616,4961540,43316,919128,601.210,4353.523,0,276.097
16-12 17:31:03,48.742,3.000,46.993,0,0,1486460,4945692,43316,919132,1872.711,3705.429,0,0
16-12 17:31:04,55.004,6.750,37.252,0,0,1268212,5164192,43316,919052,2753.182,2510.166,0,0
16-12 17:31:05,76.266,4.751,18.004,0,0,1339992,5138236,43320,874344,15191.114,10241.100,0,4.001
16-12 17:31:06,78.409,3.734,16.926,0,0,1340652,5137564,43320,874356,10564.058,7718.433,0,0
16-12 17:31:07,40.197,1.759,58.035,0,0,1341500,5136584,43332,874480,7771.101,131659.511,0,217.064
16-12 17:31:08,0.750,0.250,98.748,0,0,1345280,5132804,43332,874480,1064.976,1907.957,0,0
16-12 17:31:09,23.000,1.250,74.500,0,0,1373752,5104328,43332,874484,3014.986,6620.969,0,20.000
16-12 17:31:10,1.000,0,98.753,0,0,1373752,5104328,43332,874484,1246.039,1984.062,0,20.001
16-12 17:31:11,0.750,0.500,98.000,0,0,1372272,5105800,43332,874492,2239.991,2662.990,0,0
16-12 17:31:12,1.000,0.250,99.002,0,0,1370228,5107844,43332,874492,1094.022,2162.044,0,4.000
16-12 17:31:13,8.250,0.750,89.501,0,0,1369000,5109040,43340,874516,4663.034,21990.160,0,28.000
16-12 17:31:14,2.249,0.500,96.967,0,0,1368996,5109040,43340,874520,2281.216,5654.056,0,0
16-12 17:31:15,0.500,0.250,98.788,0,0,1360948,5117104,43340,874520,1325.506,2888.103,0,20.008
16-12 17:31:16,0.500,0.500,98.979,0,0,1360944,5117104,43340,874524,2239.521,2662.431,0,0
16-12 17:31:17,1.000,0,98.014,0,0,1361168,5116880,43340,874524,3150.444,2887.407,0,0
16-12 17:31:18,1.750,0,97.502,0,0,1361404,5116628,43348,874532,1751.034,10714.207,0,68.001
16-12 17:31:19,2.250,0.750,96.993,0,0,1361400,5116628,43348,874536,2149.844,5160.626,0,23.998
16-12 17:31:20,0.250,0.250,99.004,0,0,1361400,5116628,43348,874536,988.037,1750.066,0,4.000
16-12 17:31:21,1.250,0,98.247,0,0,1361624,5116404,43348,874536,2465.928,3295.904,0,0
16-12 17:31:22,1.250,0.250,98.507,0,0,1361624,5116404,43348,874536,1538.105,1745.119,0,0
16-12 17:31:23,3.250,1.000,94.999,0,0,1361608,5116404,43356,874544,3262.960,10533.871,0,47.999
16-12 17:31:24,1.500,0,97.493,0,0,1361604,5116404,43356,874548,2255.849,5857.607,0,7.999
16-12 17:31:25,0.750,0.500,98.998,0,0,1361600,5116404,43360,874548,2239.960,2752.951,0,8.000
16-12 17:31:26,0.500,0,99.007,0,0,1361600,5116404,43360,874548,988.074,1638.122,0,356.027
16-12 17:31:27,2.750,0.750,96.250,0,0,1361808,5116180,43360,874564,8485.969,14307.947,0,0
16-12 17:31:28,0.499,0,98.843,0,0,1361796,5116180,43368,874568,986.429,1690.308,0,87.860
16-12 17:31:29,0.501,0.501,94.649,3.756,0,1361792,5116180,43368,874572,2153.384,5342.395,0,44866.500
16-12 17:31:30,1.000,0,98.501,0,0,1361792,5116180,43368,874572,2346.017,3285.024,0,0
16-12 17:31:31,0,0,94.751,4.000,0,1361792,5116180,43368,874572,988.014,1638.024,0,44792.657
16-12 17:31:32,2.500,1.000,97.002,0,0,1361772,5116180,43368,874592,8426.134,13114.208,0,0
16-12 17:31:33,1.250,0,97.986,0,0,1361768,5116180,43368,874596,2273.669,5924.136,0,0
16-12 17:31:34,0.500,0,98.734,0.250,0,1361760,5116180,43376,874596,2281.628,2794.544,0,119.980
16-12 17:31:35,1.000,0,98.523,0,0,1361760,5116180,43376,874596,2904.680,2267.531,0,116.027
16-12 17:31:36,8.750,1.500,89.001,0,0,1361972,5115732,43376,874832,19898.302,224691.411,0,80.001
16-12 17:31:37,0.750,0.500,98.254,0,0,1342252,5135452,43376,874832,1145.049,2097.090,0,0
16-12 17:31:38,2.748,3.497,89.672,0,0,1340500,5105040,43376,906308,34107072.722,32440370.105,0,0
16-12 17:31:39,21.507,8.503,68.273,0,0,1385264,5046508,43392,919408,13913705.621,13423670.250,0,260.087
16-12 17:31:40,50.756,4.250,44.505,0,0,1419388,5012492,43392,919452,227.026,716.081,0,20.002
16-12 17:31:41,47.015,3.751,48.516,0,0,1450380,4981496,43392,919456,347.113,4171.352,0,20.006
16-12 17:31:42,49.502,3.500,45.502,0,0,1482372,4949492,43404,919456,1753.063,3706.133,0,244.009
16-12 17:31:43,56.556,6.727,36.874,0,0,1247228,5184856,43404,919380,2895.069,2923.969,0,0
16-12 17:31:44,66.982,5.017,26.090,0,0,1288232,5189660,43404,874672,5517.092,5235.116,0,0
16-12 17:31:45,70.720,3.499,25.239,0,0,1294976,5182912,43404,874676,15555.508,6755.181,0,0
16-12 17:31:46,42.767,2.251,54.272,0,0,1315484,5162276,43404,874804,12797.150,136885.087,0,4.002
16-12 17:31:47,2.000,0.500,97.255,0,0,1315484,5162276,43404,874804,1234.064,2122.109,0,0
16-12 17:31:48,22.499,2.000,75.247,0.250,0,1341380,5136332,43416,874840,2972.895,6754.762,0,211.993
16-12 17:31:49,0.750,0,99.011,0,0,1341380,5136332,43416,874840,1228.132,1972.212,0,0
16-12 17:31:50,1.250,0.250,97.744,0,0,1341376,5136332,43416,874844,2239.865,2662.840,0,0
16-12 17:31:51,1.250,0.500,98.243,0,0,1341376,5136332,43416,874844,1093.919,2161.841,0,4.000
16-12 17:31:52,9.250,0.750,89.501,0,0,1341352,5136332,43416,874868,4663.070,21990.331,0,16.000
16-12 17:31:53,2.500,0.500,97.002,0,0,1341588,5136080,43428,874872,2300.045,5276.103,0,128.002
16-12 17:31:54,0.500,0,98.255,0,0,1341588,5136080,43428,874872,1658.080,3367.162,0,0
16-12 17:31:55,1.000,0,99.000,0,0,1341584,5136080,43428,874876,1876.998,2212.997,0,0
16-12 17:31:56,1.500,1.000,97.249,0,0,1341832,5135828,43428,874880,4634.934,11092.843,0,8.000
16-12 17:31:57,1.000,0,97.990,0,0,1341824,5135828,43428,874888,1093.892,2216.780,0,0
16-12 17:31:58,2.250,0.250,97.515,0,0,1342036,5135604,43436,874892,2174.324,5173.772,0,52.008
16-12 17:31:59,0.250,0.250,98.747,0,0,1342036,5135604,43436,874892,1029.967,1791.943,0,0
16-12 17:32:00,3.250,0.500,96.248,0,0,1342036,5135604,43436,874892,2525.951,3299.936,0,27.999
16-12 17:32:01,3.000,0.500,95.992,0,0,1342032,5135604,43436,874896,3822.695,11600.075,0,0
16-12 17:32:02,0.750,0,98.759,0,0,1342024,5135604,43436,874904,1054.099,1985.187,0,336.032
16-12 17:32:03,1.500,0.250,97.502,0,0,1342012,5135604,43444,874908,2214.038,5816.099,0,44.001
16-12 17:32:04,1.000,0,99.247,0,0,1342012,5135604,43444,874908,1512.961,3641.906,0,0
16-12 17:32:05,0.500,0.250,98.491,0,0,1342012,5135604,43444,874908,1876.829,2284.792,0,0
16-12 17:32:06,2.996,0.499,95.618,0,0,1342236,5135380,43444,874908,8338.486,13589.236,0,7.989
16-12 17:32:07,0.501,0.501,97.126,1.502,0,1342212,5135380,43444,874932,1055.365,1749.262,0,12956.756
16-12 17:32:08,1.250,0,98.265,0,0,1342204,5135380,43452,874932,2108.332,5300.835,0,116.018
16-12 17:32:09,0.750,0.250,99.004,0,0,1342200,5135380,43452,874936,1136.041,2222.080,0,0
16-12 17:32:10,0.750,0.250,98.745,0,0,1342200,5135380,43452,874936,2239.893,2734.870,0,0
16-12 17:32:11,2.500,0.750,91.753,4.250,0,1342196,5135380,43452,874940,8487.273,13550.436,0,44929.444
16-12 17:32:12,1.000,0.250,95.241,3.500,0,1342184,5135380,43460,874944,1093.897,2698.746,0,31952.995
16-12 17:32:13,0.750,0.500,98.243,0,0,1342416,5135128,43472,874952,2107.849,5291.622,0,107.992
16-12 17:32:14,0.750,0.250,98.767,0,0,1342416,5135128,43472,874952,988.169,1656.282,0,0
16-12 17:32:15,0.500,0.250,98.487,0,0,1342412,5135128,43472,874956,2453.669,3354.548,0,0
16-12 17:32:16,1.000,0.500,98.012,0,0,1342636,5134904,43472,874956,6635.789,4429.527,0,120.014
16-12 17:32:17,8.499,1.750,88.987,0,0,1343228,5134204,43472,875064,16248.600,223375.003,0,0
16-12 17:32:18,0.748,0.249,98.793,0,0,1343100,5134204,43480,875184,1242.403,3873.902,0,75.841
16-12 17:32:19,5.511,3.257,89.935,0,0,1335492,5109928,43480,906384,34005636.799,32409210.480,0,0
16-12 17:32:20,2.250,1.750,95.511,0,0,1347548,5083924,43480,919904,14096058.424,13546351.713,0,0
16-12 17:32:21,1.250,0,98.256,0,0,1347548,5083924,43480,919904,2299.135,4505.265,0,0
16-12 17:32:22,0.250,0.500,99.001,0,0,1347548,5083924,43480,919904,167.001,625.004,0,0
16-12 17:32:23,0.500,0.250,99.248,0,0,1347548,5083924,43480,919904,166.997,624.987,0,0
16-12 17:32:24,3.250,2.000,94.239,0,0,999444,5478300,43488,874888,2179.739,6329.243,0,79.990
16-12 17:32:25,0.750,0,98.761,0,0,1019908,5502380,43488,830344,713.077,4209.455,0,0
