"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_roadNet_fair.csv 1",,,,"Date:","16 Dec 2025 22:12:17 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 22:12:51,0.500,0,98.994,0,0,991048,5577460,39016,803860,166.989,622.960,0,0
16-12 22:12:52,0.500,0,99.509,0,0,991048,5577460,39016,803860,316.029,1189.109,0,0
16-12 22:12:53,0.500,0,98.984,0,0,991020,5577460,39024,803880,18914.012,18560.068,0,23.996
16-12 22:12:54,0,0.250,99.253,0,0,991020,5577460,39024,803880,167.006,623.021,0,0
16-12 22:12:55,3.998,2.249,88.215,4.748,0,992300,5560616,39024,819036,6998.186,5240.893,0,44702.027
16-12 22:12:56,36.506,6.501,55.760,0,0,1051820,5470588,39024,848672,1328.236,1281.227,0,0
16-12 22:12:57,53.478,4.248,41.483,0,0,1077036,5445388,39024,848672,448.817,3105.735,0,0
16-12 22:12:58,54.475,3.998,39.482,0.750,0,1096296,5425984,39036,848792,1430.346,3625.342,0,9167.806
16-12 22:12:59,38.289,5.255,54.556,0,0,1177180,5345092,39036,848800,53605464.957,52260.510,0,8.008
16-12 22:13:00,29.002,2.500,69.005,0,0,1176692,5302324,39036,891080,5515619.913,13705.899,0,0
16-12 22:13:01,55.947,5.222,37.298,0,0,1209168,5242096,39036,918076,15166615.958,43121.416,0,0
16-12 22:13:02,63.075,9.549,25.883,0,0,1299076,5128940,39036,940748,12763505.127,11228841.816,0,4.021
16-12 22:13:03,33.259,5.752,57.016,1.750,0,1358664,5055192,39048,954536,55649.873,14216737.154,0,36214.330
16-12 22:13:04,21.000,4.750,73.502,0,0,1465456,4992796,39048,911180,29465.610,6667808.984,0,0
16-12 22:13:05,0.250,1.250,97.756,0,0,1098020,5360476,39048,910984,299.018,966.059,0,124.008
16-12 22:13:06,0.250,0.250,98.991,0,0,1098020,5360476,39048,910984,232.978,762.929,0,0
16-12 22:13:07,0.500,0,99.228,0,0,1090260,5368236,39048,910984,412.908,1200.733,0,0
16-12 22:13:08,1.000,0.750,97.021,0,0,1083788,5367464,39060,918064,7620586.730,17743.869,0,156.034
16-12 22:13:09,2.000,1.250,95.737,0,0,1077184,5361296,39060,930532,13467111.978,36266.916,0,0
16-12 22:13:10,1.250,1.500,95.772,0,0,1076772,5349752,39060,942172,12323969.460,37043.484,0,0
16-12 22:13:11,1.245,0.249,98.592,0,0,1069436,5356880,39060,942380,201447.189,145793.545,0,3.984
16-12 22:13:12,1.505,2.759,94.066,0,0,1045664,5353640,39060,968888,28672576.351,80357.029,0,0
16-12 22:13:13,2.001,1.751,94.801,0,0,1027432,5353008,39060,987128,19316156.435,164014.345,0,0
16-12 22:13:14,0.750,0,99.261,0,0,1027424,5353008,39068,987128,1213.135,2098.234,0,72.008
16-12 22:13:15,0.250,0,99.501,0,0,1025968,5354464,39068,987128,299.004,751.010,0,0
16-12 22:13:16,0.250,0.250,98.734,0,0,1022180,5358252,39068,987128,742.878,1854.697,0,19.997
16-12 22:13:17,0.500,0,99.004,0,0,1018868,5361564,39068,987128,233.009,689.025,0,4.000
16-12 22:13:18,1.750,0.750,97.500,0,0,1030116,5396052,39068,942524,84700.347,73117.300,0,40.000
16-12 22:13:19,0.750,1.000,98.003,0.250,0,1019248,5451996,39080,897760,124832.398,2862.101,0,180.006
16-12 22:13:20,0.250,0,99.017,0,0,1016964,5454280,39080,897760,167.028,631.106,0,4.001
16-12 22:13:21,8.998,3.499,83.480,3.249,0,1014028,5412192,39080,942364,7643.191,4712.885,0,33692.028
16-12 22:13:22,41.669,5.489,51.400,0,0,1070448,5355748,39080,942544,273.466,1188.679,0,0
16-12 22:13:23,49.807,4.005,43.800,1.251,0,1087588,5338612,39080,942556,361.413,3068.508,0,17191.652
16-12 22:13:24,55.500,3.500,38.000,0,0,1106852,5319208,39092,942676,1360.006,3175.014,0,300.001
16-12 22:13:25,39.783,4.003,55.045,0,0,1157740,5268304,39092,942676,1909.565,2288.876,0,0
16-12 22:13:26,39.976,11.493,47.222,0.250,0,1731784,4694260,39092,942676,1287.237,1001.407,0,8894.729
16-12 22:13:27,50.021,4.752,41.267,3.251,0,1803100,4622944,39092,942676,9557.930,8610.541,0,96147.535
16-12 22:13:28,27.233,1.749,69.956,0,0,1846668,4579376,39092,942676,19284.886,11424.823,0,0
16-12 22:13:29,34.506,2.250,60.010,2.000,0,1899084,4526960,39092,942676,329.055,763.127,0,27876.650
16-12 22:13:30,36.523,0.500,61.789,0,0,1899072,4526960,39104,942676,274.173,1217.769,0,432.273
16-12 22:13:31,32.254,0.750,67.258,0,0,1899072,4526960,39104,942676,645.078,2415.292,0,0
16-12 22:13:32,25.243,0,73.480,0,0,1899044,4526960,39104,942704,19286.660,1227.660,0,0
16-12 22:13:33,29.005,2.250,68.762,0,0,1900160,4463456,39104,1003568,227.038,1831.308,0,0
16-12 22:13:34,7.751,3.000,88.511,0,0,1066744,5277920,39104,1021960,9818.196,8169.995,0,0
16-12 22:13:35,17.733,2.997,78.425,0,0,1090588,5253972,39116,1022048,3882.306,1551.524,0,131.875
16-12 22:13:36,53.003,3.750,41.752,0,0,1118008,5226548,39116,1022052,246.015,3011.179,0,0
16-12 22:13:37,49.762,4.501,45.761,0,0,1150260,5194292,39116,1022056,1491.367,3627.892,0,0
16-12 22:13:38,54.509,4.251,40.257,0,0,1172652,5171780,39116,1022176,167.027,667.108,0,0
16-12 22:13:39,7.504,2.501,87.798,1.001,0,1198952,5153836,39116,1013988,22447604.224,21545.844,0,20963.523
16-12 22:13:40,0.500,0.500,98.954,0,0,1196784,5156000,39116,1013992,5532.404,1920.099,0,35.983
16-12 22:13:41,0.500,0,98.790,0,0,1194436,5158336,39128,1013992,9811.987,6402.602,0,144.059
16-12 22:13:42,0.750,0.250,99.008,0,0,1192392,5160376,39128,1013996,4836.394,9121.743,0,0
16-12 22:13:43,0.500,0,98.505,0,0,1190384,5162376,39128,1014004,9374.481,2131.109,0,0
16-12 22:13:44,39.996,6.499,52.495,0,0,1277156,5027940,39128,1060528,40200699.534,46371.253,0,0
16-12 22:13:45,53.713,3.248,41.971,0,0,1315828,4955380,39128,1093448,2763.110,5033.557,0,0
16-12 22:13:46,66.038,7.754,24.764,0.500,0,1442440,4823680,39136,1098404,13423.698,5216376.373,0,232.133
16-12 22:13:47,31.474,6.744,57.203,2.748,0,1577056,4707676,39136,1080224,57001.265,48656243.746,0,50026.983
16-12 22:13:48,31.022,5.004,63.045,0,0,1657400,4617768,39136,1089560,23373.726,9711818.583,0,4.003
16-12 22:13:49,16.502,3.000,79.760,0,0,1640364,4708860,39136,1017392,2190779.028,5261009.462,0,0
16-12 22:13:50,5.250,1.500,92.502,0,0,1632908,4704828,39136,1028508,12050524.144,48281.986,0,0
16-12 22:13:51,14.741,5.497,77.702,0,0,1064740,5261960,39144,1039364,11627652.168,37106.206,0,155.904
16-12 22:13:52,54.748,5.250,38.499,0,0,1107768,5213324,39144,1044832,5835928.339,20126.374,0,0
16-12 22:13:53,40.759,3.751,53.262,1.250,0,1129192,5191904,39144,1044844,1343.304,3193.723,0,17051.858
16-12 22:13:54,53.005,3.500,42.254,0,0,1150236,5170736,39144,1044964,167.014,667.058,0,24.002
16-12 22:13:55,41.515,5.252,49.267,1.000,0,1173912,5143572,39144,1048484,62720998.514,61405.572,0,20919.349
16-12 22:13:56,24.493,1.750,73.479,0.500,0,1175600,5086872,39156,1101992,18620.756,18323.840,0,383.892
16-12 22:13:57,68.717,4.498,26.737,0,0,1215528,5038036,39156,1110520,6099.072,1371325.721,0,7.996
16-12 22:13:58,59.793,6.505,32.273,0,0,1275632,4971400,39156,1116912,16398.657,6518043.508,0,0
16-12 22:13:59,28.976,5.495,63.448,0,0,1372172,4864928,39156,1126592,24091.142,10019863.837,0,23.980
16-12 22:14:00,28.514,4.502,65.532,0,0,1436592,4790724,39156,1136120,23489.298,9709976.207,0,0
16-12 22:14:01,17.258,4.252,76.537,1.251,0,1101720,5207552,39164,1056264,259661.320,24440411.747,15199.394,100.049
16-12 22:14:02,0.250,0,99.249,0,0,1097112,5212160,39164,1056264,208.997,672.990,0,0
16-12 22:14:03,4.000,4.999,87.489,0,0,1055948,5207432,39164,1100980,48102920.551,91609670.697,0,0
16-12 22:14:04,0.250,0.250,99.265,0,0,1047520,5215860,39164,1100980,1122.170,101790.463,0,4.001
16-12 22:14:05,0.750,0.250,99.235,0,0,1038040,5225340,39164,1100980,298.956,688.898,0,3.999
16-12 22:14:06,0,0,99.005,0,0,1033100,5230268,39176,1100980,823.043,1255.066,0,188.010
16-12 22:14:07,0.750,0.250,99.246,0,0,1075036,5234344,39176,1056084,494.982,1188.957,0,0
16-12 22:14:08,1.500,1.000,97.012,0,0,1064324,5315436,39176,986624,2940.351,27370.264,0,0
16-12 22:14:09,0.750,0,98.501,0,0,1064180,5315372,39176,986832,213200.376,4770.031,0,0
16-12 22:14:10,0.250,0.250,98.990,0,0,1053564,5325988,39176,986832,273.973,1154.886,0,0
16-12 22:14:11,24.699,6.736,67.860,0,0,1071396,5263052,39176,1031624,7822.902,4814.094,0,3.992
16-12 22:14:12,58.122,5.261,34.823,0,0,1101600,5232840,39188,1031620,364.766,818.719,0,296.623
16-12 22:14:13,49.230,4.248,45.232,0,0,1124456,5209952,39188,1031652,1418.432,4785.084,0,0
16-12 22:14:14,50.254,3.500,45.754,0,0,1158924,5175348,39188,1031772,1738.148,3161.269,0,0
16-12 22:14:15,32.230,12.243,54.467,0,0,1731708,4602564,39188,1031772,1290.216,1181.282,0,0
16-12 22:14:16,57.300,3.503,38.534,0,0,1788660,4545612,39188,1031772,9689.525,6152.413,0,4.004
16-12 22:14:17,27.742,2.249,69.981,0,0,1837000,4497256,39200,1031772,10119.230,2028.445,0,383.895
16-12 22:14:18,30.950,1.498,66.392,0,0,1877320,4456936,39200,1031772,9122.170,12605.507,0,175.714
16-12 22:14:19,35.039,0.501,63.320,0,0,1878076,4456180,39200,1031772,501.556,1887.092,0,0
16-12 22:14:20,28.512,0.500,70.280,0,0,1878076,4456180,39200,1031772,334.140,1495.628,0,4.002
16-12 22:14:21,25.511,0.250,73.283,0,0,1878052,4456180,39200,1031796,20163.015,20105.989,0,0
16-12 22:14:22,28.998,2.500,68.996,0,0,1883056,4400992,39200,1080852,414.976,1797.894,0,0
16-12 22:14:23,10.751,3.000,81.754,2.500,0,1067212,5187940,39208,1108940,9728.515,13764.729,0,29713.573
16-12 22:14:24,33.415,5.237,60.346,0,0,1117272,5137792,39208,1109024,3834.200,1507.148,0,0
16-12 22:14:25,54.574,4.506,39.554,0.501,0,1133588,5121460,39208,1109040,353.478,2354.186,0,25198.099
16-12 22:14:26,59.556,4.504,34.783,0,0,1181920,5073004,39208,1109164,1445.354,4345.071,0,0
16-12 22:14:27,36.442,3.994,57.658,0.499,0,1215408,5060112,39208,1089056,21539308.873,14029.670,0,7819.554
16-12 22:14:28,0.751,0.250,98.678,0,0,1215396,5060112,39220,1089056,488.884,1666.011,0,22316.331
16-12 22:14:29,0.750,0.500,98.493,0,0,1215396,5060112,39220,1089056,27853.138,15422.969,0,7707.485
16-12 22:14:30,0.500,0.500,91.006,7.751,0,1215896,5059612,39220,1089056,1281.083,5187.336,0,89185.768
16-12 22:14:31,0.500,0.250,98.500,0,0,1215896,5059612,39220,1089056,836.996,1844.992,0,0
16-12 22:14:32,0.500,0,99.241,0,0,1214796,5060712,39220,1089056,422.963,1172.897,0,0
16-12 22:14:33,22.500,5.250,70.750,0,0,1262488,5009196,39232,1092868,39691455.924,35496.981,0,76.000
16-12 22:14:34,23.245,3.249,68.236,4.999,0,1271796,4924288,39232,1166396,440.909,2091.570,0,44898.762
16-12 22:14:35,77.974,5.498,15.745,0,0,1344820,4849108,39232,1168496,8070.276,2282228.688,0,3.999
16-12 22:14:36,55.277,6.753,36.268,0,0,1429556,4757072,39232,1175632,24207.015,13101799.039,0,0
16-12 22:14:37,29.993,5.499,62.735,0,0,1559040,4655880,39232,1148036,49254.007,41983625.701,0,0
16-12 22:14:38,28.747,4.000,65.742,0,0,1622808,4581940,39240,1157944,23097.196,10158516.695,0,99.988
16-12 22:14:39,9.755,3.002,86.045,0,0,1001992,5275068,39240,1087552,5665654.539,1829685.452,0,236.125
16-12 22:14:40,34.251,6.250,57.751,0,0,1040404,5225676,39240,1098260,11499193.452,28302.612,0,0
16-12 22:14:41,52.122,5.736,41.399,0,0,1065228,5189640,39240,1109188,11738530.165,28604.024,0,3.990
16-12 22:14:42,54.856,4.509,39.326,0,0,1107520,5143524,39240,1112920,3795843.668,20423.351,0,0
16-12 22:14:43,47.973,5.997,44.225,0.250,0,1190800,5060092,39252,1113048,17852649.936,15464.371,0,195.891
16-12 22:14:44,40.287,7.507,51.548,0,0,1340896,4892708,39252,1130040,43458015.673,27856.816,0,0
16-12 22:14:45,23.730,1.998,72.939,0,0,1342548,4844324,39252,1175412,15539.914,7485.696,0,0
16-12 22:14:46,82.288,6.253,10.755,0,0,1401088,4782332,39252,1178780,21500.803,3534697.614,0,8.004
16-12 22:14:47,49.504,5.250,43.503,0,0,1459276,4714932,39252,1187716,22552.608,9247414.368,0,4.000
16-12 22:14:48,31.749,4.000,62.998,0,0,1504132,4659696,39260,1197812,24805.337,10353411.409,0,75.998
16-12 22:14:49,33.014,5.752,59.775,0,0,1535328,4699500,39260,1128584,32096.408,8204068.151,0,20.008
16-12 22:14:50,1.750,2.000,94.758,0.750,0,1172432,5065620,39260,1125400,238050.030,20960700.731,14997.325,32.003
16-12 22:14:51,0.250,0,98.996,0,0,1156180,5081748,39260,1125524,166.994,630.976,0,4.000
16-12 22:14:52,4.231,4.978,88.107,0,0,1105548,5086560,39260,1170236,47844695.109,45803581.594,0,0
16-12 22:14:53,0.251,0.251,99.438,0,0,1097472,5094624,39272,1170236,2342.318,102657.187,0,156.690
16-12 22:14:54,0.250,0,99.245,0,0,1089408,5102688,39272,1170236,478.974,862.953,0,0
16-12 22:14:55,0.750,0.500,98.748,0,0,1081552,5156568,39272,1125340,512.989,1146.976,0,67.999
16-12 22:14:56,0.500,0,99.268,0,0,1074960,5163160,39272,1125340,825.149,1255.227,0,44.008
16-12 22:14:57,1.250,1.000,97.239,0,0,1062068,5223168,39272,1078568,2909.675,27456.936,0,0
16-12 22:14:58,1.000,0.250,98.509,0,0,1056788,5228236,39272,1078780,215323.351,124412.759,0,0
16-12 22:14:59,0,0,98.984,0,0,1048184,5236840,39272,1078780,298.953,696.890,0,3.999
16-12 22:15:00,6.499,4.499,88.485,0,0,1026012,5213928,39284,1123540,7643.696,4713.196,0,199.966
16-12 22:15:01,45.967,5.246,45.717,1.999,0,1085452,5154456,39284,1123568,273.801,1190.133,0,16951.650
16-12 22:15:02,48.479,4.248,45.980,0,0,1095792,5144124,39284,1123576,508.775,1976.126,0,0
16-12 22:15:03,54.573,3.755,41.055,0,0,1114732,5125000,39284,1123760,66313.711,5913.911,0,0
16-12 22:15:04,33.756,7.251,58.510,0,0,1398956,4840756,39284,1123760,1908.328,2287.393,0,68.012
16-12 22:15:05,46.617,8.974,41.631,1.745,0,1732836,4506856,39296,1123760,1164.681,945.306,0,41366.122
16-12 22:15:06,45.624,3.760,47.128,2.507,0,1796088,4443604,39296,1123760,19769.830,6104.622,0,27936.065
16-12 22:15:07,28.721,2.248,68.430,0,0,1852768,4386916,39296,1123768,8941.917,14034.744,0,3.996
16-12 22:15:08,39.650,1.496,57.604,0,0,1879228,4360456,39296,1123768,780.025,1406.440,0,0
16-12 22:15:09,30.096,0.502,69.221,0,0,1879228,4360456,39296,1123768,167.536,669.141,0,0
16-12 22:15:10,30.013,0.500,65.529,2.751,0,1879472,4360204,39304,1123768,699.307,2416.059,0,27135.898
16-12 22:15:11,25.745,1.000,66.987,5.999,0,1879444,4360204,39308,1123792,19285.380,1227.770,0,68731.099
16-12 22:15:12,27.974,2.248,68.437,0,0,1887876,4271752,39308,1201772,268.752,1323.777,0,7.993
16-12 22:15:13,4.505,2.503,92.848,0,0,1024968,5134852,39308,1201612,9853.426,8271.753,0,4.004
16-12 22:15:14,16.243,3.249,79.715,0,0,1058904,5100832,39308,1201696,3842.330,1510.344,0,0
16-12 22:15:15,54.014,5.251,39.510,0,0,1091396,5068324,39320,1201696,306.081,3011.793,0,224.059
16-12 22:15:16,41.682,3.245,54.412,0,0,1113812,5045896,39320,1201708,1428.681,3597.160,0,215.650
16-12 22:15:17,53.075,3.255,42.060,0,0,1138384,5021200,39320,1201828,209.297,710.007,0,4.006
16-12 22:15:18,19.005,3.751,74.520,1.250,0,1188936,4978972,39320,1193640,39867041.042,51025.539,0,20413.416
16-12 22:15:19,0.500,0.500,98.521,0,0,1188936,4978972,39320,1193640,14636.118,6723.432,0,0
16-12 22:15:20,0.750,0.250,99.250,0,0,1188952,4978972,39320,1193640,9350.956,13873.935,0,4.000
16-12 22:15:21,0.500,0,98.498,0.250,0,1189192,4978720,39332,1193640,487.991,1492.972,0,87.998
16-12 22:15:22,0.750,0,99.007,0,0,1189184,4978720,39332,1193648,9284.695,2057.154,0,0
16-12 22:15:23,25.741,2.999,70.975,0,0,1191228,4922388,39332,1246644,21802696.040,19728.023,0,7.997
16-12 22:15:24,62.174,4.494,32.460,0,0,1239364,4848104,39332,1271956,3362.880,395772.077,0,0
16-12 22:15:25,59.785,6.254,32.018,0,0,1317512,4762564,39332,1279172,17709.225,7559546.701,0,0
16-12 22:15:26,30.511,5.752,62.273,1.250,0,1439972,4643676,39332,1275660,34470.732,29854533.220,0,20399.535
16-12 22:15:27,29.489,5.498,62.977,0,0,1505800,4568580,39340,1284684,24170.259,9312186.294,0,75.973
16-12 22:15:28,19.016,4.003,76.814,0,0,1513120,4636068,39340,1211824,25444.201,5117418.027,0,0
16-12 22:15:29,15.994,4.249,77.473,0,0,1086420,5057504,39340,1216988,5715910.909,15679.598,0,35.988
16-12 22:15:30,55.972,6.997,35.982,0,0,1121288,5012648,39340,1226748,10741673.112,25988.178,0,0
16-12 22:15:31,40.682,4.992,52.412,0,0,1125856,4999100,39340,1235536,9168731.786,24380.289,0,175.707
16-12 22:15:32,62.099,5.258,31.801,0,0,1145488,4972392,39352,1242420,7120443.016,17285.541,0,328.523
16-12 22:15:33,40.284,6.756,50.542,1.001,0,1185396,4930344,39352,1244588,43628197.357,22623.987,0,37303.307
16-12 22:15:34,23.752,1.750,74.007,0,0,1192700,4865844,39352,1300296,4789.454,5944.564,0,0
16-12 22:15:35,70.437,5.495,22.730,0,0,1269536,4783384,39352,1305616,25952.902,1969452.231,0,11.989
16-12 22:15:36,38.029,5.254,55.542,0,0,1352200,4692092,39352,1313996,20638.782,8537352.454,0,0
16-12 22:15:37,29.755,4.501,58.509,5.251,0,1407588,4627272,39364,1323188,21963.348,9444832.742,0,49627.565
16-12 22:15:38,29.249,3.750,65.997,0,0,1465736,4559976,39364,1332084,21080.004,9181208.188,0,0
16-12 22:15:39,15.251,5.000,77.757,1.250,0,1006424,5118148,39364,1235744,254199.672,40710234.059,16637.549,32.003
16-12 22:15:40,1.250,0,98.251,0,0,1006424,5118148,39364,1235744,274.002,1155.007,0,0
16-12 22:15:41,3.997,3.497,89.685,0,0,1000764,5077928,39364,1280464,47853042.434,150113.280,0,3.997
16-12 22:15:42,33.994,9.248,55.240,1.000,0,1065200,4967404,39376,1325272,5502.009,4758.143,0,42668.317
16-12 22:15:43,53.017,4.501,40.263,0,0,1135544,4943060,39376,1280376,1587.495,4465.392,0,0
16-12 22:15:44,47.738,3.749,47.239,0,0,1194764,4883840,39376,1280376,274.933,774.812,0,0
16-12 22:15:45,52.039,3.503,43.283,0,0,1200520,4878084,39376,1280376,1582.195,3123.360,0,0
16-12 22:15:46,54.146,6.488,38.426,0,0,1322232,4821740,39376,1215708,17077.250,4399.563,0,0
16-12 22:15:47,74.070,4.254,19.518,1.501,0,1340236,4803864,39388,1215648,104606.715,43986.509,0,20871.696
16-12 22:15:48,63.786,2.251,32.268,0,0,1340760,4803340,39388,1215648,167.094,667.377,0,8.005
16-12 22:15:49,51.263,4.001,43.761,0,0,1353164,4790808,39388,1215776,4616.178,125317.991,0,0
16-12 22:15:50,2.001,0.750,97.028,0,0,1351952,4792016,39388,1215780,1178.339,2110.608,0,0
16-12 22:15:51,27.498,2.250,69.244,0,0,1384612,4759348,39388,1215788,59338.949,45738918.429,0,0
16-12 22:15:52,1.000,0,96.255,1.750,0,1380536,4763344,39400,1215856,66021.199,3953.192,0,24689.196
16-12 22:15:53,1.500,0.500,98.254,0,0,1377276,4766604,39400,1215856,2607.106,3155.129,0,0
16-12 22:15:54,1.000,0.250,98.239,0,0,1371272,4772608,39400,1215856,2608.715,3213.649,0,4.000
16-12 22:15:55,1.500,0,98.235,0,0,1368824,4775056,39400,1215856,1284.807,2323.650,0,0
16-12 22:15:56,1.000,0,98.486,0,0,1368820,4775056,39400,1215860,1051.849,1733.752,0,0
16-12 22:15:57,1.751,0.750,97.282,0,0,1365924,4777944,39408,1215860,2157.707,2158.708,0,96.031
16-12 22:15:58,1.250,0,98.008,0,0,1365924,4777944,39408,1215860,1450.115,2311.183,0,0
16-12 22:15:59,0.750,0.250,98.745,0,0,1365924,4777944,39408,1215860,1583.916,1828.903,0,0
16-12 22:16:00,3.749,0.500,95.733,0,0,1365508,4778360,39408,1215860,1825.684,1840.681,0,0
16-12 22:16:01,5.251,0.750,93.271,0,0,1363736,4780104,39408,1215888,5116.128,23675.220,0,0
16-12 22:16:02,2.749,0.250,96.479,0,0,1362384,4781436,39408,1215892,2113.537,5098.883,0,151.967
16-12 22:16:03,1.250,0,98.266,0.250,0,1360312,4783500,39416,1215892,2298.381,2872.476,0,48.008
16-12 22:16:04,2.000,0.750,96.506,0,0,1359632,4784176,39416,1215896,3434.224,10966.714,0,0
16-12 22:16:05,2.500,0.250,96.987,0,0,1359628,4784176,39416,1215900,6584.135,2297602.286,0,0
16-12 22:16:06,0.500,0.500,97.511,0,0,1359868,4783936,39416,1215900,26941.053,13781618.816,0,8.001
16-12 22:16:07,1.250,0.500,97.252,0,0,1360088,4783712,39416,1215904,28574.627,13428733.868,0,0
16-12 22:16:08,1.250,0,98.500,0,0,1360088,4783712,39416,1215904,5977.001,1882131.160,0,20.000
16-12 22:16:09,1.000,0.250,98.997,0,0,1360076,4783712,39424,1215908,1517.951,2041.934,0,43.999
16-12 22:16:10,0.750,0,98.250,0,0,1360076,4783712,39424,1215908,2387.008,3129.011,0,0
16-12 22:16:11,1.000,0.750,97.993,0,0,1360076,4783712,39424,1215908,3760.741,3552.756,0,0
16-12 22:16:12,3.000,0.500,96.259,0,0,1360064,4783712,39424,1215920,2743.254,10967.016,0,0
16-12 22:16:13,2.250,0.750,91.749,4.500,0,1360024,4783712,39424,1215960,2943.961,5921.922,0,44931.407
16-12 22:16:14,1.750,0.500,96.253,0.250,0,1356412,4782480,39440,1220788,5377225.029,15600.517,0,120.004
16-12 22:16:15,1.500,1.250,96.497,0,0,1362120,4766352,39440,1231208,11020079.300,31824.114,0,0
16-12 22:16:16,1.250,0.500,96.469,0,0,1361488,4758288,39440,1239904,9250162.694,27697.007,0,0
16-12 22:16:17,3.501,1.500,94.522,0,0,1356384,4756776,39440,1246520,7080705.181,30681.202,0,0
16-12 22:16:18,1.750,0.750,96.002,0,0,1352648,4751512,39440,1255416,9661590.226,31700.814,0,184.005
16-12 22:16:19,2.999,0.750,94.726,0,0,1357344,4735160,39448,1266784,12174018.395,33004.773,0,99.975
