"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_roadNet_capacity.csv 1",,,,"Date:","16 Dec 2025 18:32:46 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 18:34:27,2.501,0.250,96.539,0,0,1412316,4954948,48652,976352,2107.848,5100.052,0,12.005
16-12 18:34:28,0.750,0.750,95.253,3.750,0,1411624,4955640,48660,976344,987.033,1774.059,0,35257.179
16-12 18:34:29,1.000,0,98.262,0,0,1411616,4955640,48660,976352,2485.295,3337.396,0,9733.156
16-12 18:34:30,0.500,0.250,98.495,0,0,1411612,4955640,48660,976356,1172.944,2951.860,0,0
16-12 18:34:31,1.000,0.250,98.743,0,0,1411612,4955640,48660,976356,1222.916,1875.871,0,0
16-12 18:34:32,0.250,0.250,98.999,0,0,1411612,4955640,48660,976356,1092.990,2203.980,0,0
16-12 18:34:33,1.000,0,98.247,0,0,1411612,4955640,48660,976356,1477.958,1886.947,0,39.999
16-12 18:34:34,0.750,0.250,98.990,0,0,1411604,4955640,48668,976356,986.900,1679.830,0,59.994
16-12 18:34:35,1.000,0.250,98.010,0,0,1411604,4955640,48668,976356,1643.169,2311.238,0,0
16-12 18:34:36,2.250,0.250,96.498,0,0,1411604,4955640,48668,976356,1928.954,2014.952,0,0
16-12 18:34:37,0.750,0,98.750,0,0,1411600,4955640,48668,976360,987.000,1680.001,0,0
16-12 18:34:38,0.750,0.250,98.768,0,0,1411600,4955640,48668,976360,1167.216,2258.419,0,0
16-12 18:34:39,0.999,0.749,98.677,0.250,0,1411600,4955640,48680,976348,1697.745,1678.759,0,103.923
16-12 18:34:40,1.751,0.250,96.315,0,0,1411580,4955640,48680,976368,3282.215,10690.214,0,4.003
16-12 18:34:41,1.250,0.250,97.754,0,0,1411580,4955640,48680,976368,2870.123,6475.277,0,0
16-12 18:34:42,1.250,0,98.239,0,0,1411576,4955640,48680,976372,987.886,1791.793,0,0
16-12 18:34:43,1.000,0.500,98.246,0,0,1411576,4955640,48680,976372,2372.894,3277.854,0,0
16-12 18:34:44,0.750,0.250,98.506,0.250,0,1411568,4955640,48688,976372,1927.121,3015.189,0,264.017
16-12 18:34:45,1.000,0.500,98.229,0,0,1411568,4955640,48688,976372,1060.772,1733.627,0,3.999
16-12 18:34:46,0.250,0,99.027,0,0,1411568,4955640,48688,976372,1163.321,1830.504,0,4.001
16-12 18:34:47,0.750,0.250,98.493,0,0,1411808,4955400,48688,976372,1563.894,2356.840,0,0
16-12 18:34:48,0.750,0.250,97.999,0,0,1411776,4955400,48688,976404,1874.989,2057.988,0,0
16-12 18:34:49,0.750,0.250,98.512,0,0,1411768,4955400,48696,976404,1111.140,1883.237,0,140.018
16-12 18:34:50,0.500,0,98.653,0,0,1411768,4955400,48696,976404,1939.095,2363.678,0,0
16-12 18:34:51,0.751,0.500,98.596,0,0,1411768,4955400,48696,976404,1096.070,1848.805,0,8.008
16-12 18:34:52,0.500,0,98.997,0,0,1411768,4955400,48696,976404,986.966,1680.942,0,35.999
16-12 18:34:53,2.750,0.250,97.004,0,0,1411756,4955400,48696,976416,3516.163,12743.590,0,0
16-12 18:34:54,1.749,0.500,96.969,0,0,1411748,4955400,48704,976416,2220.283,5343.274,0,115.963
16-12 18:34:55,0.500,0.500,99.002,0,0,1411740,4955400,48704,976424,1173.021,1807.032,0,0
16-12 18:34:56,0.750,0,98.726,0,0,1411740,4955400,48704,976424,2460.398,3397.169,0,0
16-12 18:34:57,0.500,0,98.799,0,0,1411740,4955400,48704,976424,987.490,1681.835,0,8.004
16-12 18:34:58,0.500,0.500,98.494,0,0,1411740,4955400,48704,976424,2239.862,2256.861,0,4.000
16-12 18:34:59,0.750,0,99.001,0,0,1411740,4955400,48704,976424,1093.011,2197.022,0,0
16-12 18:35:00,1.000,0.500,97.263,0,0,1410976,4954952,48712,977628,1363528.610,6386.865,0,80.011
16-12 18:35:01,1.500,1.250,96.473,0,0,1408928,4949408,48712,985220,8228804.424,21478.045,0,0
16-12 18:35:02,1.500,0.750,96.512,0,0,1408764,4940588,48712,994204,9525754.451,23690.058,0,0
16-12 18:35:03,1.499,1.000,95.960,0,0,1410480,4931012,48728,1001952,8296498.353,21284.032,0,263.889
16-12 18:35:04,3.751,1.500,94.278,0,0,1414388,4922948,48728,1006004,4260413.964,24594.262,0,4.001
16-12 18:35:05,0.750,0.250,98.019,0,0,1414388,4922948,48728,1006004,2287.448,5925.160,0,0
16-12 18:35:06,0.500,0,98.972,0,0,1414384,4922948,48728,1006008,1088.687,1794.484,0,7.998
16-12 18:35:07,0.750,0.250,98.511,0,0,1414384,4922948,48728,1006008,2239.252,2770.312,0,0
16-12 18:35:08,0.999,0.250,98.926,0,0,1414376,4922948,48736,1006008,1563.835,2618.050,0,55.958
16-12 18:35:09,1.001,0.500,98.334,0,0,1413608,4923716,48736,1006008,1909.632,1951.667,0,8.007
16-12 18:35:10,0.500,0,98.248,0,0,1413144,4924180,48736,1006008,1709.966,1787.964,0,16.000
16-12 18:35:11,1.250,0.750,96.750,0,0,1408468,4923452,48736,1011280,5852326.735,17553.969,0,0
16-12 18:35:12,1.500,1.500,96.758,0,0,1408108,4914380,48736,1020488,9728315.897,25136.149,0,0
16-12 18:35:13,1.249,0.250,96.411,0,0,1400832,4913372,48736,1028704,8767068.734,22483.199,0,0
16-12 18:35:14,2.502,1.001,95.818,0,0,1402412,4904580,48744,1035588,7334159.950,22546.940,0,52.037
16-12 18:35:15,23.490,1.499,73.720,0,0,1422060,4884924,48744,1035596,2759.882,14086.296,0,7.997
16-12 18:35:16,21.762,0.500,76.792,0,0,1429872,4877112,48744,1035596,1096.607,1795.994,0,0
16-12 18:35:17,1.000,0.250,98.469,0,0,1429872,4877112,48744,1035596,2467.232,4794.508,0,0
16-12 18:35:18,0.500,0.250,98.272,0,0,1429872,4877112,48744,1035596,1460.320,2096.459,0,0
16-12 18:35:19,0.750,0.250,98.497,0.250,0,1429864,4877112,48752,1035596,1708.947,1787.944,0,59.998
16-12 18:35:20,1.250,0,95.758,2.500,0,1429864,4877112,48752,1035596,1817.148,2330.190,0,33162.709
16-12 18:35:21,1.250,1.000,97.014,0,0,1433232,4868796,48752,1040432,5376212.336,14794.059,0,4.001
16-12 18:35:22,1.248,0.999,97.365,0,0,1432632,4860732,48752,1048868,8898951.179,22351.034,0,3.994
16-12 18:35:23,1.001,0.501,97.136,0,0,1434168,4852164,48752,1055736,7357620.093,20066.178,0,0
16-12 18:35:24,1.750,1.250,96.234,0,0,1433420,4843848,48760,1064572,9524209.259,23124.249,0,83.986
16-12 18:35:25,8.750,2.250,85.251,2.250,0,1428784,4847628,48760,1065400,541576.450,229089.574,0,26208.409
16-12 18:35:26,1.250,0.500,97.260,0,0,1424340,4852072,48760,1065400,1300.135,2670.277,0,0
16-12 18:35:27,8.501,6.001,81.507,0,0,1419796,4810768,48760,1110100,48037888.003,45893571.880,0,4.000
16-12 18:35:28,0.750,0.250,98.994,0,0,1419792,4810768,48760,1110104,286.981,720.953,0,4.000
16-12 18:35:29,0,0.250,98.748,0,0,1419792,4810768,48760,1110104,406.990,1298.969,0,0
16-12 18:35:30,0.750,0.500,98.735,0,0,1419416,4811136,48768,1110104,226.964,1822.714,0,131.979
16-12 18:35:31,2.499,1.749,95.701,0,0,1109740,5120860,48768,1110056,1600.179,2016.965,0,0
16-12 18:35:32,0.250,0.500,98.071,0,0,1113840,5207564,48768,1020420,704.508,5056.644,0,0
16-12 18:35:33,0.750,0.250,98.987,0,0,1107952,5213468,48768,1020420,406.945,3944.465,0,7.999
16-12 18:35:34,0.500,0,99.245,0,0,1107952,5213468,48768,1020420,298.986,738.965,0,0
16-12 18:35:35,0,0.250,98.996,0,0,1102384,5219036,48768,1020420,400.984,1254.949,0,0
16-12 18:35:36,0.750,0.500,99.020,0.250,0,1097508,5223900,48780,1020420,291.059,737.149,0,204.041
16-12 18:35:37,0,0.250,99.246,0,0,1093240,5228164,48780,1020424,274.990,738.974,0,0
16-12 18:35:38,0.500,0.250,99.005,0,0,1093240,5228164,48780,1020424,273.014,1147.058,0,0
16-12 18:35:39,0.250,0,98.995,0,0,1089360,5231916,48784,1020548,124318.128,2613.856,0,8.000
16-12 18:35:40,0.750,0.250,99.229,0,0,1086348,5234928,48784,1020548,226.952,676.856,0,0
16-12 18:35:41,11.502,5.501,82.012,0,0,1078356,5198140,48784,1065144,6856.012,4443.656,0,0
16-12 18:35:42,54.436,5.494,38.205,0.250,0,1125848,5150512,48796,1065328,1022.794,1518.209,0,235.722
16-12 18:35:43,41.265,4.252,53.019,0,0,1146476,5129876,48796,1065336,737.262,2244.798,0,0
16-12 18:35:44,59.513,3.251,35.508,0,0,1179112,5097116,48796,1065456,1028.221,4482.961,0,0
16-12 18:35:45,33.272,7.255,57.537,0,0,1402888,4873340,48796,1065456,1802.173,1764.148,0,4.003
16-12 18:35:46,52.465,9.494,35.476,2.248,0,1782904,4493324,48796,1065456,1315.118,1055.292,0,17072.554
16-12 18:35:47,51.990,3.749,42.992,0,0,1856180,4420004,48808,1065488,10403.988,1310.747,0,171.967
16-12 18:35:48,27.016,1.501,70.043,0,0,1902296,4373888,48808,1065488,9793.949,6122.719,0,0
16-12 18:35:49,31.235,1.999,65.719,0,0,1950172,4326008,48808,1065492,9241.631,13806.474,0,7.996
16-12 18:35:50,42.265,0.250,56.270,0,0,1950172,4326008,48808,1065492,405.144,1299.462,0,0
16-12 18:35:51,32.012,1.751,57.521,7.753,0,1950420,4325756,48808,1065496,462.168,1681.611,0,57488.897
16-12 18:35:52,25.746,0.750,72.989,0,0,1950404,4325756,48820,1065496,226.967,666.904,0,147.979
16-12 18:35:53,26.983,1.249,70.956,0,0,1961400,4293752,48820,1085988,494.694,1340.172,0,0
16-12 18:35:54,20.256,3.001,75.521,0,0,1959492,4237304,48820,1142868,20374.699,7703.155,0,244.068
16-12 18:35:55,25.762,5.503,67.781,0,0,1137284,5059736,48820,1142756,3652.672,1546.708,0,0
16-12 18:35:56,51.481,4.498,40.235,0,0,1156684,5040332,48820,1142760,791.706,8039.016,0,195.927
16-12 18:35:57,49.172,3.994,45.927,0,0,1185912,5011100,48820,1142764,1268.978,3074.103,0,3.994
16-12 18:35:58,54.085,3.005,42.066,0,0,1204416,4992452,48832,1142884,209.330,710.120,0,212.335
16-12 18:35:59,19.752,13.001,66.257,0,0,1767608,4429244,48832,1142884,11168.116,10239.023,0,0
16-12 18:36:00,64.662,3.995,29.210,0,0,1822292,4374560,48832,1142884,10493.705,5801.098,0,0
16-12 18:36:01,52.571,3.755,42.558,0,0,1877228,4319624,48832,1142884,5108.909,776.049,0,0
16-12 18:36:02,26.009,2.501,66.522,3.751,0,1909484,4287368,48832,1142884,4896.618,6279.074,0,44726.776
16-12 18:36:03,35.190,2.246,61.895,0.250,0,1966928,4229912,48844,1142884,441.253,1364.690,0,227.615
16-12 18:36:04,33.040,0.250,65.329,0,0,1966928,4229912,48844,1142884,233.281,721.869,0,0
16-12 18:36:05,32.760,1.000,66.271,0,0,1966928,4229912,48844,1142884,380.121,2047.650,0,4.001
16-12 18:36:06,25.252,0.750,73.754,0,0,1966928,4229912,48844,1142884,167.010,667.040,0,0
16-12 18:36:07,28.744,1.500,66.737,1.750,0,1966300,4190600,48844,1181860,166.968,666.871,0,16632.781
16-12 18:36:08,14.498,2.500,82.490,0,0,1914488,4203064,48852,1220216,9917.799,8562.963,0,139.983
16-12 18:36:09,22.744,5.998,69.981,0,0,1140044,4977596,48852,1220112,3650.031,1545.590,0,3.999
16-12 18:36:10,53.704,4.496,40.715,0,0,1160968,4956680,48852,1220120,406.654,5582.253,0,0
16-12 18:36:11,40.801,3.254,53.066,0,0,1175328,4942316,48852,1220124,1559.942,4851.041,0,0
16-12 18:36:12,60.472,4.498,30.486,2.249,0,1199900,4917620,48852,1220248,166.923,666.691,0,61055.744
16-12 18:36:13,22.757,12.004,63.770,0,0,1724268,4393236,48852,1220248,6710.123,1967.622,0,40.013
16-12 18:36:14,67.176,4.245,26.721,0,0,1812176,4305316,48864,1220248,15472.046,9412.686,0,171.812
16-12 18:36:15,37.014,3.251,58.521,0,0,1868120,4249372,48864,1220248,9200.374,10212.745,0,12.004
16-12 18:36:16,26.756,1.500,71.267,0,0,1915748,4201744,48864,1220248,394.094,1072.257,0,0
16-12 18:36:17,33.521,3.502,59.036,0,0,1955816,4161676,48864,1220248,273.168,1191.733,0,0
16-12 18:36:18,35.745,0.750,62.492,0,0,1955816,4161676,48864,1220248,315.960,1258.840,0,0
16-12 18:36:19,29.756,0.500,68.514,0,0,1955816,4161676,48864,1220248,274.057,1441.298,0,0
16-12 18:36:20,25.501,0.500,73.503,0,0,1955808,4161676,48872,1220248,393.016,1299.051,0,52.002
16-12 18:36:21,28.992,1.250,69.730,0,0,1954632,4129672,48872,1252724,226.935,666.810,0,7.998
16-12 18:36:22,19.262,2.752,75.295,0,0,1965084,4072976,48872,1297592,11207.710,8110.856,0,0
16-12 18:36:23,21.485,4.996,72.698,0,0,1219224,4818960,48872,1297480,4155.013,2499.203,0,47.966
16-12 18:36:24,54.014,4.751,40.510,0,0,1224768,4813416,48872,1297480,647.164,7915.001,0,0
16-12 18:36:25,44.447,3.746,50.440,0,0,1239628,4798548,48872,1297488,1401.339,3047.388,0,0
16-12 18:36:26,57.574,3.755,35.796,0,0,1239496,4798548,48884,1297608,273.350,1282.643,0,176.226
16-12 18:36:27,38.002,5.750,53.002,2.750,0,1245716,4807164,48884,1283120,689.030,1860.082,0,57186.507
16-12 18:36:28,24.497,1.500,73.242,0,0,1237848,4758792,48884,1337848,14790.372,990.891,0,39.996
16-12 18:36:29,66.716,6.247,25.737,0,0,1273632,4714804,48884,1345828,15069.272,1450025.368,0,7.996
16-12 18:36:30,64.187,7.493,25.725,0,0,1350692,4635088,48884,1348432,11122.115,2673276.798,0,0
16-12 18:36:31,31.540,4.255,62.328,0,0,1387296,4590852,48896,1355864,20169.276,7694862.224,0,124.156
16-12 18:36:32,30.517,4.503,63.285,0,0,1440060,4529124,48896,1364620,23507.149,8926665.398,0,0
16-12 18:36:33,31.745,5.999,58.990,1.750,0,1510612,4449784,48896,1373164,23397.210,8790530.908,0,20680.650
16-12 18:36:34,10.751,2.750,85.256,0,0,1111696,4926372,48896,1297488,17483.165,1806320.413,0,32.002
16-12 18:36:35,18.734,3.497,78.435,0,0,1119924,4918088,48896,1297544,3945.716,2033.308,0,3.997
16-12 18:36:36,56.541,4.503,36.777,0.250,0,1152636,4885328,48908,1297580,486.355,6279.584,0,200.146
16-12 18:36:37,40.761,3.251,54.515,0,0,1170020,4867940,48908,1297584,1504.422,3187.894,0,0
16-12 18:36:38,57.678,4.994,32.709,3.496,0,1223568,4814264,48916,1297704,404.495,1297.379,0,66980.317
16-12 18:36:39,43.295,11.262,43.795,0.751,0,1397256,4692632,48920,1247084,793.820,2430.511,0,20172.841
16-12 18:36:40,23.500,2.750,73.249,0,0,1401300,4615268,48920,1318440,19878.594,12012.755,0,0
16-12 18:36:41,73.958,5.247,17.490,0,0,1405468,4609388,48932,1320096,11500.521,1828643.883,0,131.926
16-12 18:36:42,38.675,6.238,53.895,0,0,1488316,4517800,48932,1328600,25971.524,8652214.352,0,0
16-12 18:36:43,31.583,5.514,61.662,0,0,1566852,4429936,48932,1337684,26630.815,9401640.189,0,0
16-12 18:36:44,28.751,4.000,64.503,0,0,1605440,4381552,48932,1347204,26848.075,9768706.246,0,8.000
16-12 18:36:45,18.250,4.000,76.748,0,0,1604132,4460300,48932,1271620,16397.599,1675208.051,0,227.994
16-12 18:36:46,14.495,4.249,79.974,0,0,1274164,4790420,48940,1271508,3973.694,1653.457,0,207.932
16-12 18:36:47,48.009,5.751,41.257,0,0,1280104,4784480,48940,1271508,707.128,5774.047,0,0
16-12 18:36:48,45.997,3.750,47.247,0,0,1278416,4786128,48940,1271548,427.974,3122.807,0,4.000
