"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_random100_capacity.csv 1",,,,"Date:","16 Dec 2025 20:17:38 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 20:18:12,21.744,3.499,73.730,0,0,851052,5709592,30192,821628,8950.517,1630.548,0,0
16-12 20:18:13,49.962,4.497,42.718,0.999,0,890172,5670320,30192,821668,5572.796,11208.545,0,12894.274
16-12 20:18:14,53.690,3.996,42.203,0,0,950848,5609616,30192,821696,6497.751,7440.699,0,7.991
16-12 20:18:15,41.052,3.755,53.568,0,0,976692,5583688,30204,821792,2118.705,9426.034,0,256.327
16-12 20:18:16,22.268,3.253,72.310,1.751,0,874068,5686328,30204,821804,208186.282,15405.749,0,44753.035
16-12 20:18:17,0.750,0.250,98.757,0,0,865344,5695052,30204,821804,10327.737,9527.680,0,0
16-12 20:18:18,5.995,2.748,88.930,0,0,879884,5650412,30204,851136,31691119.834,106924.160,0,31938.957
16-12 20:18:19,7.755,2.001,89.313,0,0,868960,5645504,30204,866520,16186504.017,56345.802,0,0
16-12 20:18:20,0.500,0.250,99.505,0,0,864788,5649676,30204,866520,167.008,631.030,0,68.003
16-12 20:18:21,0,0,98.993,0,0,859816,5654632,30216,866520,208.984,672.950,0,219.984
16-12 20:18:22,0.250,0.250,98.756,0,0,869760,5690700,30216,821640,542.033,1237.076,0,0
16-12 20:18:23,6.249,1.500,91.982,0,0,851508,5754940,30216,776940,8927.207,32497.475,0,0
16-12 20:18:24,37.991,7.998,52.488,0,0,874864,5685488,30272,821792,63692.509,3843.126,0,0
16-12 20:18:25,51.765,4.751,42.512,0,0,906524,5653760,30272,821792,693.198,9329.658,0,0
16-12 20:18:26,51.972,3.748,43.976,0.250,0,969500,5590760,30284,821800,402.781,3105.312,0,307.833
16-12 20:18:27,46.258,3.251,48.758,0,0,993156,5567100,30284,821804,2911.473,4041.657,0,0
16-12 20:18:28,70.166,5.743,23.472,0,0,1091184,5469072,30284,821804,272.673,1189.575,0,11.986
16-12 20:18:29,66.065,4.254,28.528,0,0,1110588,5449668,30284,821804,23403.977,13574.327,0,0
16-12 20:18:30,73.259,3.000,22.503,0,0,1126624,5433624,30284,821812,7928.934,9497.119,0,0
16-12 20:18:31,4.252,0.750,94.302,0,0,1131980,5428136,30292,821932,2698.493,122673.853,0,112.062
16-12 20:18:32,31.711,1.498,66.168,0,0,1161964,5398148,30292,821936,2428.000,3698.431,0,7.990
16-12 20:18:33,5.758,0,93.624,0,0,1165996,5394116,30292,821936,1725.285,4878.461,0,0
16-12 20:18:34,0.250,0.250,98.997,0,0,1165996,5394116,30292,821936,1158.970,2335.940,0,0
16-12 20:18:35,2.000,0.500,97.255,0,0,1165992,5394116,30292,821940,2239.106,2697.127,0,0
16-12 20:18:36,10.250,0.750,88.247,0,0,1167216,5392856,30300,821964,4659.819,22058.142,0,47.998
16-12 20:18:37,2.500,0,96.996,0,0,1167436,5392632,30300,821968,2414.911,7625.720,0,27.999
16-12 20:18:38,0.750,0.250,98.506,0,0,1167436,5392632,30300,821968,921.055,1774.106,0,4.000
16-12 20:18:39,1.000,0.750,98.749,0,0,1167432,5392632,30300,821972,2238.980,2704.976,0,0
16-12 20:18:40,0.750,0,98.751,0,0,1167432,5392632,30300,821972,1093.014,2204.029,0,0
16-12 20:18:41,4.000,0.250,94.739,0.250,0,1168176,5391876,30308,821976,4920.411,13761.351,0,55.993
16-12 20:18:42,0.750,0.500,98.764,0,0,1168172,5391876,30308,821980,1060.146,1888.261,0,8.001
16-12 20:18:43,0.749,0,98.680,0,0,1168172,5391876,30308,821980,2343.329,2891.938,0,0
16-12 20:18:44,0.500,0.250,98.566,0,0,1168076,5391876,30308,821980,341.228,1245.833,0,44.029
16-12 20:18:45,4.000,0.500,95.001,0,0,1178392,5381544,30308,821996,4921.067,15518.211,0,0
16-12 20:18:46,0.750,0,98.501,0,0,1178384,5381544,30316,821996,1219.011,2463.022,0,52.000
16-12 20:18:47,0.750,0.750,98.747,0,0,1178384,5381544,30316,821996,2280.919,2908.897,0,191.993
16-12 20:18:48,0.500,0,98.254,0,0,1178380,5381544,30316,822000,4930.191,3369.131,0,0
16-12 20:18:49,3.250,0.500,95.496,0,0,1178364,5381544,30316,822016,5668.788,16162.396,0,0
16-12 20:18:50,0.750,0.250,98.744,0,0,1178360,5381544,30316,822020,1052.936,1806.891,0,4.000
16-12 20:18:51,0.750,0,99.215,0,0,1178360,5381544,30316,822020,2238.205,2776.014,0,283.899
16-12 20:18:52,2.501,1.001,91.547,3.752,0,1178824,5381072,30324,822020,8710.431,13650.945,0,44822.803
16-12 20:18:53,1.500,0,98.243,0,0,1178800,5381072,30324,822044,2101.854,5346.629,0,0
16-12 20:18:54,0,0.250,95.251,3.250,0,1178800,5381072,30324,822044,988.007,1698.012,0,44792.307
16-12 20:18:55,0.750,0.250,98.745,0,0,1178800,5381072,30324,822044,2495.875,3444.827,0,0
16-12 20:18:56,4.000,0.500,94.752,0,0,1179020,5380848,30324,822048,11128.183,17605.290,0,4.000
16-12 20:18:57,5.750,1.250,92.250,0,0,1179516,5380120,30336,822264,11479.986,208431.748,0,144.000
16-12 20:18:58,1.500,0.500,97.994,0,0,1159616,5400000,30336,822280,1184.923,2572.832,0,87.994
16-12 20:18:59,10.749,6.249,80.493,0,0,1169980,5343888,30336,866932,48046540.944,45983975.678,0,0
16-12 20:19:00,0.500,0,99.260,0,0,1169788,5343888,30336,866988,167.018,667.070,0,76.008
16-12 20:19:01,0,0,99.509,0,0,1169788,5343888,30336,866988,273.026,1191.113,0,0
16-12 20:19:02,0.500,0,98.496,0,0,1169776,5343888,30344,866988,274.989,754.969,0,95.996
16-12 20:19:03,2.750,1.750,95.239,0,0,826648,5687316,30344,866912,1829.795,5628.369,0,123.986
16-12 20:19:04,1.750,1.000,97.255,0,0,814512,5791220,30344,777288,44070.390,77579.207,0,0
16-12 20:19:05,0.250,0,99.010,0,0,814808,5790972,30344,777368,407.040,4487.441,0,0
16-12 20:19:06,0,0.500,99.243,0,0,814808,5790972,30344,777368,226.984,1238.911,0,0
16-12 20:19:07,1.000,0,98.754,0.250,0,814796,5790972,30356,777368,1149.050,2310.100,0,212.009
16-12 20:19:08,0.250,0.250,98.739,0,0,814792,5790972,30356,777372,166.982,712.924,0,27.997
16-12 20:19:09,0.250,0,99.766,0,0,814792,5790972,30356,777372,293.047,743.120,0,0
16-12 20:19:10,0.750,0,98.745,0,0,815016,5790748,30356,777372,124473.523,3063.841,0,0
16-12 20:19:11,0.500,0,99.244,0,0,814888,5790748,30364,777492,166.989,630.959,0,59.996
16-12 20:19:12,32.477,7.744,57.959,0,0,875664,5681460,30372,824956,7674.520,4788.581,2997.859,99.929
16-12 20:19:13,54.264,4.001,40.760,0,0,913720,5642944,30372,825308,405.103,1257.321,0,0
16-12 20:19:14,50.983,3.749,42.736,0,0,964000,5592544,30372,825428,1473.513,3263.922,0,3.999
16-12 20:19:15,33.776,8.006,57.544,0,0,1291600,5264956,30372,825428,1978.512,5275.033,0,36.028
16-12 20:19:16,9.501,6.501,82.762,0,0,974552,5582156,30372,825264,21923.196,5945.867,0,144.021
16-12 20:19:17,2.000,0.250,97.231,0.250,0,966872,5589744,30384,825312,3695.262,1516.697,0,255.949
16-12 20:19:18,43.744,6.249,48.494,0,0,999280,5557296,30384,825352,10285.672,7646.013,0,0
16-12 20:19:19,43.230,3.748,51.976,0,0,995696,5560828,30384,825360,6778.931,16451.551,0,0
16-12 20:19:20,54.783,3.752,40.524,0,0,1023780,5532620,30384,825480,287.171,787.469,0,4.002
16-12 20:19:21,22.752,11.501,65.506,0,0,1564132,4992152,30384,825492,3100.290,3952.370,0,0
16-12 20:19:22,3.250,1.500,94.253,0.250,0,977708,5578716,30396,825300,22930.625,17055.465,0,388.011
16-12 20:19:23,46.962,5.496,46.962,0,0,1011988,5544352,30396,825384,5147.859,4691.226,0,31.974
16-12 20:19:24,43.253,3.750,51.504,0,0,1013908,5542424,30396,825392,886.071,2700.216,0,0
16-12 20:19:25,53.993,4.499,40.495,0,0,1023932,5532280,30396,825512,838.891,3967.486,0,0
16-12 20:19:26,24.005,11.502,63.763,0,0,1524128,5032052,30396,825520,4487.914,4835.985,0,4.001
16-12 20:19:27,1.501,2.001,96.287,0,0,840480,5716036,30396,825328,13074.961,5968.264,0,32.012
16-12 20:19:28,44.958,5.745,47.205,0,0,903608,5652812,30408,825412,13980.788,11703.940,0,367.653
16-12 20:19:29,44.764,3.751,50.515,0,0,924500,5631896,30408,825420,936.287,7696.361,0,0
16-12 20:19:30,53.277,4.502,41.021,0,0,972512,5583764,30408,825540,880.451,1610.825,0,0
16-12 20:19:31,37.766,4.002,57.024,0,0,1032584,5523576,30408,825560,19145.200,12625.407,0,12.005
16-12 20:19:32,1.000,0.500,98.000,0,0,942184,5614240,30408,825364,9797.010,10091.010,0,36.000
16-12 20:19:33,42.221,5.496,50.715,0,0,977084,5579288,30420,825452,8865.943,5922.953,0,11791.943
16-12 20:19:34,45.721,4.247,47.970,1.249,0,997236,5559128,30420,825460,1041.339,8100.855,0,33074.993
16-12 20:19:35,55.788,3.753,38.776,0.250,0,1024836,5531408,30420,825580,874.595,3280.231,0,2653.805
16-12 20:19:36,39.776,4.503,52.785,1.001,0,1043516,5512588,30420,825600,13412.841,11869.824,0,10410.862
16-12 20:19:37,1.000,0.750,98.245,0,0,978688,5577596,30420,825404,272.986,1225.935,0,0
16-12 20:19:38,41.664,5.239,51.893,0,0,1003092,5553096,30432,825488,18893.127,11722.880,0,223.540
16-12 20:19:39,47.348,3.718,48.092,0,0,1014924,5541280,30432,825496,799.212,11653.032,0,146.754
16-12 20:19:40,55.315,3.789,40.413,0,0,1026648,5529436,30432,825616,1242.694,2253.014,0,0
16-12 20:19:41,38.762,4.751,53.267,2.001,0,1032324,5523668,30432,825656,36819.458,13046.060,0,31965.947
16-12 20:19:42,2.250,1.000,96.504,0,0,889052,5667088,30432,825652,200100.190,12918.529,0,32.001
16-12 20:19:43,5.250,4.500,87.248,0.250,0,899760,5610668,30444,870216,47891163.049,250714.069,0,211.994
16-12 20:19:44,0,0.500,99.002,0,0,899532,5610668,30444,870364,227.004,705.011,0,160.003
16-12 20:19:45,0.750,0,99.002,0,0,899532,5610668,30444,870364,167.003,705.012,0,12.000
16-12 20:19:46,0.250,0.250,98.749,0,0,899532,5610668,30444,870364,332.996,1282.984,0,0
16-12 20:19:47,0,0.250,99.751,0,0,898500,5611696,30444,870368,167.001,697.005,0,0
16-12 20:19:48,0.250,0,98.998,0,0,896500,5613696,30444,870368,208.995,738.983,0,0
16-12 20:19:49,26.493,7.998,63.983,0,0,897332,5658736,30464,825616,91715.205,50572.328,0,87.976
16-12 20:19:50,42.259,5.001,51.762,0,0,957560,5598536,30464,825600,167.037,739.165,0,8.002
16-12 20:19:51,55.964,4.247,38.975,0,0,978372,5577620,30464,825608,286.814,3083.003,0,0
16-12 20:19:52,45.249,3.250,49.999,0,0,1008328,5547660,30464,825612,1533.966,5636.876,0,0
16-12 20:19:53,48.247,4.000,46.998,0,0,1054440,5501544,30464,825616,1931.899,2438.872,0,63.997
16-12 20:19:54,73.752,6.000,19.500,0,0,1140612,5415360,30476,825616,4972.121,869.021,0,308.007
16-12 20:19:55,63.500,3.000,32.500,0,0,1153968,5402004,30476,825616,10093.001,1407.000,0,0
16-12 20:19:56,56.540,3.753,38.777,0,0,1183240,5372604,30476,825744,3386.381,123695.981,0,4.003
16-12 20:19:57,2.750,0.500,95.753,0,0,1194076,5361768,30476,825744,1215.036,2190.065,0,0
16-12 20:19:58,22.501,1.750,75.254,0,0,1217508,5338332,30476,825748,3189.190,7327.436,0,0
16-12 20:19:59,0.500,0.250,98.992,0.250,0,1217496,5338332,30484,825748,1442.890,2441.814,0,323.975
16-12 20:20:00,1.000,0,97.995,0,0,1217744,5338080,30484,825752,2358.891,2824.870,0,0
16-12 20:20:01,0.750,0,98.756,0,0,1217744,5338080,30484,825752,1093.068,2278.142,0,0
16-12 20:20:02,10.250,1.000,89.002,0,0,1217720,5338080,30484,825776,13272.251,37356.706,0,4.000
16-12 20:20:03,2.000,0.500,96.502,0,0,1217716,5338080,30484,825780,16444.419,23408.597,0,0
16-12 20:20:04,0.750,0,98.751,0,0,1217716,5338080,30484,825780,1192.008,3425.022,0,52.000
16-12 20:20:05,1.250,0.250,97.733,0.500,0,1217704,5338080,30492,825784,2238.606,2704.524,0,9234.375
16-12 20:20:06,2.250,0.500,94.265,2.500,0,1218172,5337608,30492,825788,3746.591,10260.620,0,25223.982
16-12 20:20:07,0.750,0,98.752,0,0,1218168,5337608,30492,825792,1093.026,2259.053,0,0
16-12 20:20:08,2.250,0.250,96.248,0,0,1218168,5337608,30492,825792,2143.958,5142.898,0,4.000
16-12 20:20:09,1.000,0,98.997,0,0,1218168,5337608,30492,825792,987.967,1791.941,0,0
16-12 20:20:10,1.000,0.500,93.752,4.500,0,1218168,5337608,30500,825784,2345.047,3230.065,0,36352.728
16-12 20:20:11,1.750,0.500,95.253,2.000,0,1218156,5337608,30504,825792,3746.103,10423.286,0,19668.540
16-12 20:20:12,0.750,0.250,98.737,0,0,1218144,5337608,30504,825804,1052.858,1932.740,0,0
16-12 20:20:13,2.000,0.750,97.259,0,0,1220592,5335128,30504,825836,2250.212,5858.553,0,0
16-12 20:20:14,0.750,0.500,98.257,0,0,1220580,5335128,30508,825844,1047.080,1752.134,0,40.003
16-12 20:20:15,1.000,0,98.247,0,0,1220580,5335128,30520,825832,2478.922,3994.875,0,79.997
16-12 20:20:16,3.250,0.500,95.491,0,0,1220780,5334904,30520,825856,8430.189,14326.622,0,0
16-12 20:20:17,1.500,0.500,98.261,0,0,1220776,5334904,30520,825860,2102.228,5347.580,0,4.000
16-12 20:20:18,0.500,0,98.989,0,0,1220772,5334904,30520,825864,1028.881,1739.799,0,0
16-12 20:20:19,0.250,0,98.510,0,0,1220772,5334904,30520,825864,2406.239,3347.332,0,164.016
16-12 20:20:20,2.500,0.750,96.501,0,0,1221004,5334652,30520,825884,8366.069,13038.108,0,44.000
16-12 20:20:21,0.750,0.500,98.499,0,0,1220996,5334652,30528,825884,2102.979,5346.948,0,83.999
16-12 20:20:22,1.000,0,98.750,0,0,1220992,5334652,30528,825888,1094.999,2221.999,0,0
16-12 20:20:23,0.500,0,98.751,0,0,1220992,5334652,30528,825888,2282.016,2819.020,0,0
16-12 20:20:24,9.249,1.500,88.743,0,0,1222412,5333224,30528,825896,21491.255,224479.776,0,0
16-12 20:20:25,0.750,0.250,97.758,0,0,1205880,5349528,30528,826124,1246.096,2628.202,0,0
16-12 20:20:26,7.749,5.499,83.737,0,0,1213492,5296500,30536,870500,47941003.525,45875897.172,0,183.971
16-12 20:20:27,0.500,0.250,99.011,0,0,1213252,5296248,30536,870836,106700.436,103765.121,0,0
16-12 20:20:28,0,0.250,99.242,0,0,1213252,5296248,30536,870836,315.975,1232.901,0,0
16-12 20:20:29,0.500,0,98.515,0,0,1213248,5296248,30536,870840,227.034,713.107,0,0
16-12 20:20:30,1.000,0.250,98.995,0,0,1213248,5296248,30536,870840,306.984,786.959,0,0
16-12 20:20:31,2.750,1.750,94.750,0.250,0,900068,5655724,30548,825864,1901.995,6014.984,0,144.000
16-12 20:20:32,2.250,0.500,96.500,0,0,897056,5704396,30548,781208,43029.793,77688.627,0,0
16-12 20:20:33,0.250,0.500,99.007,0,0,897052,5704396,30548,781212,389.029,4397.330,0,4.000
16-12 20:20:34,0.250,0,99.494,0,0,897052,5704396,30548,781212,273.984,1236.929,0,0
16-12 20:20:35,0,0,98.754,0,0,897052,5704396,30548,781212,167.007,623.025,0,0
16-12 20:20:36,0.500,0.250,99.492,0,0,897052,5704396,30548,781212,292.977,742.941,0,47.996
16-12 20:20:37,0.500,0,98.504,0,0,897040,5704396,30560,781212,124432.506,3076.136,0,208.009
16-12 20:20:38,0.250,0,99.505,0,0,896920,5704396,30560,781332,209.011,673.036,0,0
16-12 20:20:39,14.991,3.748,79.953,0,0,895612,5660244,30560,825700,6537.131,4241.490,0,0
16-12 20:20:40,45.989,6.498,46.738,0,0,967892,5587520,30560,826120,1430.646,1804.554,0,0
16-12 20:20:41,44.994,4.249,49.743,0,0,980776,5574668,30560,826120,808.889,2255.690,0,0
16-12 20:20:42,59.263,3.751,35.758,0,0,1011376,5543924,30572,826244,928.198,4032.860,0,244.052
16-12 20:20:43,22.225,12.236,65.427,0,0,1580848,4974432,30572,826244,3114.502,3210.394,0,0
16-12 20:20:44,9.517,2.505,87.660,0,0,922392,5633076,30572,826080,20101.758,4098.495,0,32.059
16-12 20:20:45,14.980,2.746,80.893,0,0,948252,5607160,30572,826136,13815.644,10507.040,0,7.989
16-12 20:20:46,52.529,4.252,42.274,0,0,986940,5568352,30572,826176,5380.010,6127.429,0,0
16-12 20:20:47,53.518,3.751,42.014,0,0,998772,5556508,30584,826176,1552.521,8527.860,0,188.063
16-12 20:20:48,38.016,5.252,55.273,0,0,1120392,5434808,30584,826296,1857.766,3014.244,0,0
16-12 20:20:49,13.501,9.500,76.504,0,0,1578536,4976612,30584,826308,10477.492,5029.236,0,0
16-12 20:20:50,12.740,4.496,81.184,0,0,1025568,5529752,30584,826196,13469.112,1838.514,0,31.974
16-12 20:20:51,52.248,4.500,41.748,0,0,1056772,5498508,30584,826204,826.968,14802.421,0,31.999
16-12 20:20:52,51.537,3.753,42.781,1.001,0,1063152,5492112,30596,826204,6248.493,4870.502,0,13097.418
16-12 20:20:53,43.241,4.499,51.489,0,0,1086648,5468512,30596,826324,1976.594,5969.774,0,0
16-12 20:20:54,11.504,9.753,78.276,0,0,1577780,4977328,30596,826336,15412.059,4252.396,0,0
16-12 20:20:55,12.746,3.749,82.974,0,0,1134372,5420916,30596,826212,9480.979,15616.025,0,0
16-12 20:20:56,53.766,4.751,37.761,2.501,0,1151484,5403752,30596,826232,5153.543,4984.492,0,22674.789
16-12 20:20:57,48.705,3.497,43.710,1.748,0,1158112,5397096,30612,826240,1401.704,4348.980,0,45737.724
16-12 20:20:58,47.524,3.752,47.774,0.250,0,1153956,5401052,30612,826376,1023.508,4229.097,0,8656.293
16-12 20:20:59,24.011,3.001,72.032,0,0,1034332,5520700,30612,826376,14627.559,12760.722,0,32.014
16-12 20:21:00,12.749,2.750,83.746,0,0,1027580,5527612,30612,826264,8909.614,5932.743,0,0
16-12 20:21:01,51.487,4.249,43.739,0,0,1033372,5521720,30612,826268,5468.652,7497.152,0,0
16-12 20:21:02,49.729,4.248,44.731,0.250,0,1042476,5512600,30624,826272,6496.256,8875.252,0,339.856
16-12 20:21:03,48.996,3.750,45.997,0,0,1068220,5486672,30624,826408,942.930,6824.492,0,0
16-12 20:21:04,22.768,3.253,73.058,0,0,926536,5628360,30624,826416,13055.378,10761.554,0,32.025
16-12 20:21:05,10.495,3.249,85.463,0,0,961600,5593500,30624,826308,9086.058,10324.521,0,0
16-12 20:21:06,50.985,3.999,43.487,0,0,989568,5565528,30624,826312,10102.986,5143.465,0,0
16-12 20:21:07,51.154,4.492,42.919,0,0,1013224,5541868,30624,826316,3568.307,11528.375,0,215.596
16-12 20:21:08,52.472,4.228,42.027,0,0,1048480,5506376,30636,826444,1027.553,3159.253,0,183.030
16-12 20:21:09,24.944,3.275,71.053,0,0,1092116,5462472,30636,826668,219837.106,16026.744,0,0
16-12 20:21:10,0.250,0.750,98.495,0,0,928876,5625996,30636,826468,15185.237,6760.660,0,31.998
16-12 20:21:11,13.739,5.246,80.184,0,0,915216,5607500,30636,857900,34049574.919,32414025.929,0,0
16-12 20:21:12,4.254,1.752,93.091,0,0,907344,5601652,30636,871176,14000864.500,13500517.068,0,132.128
16-12 20:21:13,0.750,0.500,98.492,0,0,908008,5600936,30648,871212,279.977,1476.880,0,323.974
16-12 20:21:14,0.500,0.250,99.254,0,0,908008,5600936,30648,871212,209.008,673.025,0,0
16-12 20:21:15,0,0,99.255,0,0,908008,5600936,30648,871212,167.009,631.034,0,4.000
16-12 20:21:16,0.250,0.250,98.490,0,0,902560,5652420,30648,826324,632.936,2364.761,0,0
16-12 20:21:17,44.999,10.500,43.499,0,0,963624,5591256,30656,826412,91355.552,49133.221,0,0
16-12 20:21:18,51.957,3.747,43.214,0.250,0,995532,5559252,30668,826472,226.812,1897.426,0,283.765
16-12 20:21:19,46.509,3.751,49.010,0,0,1020728,5534052,30668,826476,436.085,3577.696,0,0
16-12 20:21:20,49.271,2.751,47.020,0,0,1051216,5503560,30668,826480,2729.180,3778.633,0,0
16-12 20:21:21,61.867,5.239,31.432,0,0,1125304,5429472,30668,826480,355.236,1018.809,0,0
16-12 20:21:22,66.892,3.507,28.561,0,0,1180492,5374284,30668,826480,23689.233,10961.244,0,0
16-12 20:21:23,81.497,3.500,14.250,0,0,1198812,5355944,30676,826488,6491.774,10924.620,0,87.997
16-12 20:21:24,22.506,1.500,75.520,0,0,1225624,5329008,30676,826608,3225.838,122863.913,0,60.016
16-12 20:21:25,11.739,1.249,86.418,0,0,1242508,5312124,30676,826608,1920.173,3135.017,0,0
16-12 20:21:26,13.514,1.001,84.837,0,0,1242504,5312124,30676,826612,2155.209,5798.944,0,0
16-12 20:21:27,0.749,0.250,98.684,0,0,1242504,5312124,30676,826612,2208.516,2906.047,0,0
16-12 20:21:28,1.251,0,98.069,0,0,1242492,5312124,30684,826616,1600.133,2973.106,0,88.062
16-12 20:21:29,9.250,1.000,89.499,1.000,0,1242468,5312124,30684,826640,4701.961,22076.815,0,12883.892
16-12 20:21:30,2.000,0,96.985,0,0,1242940,5311648,30684,826644,2101.673,5155.198,0,3.999
16-12 20:21:31,0.500,0.250,98.513,0,0,1242940,5311648,30684,826644,1313.179,3479.474,0,0
16-12 20:21:32,1.000,0.250,98.501,0,0,1242936,5311648,30684,826648,2239.026,2705.031,0,0
16-12 20:21:33,0.750,0,97.242,1.250,0,1242924,5311648,30696,826648,1046.913,1733.856,0,9347.221
16-12 20:21:34,2.000,0.750,93.011,3.000,0,1242920,5311648,30696,826652,3895.457,10884.277,0,31959.749
16-12 20:21:35,2.500,0.500,96.998,0,0,1242916,5311648,30696,826656,2102.949,5100.876,0,0
16-12 20:21:36,0.500,0,98.750,0,0,1242916,5311648,30696,826656,987.997,1791.995,0,0
16-12 20:21:37,0.750,0,98.752,0,0,1242912,5311648,30696,826660,2346.048,3222.065,0,0
16-12 20:21:38,1.250,0.250,94.245,4.250,0,1242912,5311648,30696,826660,1106.937,1733.901,0,36353.924
16-12 20:21:39,3.000,0.750,95.500,0,0,1243140,5311396,30708,826672,4968.997,14333.992,0,60.000
16-12 20:21:40,0.500,0,98.748,0,0,1243140,5311396,30708,826672,1213.975,2275.954,0,0
16-12 20:21:41,1.000,0,98.244,0,0,1243140,5311396,30708,826672,2298.863,2822.832,0,0
16-12 20:21:42,1.750,0.250,98.006,0,0,1243132,5311396,30708,826680,4981.317,3369.214,0,0
16-12 20:21:43,3.500,0.500,95.746,0,0,1243372,5311144,30708,826692,5537.778,16245.349,0,0
16-12 20:21:44,0.500,0.250,98.748,0,0,1243364,5311144,30716,826692,1094.975,2061.954,0,103.998
16-12 20:21:45,0.250,0,98.754,0,0,1243360,5311144,30716,826696,2239.090,2769.111,0,0
16-12 20:21:46,1.250,0.250,98.252,0,0,1243360,5311144,30716,826696,3142.071,2933.066,0,0
16-12 20:21:47,3.000,0.500,96.253,0,0,1243796,5310696,30716,826708,7679.257,16144.540,0,0
