"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_stanford_capacity_03.csv 1",,,,"Date:","16 Dec 2025 18:13:19 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 18:14:18,1.250,0.250,98.274,0,0,1234636,5221408,46408,893100,2358.584,3139.778,0,4.001
16-12 18:14:19,1.500,0.750,96.257,0.250,0,1235088,5214380,46416,899508,6871697.527,18047.220,0,68.005
16-12 18:14:20,15.000,3.250,80.498,0,0,1254360,5193772,46416,900812,1179246.084,216373.144,0,0
16-12 18:14:21,1.249,0.500,97.690,0,0,1239156,5208972,46416,900816,1533.057,2819.266,0,0
16-12 18:14:22,4.502,3.252,90.049,0,0,1241532,5175456,46416,931204,32668445.791,119749.521,0,0
16-12 18:14:23,2.245,1.497,94.054,0,0,1246164,5156108,46416,945528,15208439.807,158577.070,0,0
16-12 18:14:24,0,0.501,98.716,0,0,1246164,5156108,46416,945528,333.730,1909.178,0,0
16-12 18:14:25,1.000,0,98.985,0,0,1246156,5156108,46424,945528,340.947,774.880,0,83.987
16-12 18:14:26,6.751,1.250,91.757,0,0,1251700,5150564,46424,945528,233.018,733.055,0,0
16-12 18:14:27,13.747,2.749,82.484,0,0,917308,5530004,46424,900556,2039.600,3360.341,0,0
16-12 18:14:28,2.750,0.750,95.747,0,0,931224,5561944,46424,855844,510.982,5108.824,0,67.998
16-12 18:14:29,1.250,0.500,98.274,0,0,931156,5562012,46424,855844,233.058,685.170,0,0
16-12 18:14:30,0.500,0,98.998,0,0,929536,5563632,46424,855844,314.993,1196.973,0,0
16-12 18:14:31,0.500,0,99.175,0,0,927248,5565908,46436,855844,166.873,622.527,0,271.794
16-12 18:14:32,0.250,0.250,96.839,2.002,0,925256,5567900,46436,855844,365.336,797.733,0,17251.851
16-12 18:14:33,0.500,0,98.494,0,0,925128,5568028,46436,855844,592.963,1336.916,0,0
16-12 18:14:34,0.250,0.250,99.239,0,0,925128,5568028,46436,855844,166.981,622.928,0,0
16-12 18:14:35,0.750,0,98.766,0,0,924632,5568404,46436,855964,124387.129,2528.409,0,0
16-12 18:14:36,0.500,0.500,98.995,0,0,924620,5568404,46448,855964,621.968,1336.932,0,163.992
16-12 18:14:37,1.999,0.749,93.436,2.748,0,924868,5568152,46448,855968,3742.453,1531.957,0,50097.900
16-12 18:14:38,38.506,12.502,38.006,0,0,939620,5508612,46448,900752,3283.493,2689.404,0,4.001
16-12 18:14:39,48.996,9.999,33.997,0,0,987256,5460984,46448,900744,332.973,2350.811,0,0
16-12 18:14:40,54.729,4.998,32.988,0,0,997076,5451156,46448,900752,1216.540,3920.516,0,0
16-12 18:14:41,40.486,4.498,51.482,1.749,0,1017384,5430744,46460,900764,166.942,666.769,0,24839.395
16-12 18:14:42,57.562,4.755,35.288,0,0,1068420,5379588,46460,900884,1299.390,2445.617,0,24.026
16-12 18:14:43,37.491,3.499,56.737,0,0,1079160,5368876,46460,900884,6624.482,1816.584,0,3.999
16-12 18:14:44,35.939,13.976,49.167,0,0,1665276,4782756,46460,900888,15649.462,6645.730,0,0
16-12 18:14:45,72.575,3.754,22.773,0,0,1711392,4736640,46460,900888,9168.458,13033.446,0,16.017
16-12 18:14:46,32.263,2.251,64.026,0,0,1752708,4695312,46472,900888,561.231,1676.689,0,20344.363
16-12 18:14:47,42.983,1.000,46.481,0,0,1752708,4695312,46472,900888,166.933,1138.540,0,0
16-12 18:14:48,39.523,2.752,56.282,0,0,1761364,4656768,46472,930028,437.250,1639.937,0,0
16-12 18:14:49,12.501,4.750,81.505,0,0,971888,5446328,46472,929936,23693.334,8581.483,0,8.000
16-12 18:14:50,41.988,5.248,51.735,0,0,1022036,5396180,46472,929936,346.898,3925.844,0,3.999
16-12 18:14:51,51.753,4.000,41.503,0,0,1028812,5389376,46484,929944,962.061,5488.346,0,204.013
16-12 18:14:52,51.719,3.248,43.224,0,0,1041888,5376300,46484,929944,1191.293,1917.863,0,0
16-12 18:14:53,48.018,4.752,46.518,0,0,1067112,5350860,46484,930064,287.110,721.277,0,36.014
16-12 18:14:54,25.361,12.929,60.420,0,0,1636632,4781340,46484,930064,26485.148,12353.437,0,0
16-12 18:14:55,79.618,4.270,14.567,0,0,1692572,4725396,46484,930068,4643.437,8457.044,0,4.019
16-12 18:14:56,49.816,3.254,45.310,0,0,1732892,4685076,46484,930068,423.557,1612.121,0,8.011
16-12 18:14:57,37.262,0.500,60.769,0.250,0,1732880,4685076,46496,930068,273.088,1191.382,0,96.031
16-12 18:14:58,32.948,2.246,63.400,0,0,1751280,4636944,46496,959048,9770.632,7292.530,0,0
16-12 18:14:59,5.759,2.754,90.139,0,0,980124,5408356,46496,958936,3618.592,1548.393,0,32.050
16-12 18:15:00,45.410,5.240,47.656,0,0,1024728,5363752,46496,958936,511.989,5599.944,0,0
16-12 18:15:01,46.593,4.258,46.843,0.250,0,1031996,5356444,46496,958944,348.694,3153.274,0,220.439
16-12 18:15:02,52.887,4.989,39.665,0,0,1052880,5335556,46496,958948,1190.455,1914.906,0,0
16-12 18:15:03,46.022,2.751,49.274,0,0,1071396,5316908,46508,959068,273.133,1191.582,0,188.092
16-12 18:15:04,23.730,13.239,61.698,0,0,1645600,4742640,46508,959068,9671.786,4689.018,0,0
16-12 18:15:05,78.067,3.503,17.015,0,0,1705576,4682664,46508,959068,14451.326,5771.923,0,0
16-12 18:15:06,44.556,2.753,51.565,0,0,1753704,4634532,46508,959072,9651.203,14400.208,0,4.005
16-12 18:15:07,30.511,0.750,68.025,0,0,1739024,4649212,46508,959072,524.191,1268.462,0,264.096
16-12 18:15:08,24.999,3.000,70.497,0.250,0,1750592,4607924,46516,988032,10891.548,7271.698,0,239.990
16-12 18:15:09,4.251,2.750,93.016,0,0,1111080,5247616,46516,987884,3910.680,2070.360,0,32.006
16-12 18:15:10,48.639,5.488,44.648,0,0,1132488,5226172,46516,987920,537.777,5183.213,0,0
16-12 18:15:11,45.574,3.756,48.328,0,0,1137168,5221420,46516,987928,348.565,3061.966,0,12.019
16-12 18:15:12,55.014,3.751,39.760,0,0,1174444,5184024,46516,988048,1580.392,4262.057,0,48.012
16-12 18:15:13,45.487,3.999,49.486,0,0,1177504,5180944,46528,988052,581.836,1138.679,0,455.871
16-12 18:15:14,46.851,5.483,46.104,0,0,1213964,5115868,46528,1015952,15944.452,8609.705,0,27815.816
16-12 18:15:15,80.115,6.739,9.983,0,0,1222100,5105652,46528,1017984,10646.998,2089074.715,0,0
16-12 18:15:16,30.161,7.038,61.579,0,0,1284784,5038480,46528,1022368,16597.572,4655003.211,0,0
16-12 18:15:17,8.498,1.750,88.977,0,0,1311400,5039456,46528,995424,7825.983,850457.857,0,0
16-12 18:15:18,11.746,2.499,83.221,1.000,0,1047456,5303536,46544,995284,15462.537,10176.405,0,7577.323
16-12 18:15:19,40.490,6.498,51.238,0,0,1063216,5287744,46544,995316,2128.482,7378.204,0,3.999
16-12 18:15:20,56.490,3.484,38.573,0,0,1063956,5286988,46544,995332,609.200,3162.463,0,3.982
16-12 18:15:21,58.730,5.020,34.886,0,0,1067868,5282956,46544,995452,1668.522,2745.733,0,0
16-12 18:15:22,44.926,5.740,45.924,1.498,0,1138476,5219004,46548,988984,10162.153,6853.638,0,43420.017
16-12 18:15:23,50.623,3.258,46.112,0,0,1142952,5184984,46560,1017820,6624.034,3138.597,0,437.058
16-12 18:15:24,67.822,6.257,24.776,0,0,1233276,5090764,46560,1021632,14348.259,3985121.160,0,0
16-12 18:15:25,24.999,3.250,70.747,0.250,0,1271364,5078524,46568,996304,28674.801,3586808.071,0,239.990
16-12 18:15:26,1.750,1.500,95.752,0,0,1124684,5225456,46572,996152,3907.076,1642.032,0,36.001
16-12 18:15:27,41.399,4.738,52.372,0,0,1140928,5209168,46572,996196,511.753,6193.907,0,0
16-12 18:15:28,51.067,4.256,43.808,0,0,1142748,5207324,46572,996204,426.561,4234.573,0,0
16-12 18:15:29,57.751,3.500,37.751,0,0,1147240,5202712,46572,996324,1384.034,1973.048,0,0
16-12 18:15:30,47.264,5.252,45.513,0,0,1153036,5203256,46584,990048,795.235,2384.704,0,11059.265
16-12 18:15:31,42.681,2.746,53.663,0,0,1154492,5170768,46584,1020316,5916.375,2487.953,0,4792.204
16-12 18:15:32,78.141,7.514,12.773,0,0,1213176,5109176,46584,1023176,26303.345,2947462.311,0,20.036
16-12 18:15:33,55.275,5.002,37.767,0,0,1292008,5056772,46584,997440,28763.179,4657744.085,0,0
16-12 18:15:34,1.500,1.500,97.004,0,0,1006456,5342308,46584,997460,205811.498,10715.494,0,8384.387
16-12 18:15:35,0.750,0,98.500,0.250,0,1006444,5342308,46596,997460,407.000,3944.996,0,220.000
16-12 18:15:36,2.997,4.246,89.415,0,0,970728,5332184,46596,1042168,47836243.713,143042.578,0,0
16-12 18:15:37,0.250,0.250,99.110,0,0,970728,5332184,46596,1042168,167.186,631.703,0,4.004
16-12 18:15:38,0.500,0,98.994,0,0,970728,5332184,46596,1042168,1019.939,1182.930,0,8.000
16-12 18:15:39,0,0.250,99.000,0,0,997976,5350956,46596,997276,452.001,1147.003,0,6428.019
16-12 18:15:40,0.750,0,99.002,0,0,994440,5354492,46596,997276,167.004,623.013,0,0
16-12 18:15:41,11.488,6.993,80.668,0.250,0,968896,5467008,46604,912236,6223.688,3171.783,0,343.651
16-12 18:15:42,37.752,8.000,52.252,0,0,1032840,5392188,46628,923140,2813.134,2513.119,0,0
16-12 18:15:43,54.492,4.749,39.494,0,0,1058228,5366736,46628,923140,240.965,720.894,0,31.995
16-12 18:15:44,48.491,3.749,46.491,0,0,1088720,5336244,46628,923140,406.921,4228.177,0,3.999
16-12 18:15:45,37.532,3.253,57.800,0,0,1102580,5322384,46628,923140,1626.399,2882.480,0,0
16-12 18:15:46,46.224,3.248,49.972,0,0,1138592,5286348,46640,923144,2463.622,3675.944,0,247.861
16-12 18:15:47,65.364,4.990,27.692,0,0,1199576,5225364,46640,923144,5157.289,827.282,0,0
16-12 18:15:48,73.416,3.995,21.975,0,0,1249188,5175720,46640,923176,14443.396,6176.899,0,35.959
16-12 18:15:49,70.418,3.258,25.310,0,0,1250416,5174488,46640,923180,9279.081,13436.975,0,8.019
16-12 18:15:50,60.119,4.008,34.568,0,0,1285256,5139516,46640,923312,4206.316,124786.700,0,4.008
16-12 18:15:51,1.750,0.500,96.996,0,0,1287020,5137752,46640,923312,1345.938,2699.876,0,0
16-12 18:15:52,27.496,2.250,69.240,0.250,0,1306412,5118348,46648,923316,3058.572,6417.102,0,127.982
16-12 18:15:53,2.999,0.250,95.482,0,0,1307412,5117340,46656,923316,3321.391,4422.189,0,79.985
16-12 18:15:54,8.751,0.500,90.506,0,0,1324800,5099952,46656,923316,1147.079,1736.120,0,0
16-12 18:15:55,1.250,0.500,97.750,0,0,1316984,5107764,46656,923320,2688.995,3004.995,0,12.000
16-12 18:15:56,1.000,0.500,98.000,0,0,1317208,5107540,46656,923320,1514.996,2502.993,0,0
16-12 18:15:57,1.000,0.250,98.768,0,0,1317208,5107540,46656,923320,1093.202,2204.408,0,0
16-12 18:15:58,0.500,0.500,95.244,2.750,0,1317200,5107540,46664,923320,986.942,1679.902,0,24670.556
16-12 18:15:59,0.750,0.250,96.258,1.750,0,1317200,5107540,46664,923320,1089.089,1776.146,0,17213.410
16-12 18:16:00,2.750,0.250,96.245,0,0,1317200,5107540,46664,923320,1993.898,2417.876,0,0
16-12 18:16:01,0.750,0,98.752,0,0,1317200,5107540,46664,923320,987.024,1680.041,0,4.000
16-12 18:16:02,11.499,1.250,86.746,0,0,1317288,5107452,46664,923320,4709.774,22142.937,0,0
16-12 18:16:03,1.750,0.500,94.994,2.500,0,1317128,5107572,46672,923352,2311.859,6203.622,0,20386.758
16-12 18:16:04,0.750,0,95.255,2.750,0,1317292,5107408,46672,923352,1029.052,1816.092,0,27861.411
16-12 18:16:05,1.000,0.250,98.001,0,0,1317292,5107408,46672,923352,2299.033,2759.039,0,0
16-12 18:16:06,1.500,0,97.748,0,0,1317292,5107408,46672,923352,1092.982,2203.964,0,0
16-12 18:16:07,0.250,0.750,98.495,0,0,1317292,5107408,46672,923352,1052.946,1733.911,0,4.000
16-12 18:16:08,1.750,0.250,97.520,0,0,1319040,5105648,46684,923352,2938.590,4047.812,0,96.019
16-12 18:16:09,0.500,0.250,98.997,0,0,1319036,5105648,46684,923356,1134.966,2311.930,0,0
16-12 18:16:10,1.250,0.250,98.252,0,0,1319036,5105648,46684,923356,1888.040,1886.039,0,0
16-12 18:16:11,0.750,0.250,98.211,0,0,1319032,5105648,46684,923360,1166.532,2289.082,0,0
16-12 18:16:12,2.251,0.500,96.776,0,0,1318860,5105820,46684,923360,3384.921,11109.024,0,0
16-12 18:16:13,3.000,0.500,96.255,0,0,1311180,5113488,46684,923372,2423.123,5365.271,0,8.000
16-12 18:16:14,0.250,0.250,98.746,0,0,1311172,5113488,46692,923372,1095.953,2449.895,0,67.997
16-12 18:16:15,1.500,0.750,97.252,0,0,1311396,5113264,46692,923372,2345.055,3222.076,0,0
16-12 18:16:16,0.250,0.250,98.746,0,0,1311132,5113528,46692,923372,986.955,1679.923,0,11.999
16-12 18:16:17,1.000,0,98.506,0,0,1311132,5113528,46692,923372,987.061,1672.103,0,348.021
16-12 18:16:18,0.500,0.250,98.508,0,0,1304828,5119828,46692,923376,1153.094,2258.184,0,4.000
16-12 18:16:19,0.750,0,98.497,0,0,1304828,5119828,46700,923368,1596.951,3226.901,0,23.999
16-12 18:16:20,3.497,0.500,95.677,0,0,1304820,5119828,46700,923376,2052.429,2785.867,0,0
16-12 18:16:21,2.752,0.751,96.071,0,0,1306552,5118092,46700,923380,5415.009,14818.970,0,0
16-12 18:16:22,1.500,0.250,97.005,0,0,1307044,5117588,46700,923392,2181.111,5454.278,0,0
16-12 18:16:23,0.750,0,99.001,0,0,1307044,5117588,46700,923392,987.007,1698.013,0,0
16-12 18:16:24,1.250,0.500,97.251,0,0,1307464,5117168,46700,923392,2625.038,3605.052,0,304.004
16-12 18:16:25,1.000,0.250,98.748,0.250,0,1307660,5116964,46708,923392,2221.948,2244.947,0,95.998
16-12 18:16:26,1.250,0,98.494,0,0,1308536,5115228,46708,924252,1022831.299,6282.639,0,4.000
16-12 18:16:27,0.999,0.999,96.900,0,0,1317580,5101116,46708,929176,5233433.768,16594.905,0,0
16-12 18:16:28,2.753,0,96.091,0,0,1323992,5093052,46708,930784,1655591.146,17125.252,0,0
16-12 18:16:29,1.250,0,98.248,0,0,1322080,5094956,46708,930792,2106.963,5307.908,0,0
16-12 18:16:30,0.750,1.000,97.744,0.250,0,1328904,5088124,46716,930792,1260.923,2450.850,0,75.995
16-12 18:16:31,1.000,0.250,98.251,0,0,1328188,5088840,46716,930792,2299.031,2778.038,0,0
16-12 18:16:32,1.000,0,98.259,0,0,1326160,5090868,46716,930792,2180.206,2203.208,0,0
16-12 18:16:33,3.000,0.500,96.249,0,0,1333272,5082580,46716,931940,1294796.532,6276.925,0,0
16-12 18:16:34,1.000,0.750,97.256,0,0,1330348,5080816,46716,936512,4900112.695,13912.859,0,40.002
16-12 18:16:35,2.250,1.000,95.984,0,0,1331112,5078324,46728,938184,1718897.591,16738.269,0,127.979
16-12 18:16:36,1.750,0.250,97.774,0,0,1331112,5078324,46728,938184,2213.546,5833.438,0,0
16-12 18:16:37,0.250,0,98.998,0,0,1331108,5078324,46728,938188,987.978,1698.962,0,0
16-12 18:16:38,1.250,0.750,98.501,0,0,1331108,5078324,46728,938188,2240.033,2770.041,0,0
16-12 18:16:39,1.000,0,98.241,0,0,1331108,5078324,46728,938188,2406.783,2780.749,0,47.996
16-12 18:16:40,1.000,0,98.258,0,0,1330236,5078324,46736,939048,1090721.849,5171.421,0,84.007
16-12 18:16:41,1.250,0.500,97.499,0,0,1326004,5077820,46736,943652,4762115.097,12056.841,0,0
16-12 18:16:42,9.749,2.000,87.242,0,0,1325064,5076588,46736,945776,2101497.886,232879.157,0,0
16-12 18:16:43,1.250,0.500,98.250,0,0,1306372,5095232,46736,945824,1393.001,2828.001,0,0
16-12 18:16:44,5.751,4.250,88.009,0,0,1303776,5052204,46736,990416,47893885.828,237730.277,0,4.000
16-12 18:16:45,0.500,0.250,98.252,0,0,1303528,5052204,46744,990540,1088.025,1990.046,0,80.002
16-12 18:16:46,0.500,0.500,96.247,2.250,0,1303528,5052204,46744,990540,166.995,666.981,0,30623.110
16-12 18:16:47,0.250,0,99.003,0,0,1303528,5052204,46744,990540,167.006,667.022,0,4.000
16-12 18:16:48,1.250,0.750,97.743,0,0,1317344,5084364,46744,945680,517.965,1248.915,0,0
16-12 18:16:49,2.000,1.250,95.986,0,0,988908,5412844,46744,945600,1847.724,5570.167,0,0
16-12 18:16:50,1.250,0.500,97.237,0.250,0,992456,5454076,46756,900892,2421.685,6419.164,0,243.968
16-12 18:16:51,0.250,0.500,96.768,2.500,0,990764,5455768,46756,900892,273.051,1155.218,0,36526.878
16-12 18:16:52,0.250,0,98.739,0,0,990764,5455768,46756,900892,166.982,630.933,0,0
16-12 18:16:53,1.000,0.250,98.489,0,0,990764,5455768,46756,900892,166.981,622.927,0,39.995
16-12 18:16:54,0.500,0.250,99.020,0,0,990764,5455768,46756,900892,339.068,1221.244,0,0
16-12 18:16:55,0.250,0,98.513,0.250,0,981456,5465076,46756,900892,459.059,923.119,0,212.027
16-12 18:16:56,0.500,0.250,99.001,0,0,981460,5464940,46764,901016,124385.869,2606.039,0,68.001
16-12 18:16:57,0.750,0.250,99.253,0,0,981460,5464940,46764,901016,273.007,1155.030,0,0
16-12 18:16:58,7.749,3.250,87.740,0,0,989172,5415592,46764,942476,5417.367,2738.680,0,4.000
16-12 18:16:59,38.247,5.500,54.496,0,0,1041620,5360036,46764,945804,1459.904,1346.911,0,0
16-12 18:17:00,63.041,5.731,27.659,1.246,0,1066520,5335100,46764,945808,272.100,1187.073,0,24554.775
16-12 18:17:01,53.093,4.508,41.823,0,0,1082112,5319508,46776,945808,1490.619,5622.879,0,332.584
16-12 18:17:02,50.518,3.251,45.016,0,0,1115176,5286244,46776,945928,1678.607,1529.553,0,0
16-12 18:17:03,33.510,12.254,52.766,0,0,1672824,4728596,46776,945928,1397.418,1706.510,0,0
16-12 18:17:04,75.991,4.249,18.748,0,0,1746408,4655012,46776,945928,18796.666,5586.306,0,0
16-12 18:17:05,37.022,1.751,58.035,2.001,0,1786224,4615196,46776,945928,10398.299,14617.856,0,20212.245
16-12 18:17:06,29.253,0.750,69.007,0,0,1785564,4615196,46788,946564,375.040,1287.137,0,156.017
16-12 18:17:07,20.439,1.994,76.274,0,0,1794100,4577796,46788,974668,20233.008,7419.002,0,255.243
16-12 18:17:08,12.791,5.016,81.007,0,0,1106452,5265608,46788,974524,3624.507,1550.924,0,0
16-12 18:17:09,54.993,4.499,39.245,0,0,1111460,5260568,46788,974556,743.901,6361.153,0,0
16-12 18:17:10,36.251,4.000,56.501,0,0,1125808,5246208,46788,974568,602.014,3203.075,0,0
16-12 18:17:11,61.968,3.498,30.984,0,0,1140808,5231088,46788,974688,1233.369,1959.998,0,0
16-12 18:17:12,35.001,5.250,58.502,0,0,1257172,5114692,46800,974688,1907.074,2849.110,0,172.007
16-12 18:17:13,47.498,10.250,39.998,0,0,1709736,4662128,46800,974688,15252.323,9022.600,0,0
16-12 18:17:14,63.711,3.998,30.731,0,0,1765680,4606184,46800,974688,9611.191,5524.661,0,7.995
16-12 18:17:15,44.285,2.002,51.290,0,0,1805748,4566116,46800,974688,5005.904,6832.329,0,8.006
16-12 18:17:16,28.501,0.750,70.251,0,0,1809940,4557044,46800,979560,209.004,709.015,0,16.000
16-12 18:17:17,20.993,2.499,72.226,0,0,1810180,4532360,46808,1003280,9538.795,7193.583,0,63.979
16-12 18:17:18,12.503,4.751,81.518,0,0,1125016,5217732,46808,1003168,3779.850,2124.478,0,36.008
16-12 18:17:19,57.192,4.495,36.713,0,0,1150840,5191908,46808,1003168,466.527,5135.790,0,3.996
16-12 18:17:20,43.574,4.007,50.586,0,0,1156324,5186400,46808,1003176,831.406,3828.472,0,0
16-12 18:17:21,57.138,4.491,37.177,0,0,1178112,5164488,46808,1003300,2836.435,4156.844,0,0
16-12 18:17:22,25.049,10.019,63.623,0,0,1640992,4701512,46820,1003300,1878.644,1820.532,0,188.365
16-12 18:17:23,64.486,4.999,29.744,0,0,1772604,4569892,46820,1003308,11119.605,1271.726,0,0
16-12 18:17:24,59.751,3.000,35.251,0,0,1822472,4520020,46820,1003312,18563.334,18538.333,0,0
16-12 18:17:25,39.755,1.500,58.508,0,0,1809116,4533376,46820,1003312,631.082,1818.235,0,8.001
