"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu02",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_roadNet_fifo_new02.csv 1",,,,"Date:","16 Dec 2025 17:09:40 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 17:10:02,35.000,5.750,55.500,0,0,1060476,5142820,39640,1158480,167.001,755.006,0,0
16-12 17:10:03,56.201,3.747,38.466,0,0,1084664,5118632,39640,1158480,730.363,1445.740,0,0
16-12 17:10:04,51.004,3.000,40.753,0.250,0,1115268,5087888,39652,1158600,1312.098,4281.318,0,220.016
16-12 17:10:05,24.268,10.758,63.796,0,0,1666376,4536764,39652,1158600,1904.377,2993.164,0,0
16-12 17:10:06,57.243,3.500,37.495,0,0,1756592,4446548,39652,1158600,1407.827,1626.800,0,0
16-12 17:10:07,27.764,1.735,70.155,0,0,1803208,4399928,39652,1158604,1920.703,4075.420,0,507.692
16-12 17:10:08,31.779,2.774,64.820,0,0,1860660,4342472,39652,1158608,490.311,1295.390,0,0
16-12 17:10:09,25.750,1.500,71.749,0,0,1893140,4309992,39652,1158608,15008.819,1438.983,0,4.000
16-12 17:10:10,26.329,1.230,71.360,0,0,1924128,4278996,39660,1158608,13877.316,18677.633,0,78.742
16-12 17:10:11,33.510,1.523,64.228,0,0,1931324,4271800,39660,1158608,581.862,2597.560,0,4.062
16-12 17:10:12,31.521,0.250,67.295,0,0,1931436,4271688,39660,1158608,459.304,1273.843,0,0
16-12 17:10:13,26.993,0,72.481,0,0,1931436,4271688,39660,1158608,166.956,688.819,0,0
16-12 17:10:14,26.456,0.499,72.380,0,0,1931688,4271436,39660,1158608,610.989,1642.281,0,19.967
16-12 17:10:15,26.052,0.251,73.898,0,0,1931680,4271436,39668,1158608,315.630,1263.522,0,76.152
16-12 17:10:16,25.493,0.250,73.229,0,0,1931680,4271436,39668,1158608,472.865,3488.003,0,3.999
16-12 17:10:17,26.252,0.250,72.756,0,0,1931680,4271436,39668,1158608,534.048,1599.142,0,0
16-12 17:10:18,25.498,0.250,74.243,0,0,1931680,4271436,39668,1158608,476.958,1372.878,0,0
16-12 17:10:19,25.504,0.250,73.513,0,0,1931680,4271436,39668,1158608,287.051,797.140,0,0
16-12 17:10:20,25.999,0.500,72.247,0,0,1931676,4271436,39668,1158612,315.985,1504.931,0,0
16-12 17:10:21,28.002,1.750,70.504,0,0,1929900,4231368,39676,1199556,273.015,1211.065,0,36.002
16-12 17:10:22,25.243,2.249,67.482,3.499,0,1924268,4158036,39676,1276424,384.899,945.751,0,44732.243
16-12 17:10:23,12.755,1.751,85.035,0,0,1931468,4117720,39676,1308684,22133.199,6991.906,0,0
16-12 17:10:24,0.750,1.500,97.219,0,0,1020376,5029028,39676,1308484,953.698,5431.281,0,31.990
16-12 17:10:25,0.250,0.250,99.257,0,0,1020064,5029336,39676,1308488,547.041,885.066,0,0
16-12 17:10:26,21.223,3.496,72.659,2.247,0,1061548,4987756,39688,1308572,3901.128,1585.021,0,17058.697
16-12 17:10:27,51.781,3.502,42.275,0,0,1097584,4951720,39688,1308588,573.339,4951.927,0,0
16-12 17:10:28,51.497,3.500,42.998,0,0,1118452,4930732,39688,1308708,1589.909,2080.881,0,4.000
16-12 17:10:29,40.774,5.503,49.279,3.002,0,1247168,4833516,39688,1278032,699.413,1999.181,0,41856.733
16-12 17:10:30,24.708,1.497,73.376,0,0,1262764,4777068,39688,1317828,421.286,1988.629,0,0
16-12 17:10:31,78.136,7.513,9.517,2.755,0,1296428,4739072,39700,1322064,32084.026,4444345.797,0,129694.475
16-12 17:10:32,31.004,5.001,61.757,0,0,1367072,4655660,39700,1334508,42468.015,12714187.380,0,6844.808
16-12 17:10:33,29.739,3.999,63.976,0,0,1434060,4574608,39700,1348224,38263.820,14191552.795,0,8540.835
16-12 17:10:34,7.253,1.751,90.292,0,0,1154812,4904504,39700,1298812,14278.635,665848.422,0,400.186
16-12 17:10:35,20.239,3.248,75.710,0,0,1150936,4908292,39700,1298900,3926.929,1582.165,0,0
16-12 17:10:36,55.021,3.501,40.015,0,0,1178392,4880824,39712,1298908,810.311,4918.890,0,216.083
16-12 17:10:37,56.470,3.748,39.479,0,0,1195156,4863940,39712,1299028,1383.265,2055.908,0,0
16-12 17:10:38,43.024,3.752,52.279,0,0,1250860,4844336,39712,1263820,555.304,1883.029,0,22764.444
16-12 17:10:39,25.001,2.000,73.253,0,0,1261376,4797116,39712,1299604,10805.497,3643.167,0,0
16-12 17:10:40,63.243,6.499,26.747,0,0,1293392,4758960,39712,1305608,30828.761,6328280.056,0,239.975
16-12 17:10:41,29.748,5.000,62.745,0.250,0,1396012,4643348,39724,1318264,36920.049,12902204.572,0,103.992
16-12 17:10:42,30.214,3.995,64.923,0,0,1441752,4636016,39724,1280776,34062.545,12759548.956,0,0
16-12 17:10:43,2.254,1.002,95.398,0,0,1137832,4940180,39724,1280580,10446.252,6612.287,0,32.050
16-12 17:10:44,20.733,2.998,75.937,0,0,1149028,4928896,39724,1280668,4282.446,1775.527,0,0
16-12 17:10:45,56.003,4.250,38.252,0,0,1164600,4913284,39724,1280708,634.032,3647.184,0,8.000
16-12 17:10:46,60.005,3.750,34.003,0.250,0,1169944,4907808,39736,1280828,1324.100,3133.238,0,176.013
16-12 17:10:47,40.520,4.502,54.778,0,0,1266412,4850404,39736,1242708,893.449,2073.042,0,0
16-12 17:10:48,24.751,0.750,73.504,0,0,1271068,4804584,39736,1282860,10789.633,1729.101,0,0
16-12 17:10:49,65.220,7.247,22.740,0,0,1298396,4773456,39736,1286556,19848.965,3268773.071,0,0
16-12 17:10:50,33.021,5.754,59.038,0,0,1388724,4668432,39736,1300912,43679.342,14727742.405,0,36.023
16-12 17:10:51,30.250,3.750,65.251,0,0,1487444,4606740,39744,1264744,44419.673,14021368.522,0,72.001
16-12 17:10:52,6.999,2.250,89.741,0,0,1069064,5025064,39744,1264812,203582.773,14749.535,0,35.996
16-12 17:10:53,0.500,0,98.981,0,0,1069064,5025096,39744,1264780,106696.213,1727.663,0,0
16-12 17:10:54,2.500,2.750,91.266,0,0,1078700,4969656,39744,1309488,47786566.814,156652.812,0,0
16-12 17:10:55,0.250,0.500,98.752,0,0,1078952,4969404,39744,1309488,1969.042,3019.064,0,0
16-12 17:10:56,0.500,0,99.256,0,0,1079204,4969152,39744,1309488,377.022,719.041,0,0
16-12 17:10:57,0.250,0.250,98.500,0,0,1087812,5005836,39756,1264608,578.002,1283.005,0,208.001
16-12 17:10:58,1.250,0.250,98.748,0,0,1079748,5013900,39756,1264608,504.990,842.984,0,4.000
16-12 17:10:59,0,0.500,99.002,0,0,1073948,5078292,39756,1207452,310.006,845.016,0,0
16-12 17:11:00,0.500,0,98.994,0,0,1067844,5084396,39756,1207452,380.976,1341.916,0,0
16-12 17:11:01,0.500,0,99.257,0,0,1061920,5090320,39756,1207452,505.038,835.063,0,8.001
16-12 17:11:02,0,0.250,99.249,0,0,1054244,5097984,39768,1207452,981.991,1469.986,0,235.998
16-12 17:11:03,0.500,0,99.239,0,0,1047840,5104384,39768,1207456,272.969,1182.867,0,0
16-12 17:11:04,0.500,0.250,98.760,0,0,1043764,5108340,39768,1207580,124447.107,2568.250,0,100.010
16-12 17:11:05,0.250,0.250,99.250,0,0,1040408,5111696,39768,1207580,546.998,884.997,0,0
16-12 17:11:06,26.977,5.495,66.443,0,0,1053176,5053656,39768,1252368,6762.243,3934.650,0,0
16-12 17:11:07,51.025,4.252,42.521,0.750,0,1083628,5023196,39780,1252372,167.081,689.335,0,9040.390
16-12 17:11:08,54.751,3.250,40.751,0,0,1137688,4969016,39780,1252492,1612.031,7257.140,0,0
16-12 17:11:09,26.249,10.000,60.997,2.250,0,1669964,4436792,39780,1252492,2364.903,2542.895,0,24818.978
16-12 17:11:10,71.012,4.001,22.754,0,0,1783100,4323656,39780,1252492,1210.211,1028.179,0,4.001
16-12 17:11:11,26.940,1.497,70.344,0,0,1853632,4253124,39780,1252492,14365.239,5739.311,0,0
16-12 17:11:12,26.294,1.753,69.366,1.503,0,1893936,4212808,39788,1252492,5301.860,6557.959,0,14536.292
16-12 17:11:13,39.271,0.750,58.281,1.251,0,1902752,4203988,39792,1252492,5081.741,1363.736,0,21899.813
16-12 17:11:14,25.748,0.750,65.746,7.250,0,1902752,4203988,39792,1252492,4681.721,8586.488,0,82587.075
16-12 17:11:15,28.503,0.500,70.508,0,0,1902752,4203988,39792,1252492,488.054,2043.224,0,0
16-12 17:11:16,31.747,0.750,66.993,0,0,1903124,4188112,39792,1267652,570.938,1002.891,0,203.978
16-12 17:11:17,20.999,2.500,75.998,0,0,1901724,4123372,39792,1331956,21551.477,15932.614,0,0
16-12 17:11:18,7.250,2.000,90.248,0,0,1144716,4880652,39804,1331832,6870.852,54597.821,0,163.996
16-12 17:11:19,53.791,4.483,38.102,0,0,1142580,4882752,39804,1331868,602.658,4075.165,0,3.985
16-12 17:11:20,53.304,4.004,39.540,0,0,1148364,4876956,39804,1331880,1698.725,4551.623,0,0
16-12 17:11:21,49.151,3.762,45.891,0,0,1179728,4845456,39804,1332000,1973.056,3473.663,0,0
16-12 17:11:22,39.961,11.489,46.954,0,0,1768400,4256784,39804,1332000,1166.864,969.057,0,3.996
16-12 17:11:23,38.277,2.752,57.541,0,0,1831108,4194064,39816,1332000,427.306,825.592,0,152.109
16-12 17:11:24,29.485,1.249,67.965,0,0,1870420,4154752,39816,1332000,27742.599,18945.166,0,0
16-12 17:11:25,30.501,0.750,68.253,0,0,1894360,4130812,39816,1332000,944.045,1474.070,0,8.000
16-12 17:11:26,30.518,0.500,68.290,0,0,1894360,4130812,39816,1332000,197.116,751.440,0,0
16-12 17:11:27,29.255,0.250,69.262,0,0,1894368,4130812,39816,1331992,525.088,2039.343,0,0
16-12 17:11:28,25.499,0.500,73.497,0.250,0,1894612,4130560,39824,1331992,1710.935,2243.915,0,83.997
16-12 17:11:29,29.242,2.249,68.481,0,0,1902788,4074112,39824,1378996,764.790,1768.515,0,3.999
16-12 17:11:30,11.505,2.751,85.037,0,0,1039640,4903840,39824,1411432,10081.397,8219.585,0,32.014
16-12 17:11:31,0,0,98.745,0,0,1039708,4903972,39824,1411252,424.977,3970.787,0,0
16-12 17:11:32,45.745,5.249,45.995,0.250,0,1072368,4871212,39852,1411340,3786.610,1365.859,0,359.963
16-12 17:11:33,51.498,4.000,40.999,1.250,0,1108336,4835236,39852,1411348,1317.960,2470.925,0,24635.253
16-12 17:11:34,51.485,3.499,40.239,0,0,1155324,4788128,39852,1411468,684.805,4381.754,0,11.997
16-12 17:11:35,30.736,11.495,56.474,0,0,1736420,4207016,39852,1411468,2842.667,2115.008,0,0
16-12 17:11:36,51.283,3.002,44.779,0,0,1817536,4125900,39852,1411468,393.251,1265.808,0,0
16-12 17:11:37,27.499,1.250,70.749,0,0,1849780,4093644,39864,1411468,5163.891,1745.963,0,127.997
16-12 17:11:38,34.002,3.000,55.004,7.251,0,1899672,4043748,39864,1411472,14758.024,6376.443,0,113735.894
16-12 17:11:39,33.231,0.500,65.713,0,0,1899672,4043748,39864,1411472,9303.729,13850.153,0,20700.271
16-12 17:11:40,26.401,0.498,72.230,0,0,1899672,4043748,39864,1411472,208.221,736.244,0,3.985
16-12 17:11:41,29.625,0.502,69.544,0,0,1899688,4043748,39864,1411472,590.497,1605.791,0,0
16-12 17:11:42,29.485,1.999,65.468,0,0,1898200,3979488,39864,1475612,416.793,1318.347,0,0
16-12 17:11:43,8.254,2.751,87.546,0.250,0,1148624,4713360,39876,1490724,10612.625,7650.055,0,388.206
16-12 17:11:44,33.485,4.998,61.223,0,0,1175248,4686648,39876,1490812,4066.194,4794.870,0,3.998
16-12 17:11:45,58.488,4.499,35.743,0,0,1179980,4681876,39876,1490852,647.871,3646.272,0,151.970
16-12 17:11:46,50.774,8.254,34.517,0,0,1190684,4671168,39876,1490856,1402.673,3188.530,0,8.004
16-12 17:11:47,49.999,3.500,45.499,0,0,1223556,4638184,39876,1490976,5597.922,1438.980,0,0
16-12 17:11:48,33.514,7.253,57.274,0.500,0,1339376,4515212,39888,1498060,4897.043,6665.780,0,37759.750
16-12 17:11:49,33.413,2.244,61.341,0,0,1338728,4475156,39888,1537524,11545.070,3274.511,0,0
16-12 17:11:50,76.150,6.763,15.280,0.250,0,1456640,4353888,39888,1540808,13452.436,3469337.693,0,2737.379
16-12 17:11:51,29.762,4.502,64.276,0,0,1548764,4252416,39888,1549972,26375.735,9581540.630,0,40.016
16-12 17:11:52,30.251,3.750,65.751,0,0,1610044,4179868,39888,1560896,25981.497,11006479.488,0,4.000
16-12 17:11:53,22.996,2.750,74.237,0,0,1597764,4267204,39900,1487660,27111.332,6295927.087,0,119.979
16-12 17:11:54,0.250,1.000,98.274,0,0,1038364,4826804,39900,1487460,453.109,4479.081,0,32.008
16-12 17:11:55,40.733,3.748,54.727,0,0,1089600,4775472,39908,1487548,3928.319,1582.323,0,0
16-12 17:11:56,44.523,4.252,49.276,0,0,1108492,4756572,39908,1487556,790.410,2385.238,0,8.004
16-12 17:11:57,54.220,2.499,39.478,0,0,1127272,4737672,39908,1487676,1349.252,4595.451,0,0
16-12 17:11:58,33.019,4.753,60.535,1.001,0,1191588,4715048,39920,1447140,689.402,1883.097,0,21152.321
16-12 17:11:59,24.500,2.000,72.749,0,0,1192756,4667448,39920,1492424,286.997,758.993,0,0
16-12 17:12:00,58.979,4.249,35.487,0,0,1215544,4631032,39920,1505664,6191.816,1307450.828,0,3.999
16-12 17:12:01,54.788,5.230,39.099,0.249,0,1321944,4516292,39920,1513768,25310.037,8239686.138,0,13886.253
16-12 17:12:02,28.616,3.765,63.256,0,0,1373216,4455704,39920,1522884,36447.482,9485495.279,0,4.016
16-12 17:12:03,27.746,4.249,67.490,0,0,1434356,4385168,39928,1532044,31971.368,9389637.639,0,91.987
16-12 17:12:04,12.005,2.501,84.284,0,0,1085164,4813884,39928,1454380,16319.528,1944706.856,0,56.022
16-12 17:12:05,42.909,4.989,51.142,0,0,1111280,4787676,39936,1454464,4161.192,6261.746,0,0
16-12 17:12:06,49.487,3.749,45.238,0,0,1123356,4775584,39936,1454476,921.765,5640.559,0,14396.322
16-12 17:12:07,48.357,3.007,47.105,0,0,1144656,4754164,39936,1454596,1148.550,1771.934,0,8.018
16-12 17:12:08,36.500,5.500,56.751,0,0,1246228,4679420,39948,1428460,749.007,2882.028,0,21136.209
16-12 17:12:09,23.251,1.250,74.004,0,0,1245760,4622972,39948,1484080,9678.494,6058.309,0,24.001
16-12 17:12:10,71.481,7.248,19.495,0,0,1362500,4501856,39948,1488224,21885.185,1963965.123,0,3.999
16-12 17:12:11,49.745,5.499,41.496,0,0,1413304,4443616,39948,1495496,24652.536,7692279.118,0,0
16-12 17:12:12,30.000,3.000,65.249,0,0,1452192,4394140,39948,1505824,27750.678,10484845.292,0,0
16-12 17:12:13,30.005,3.751,65.760,0.250,0,1563088,4354320,39960,1436428,28706.395,10206457.527,0,92.014
16-12 17:12:14,6.002,2.001,91.274,0,0,1121800,4795604,39960,1436444,221334.279,17285.630,0,40.011
16-12 17:12:15,0.500,0,98.989,0,0,1113988,4803416,39960,1436444,1232.865,4660.489,0,4.000
16-12 17:12:16,3.750,5.001,89.512,0,0,1061568,4810032,39960,1481152,48033152.635,45899687.535,0,4.001
16-12 17:12:17,0.250,0,99.251,0,0,1061564,4810032,39960,1481156,167.001,661.004,0,0
16-12 17:12:18,0.500,0.500,98.750,0,0,1103952,4813608,39972,1436264,915.997,2054.993,0,387.999
16-12 17:12:19,0.500,0,99.001,0,0,1098496,4819064,39972,1436264,227.001,715.005,0,0
16-12 17:12:20,0,0.250,99.252,0,0,1093720,4823840,39972,1436264,167.003,653.013,0,8.000
16-12 17:12:21,0.500,0.750,98.493,0,0,1045564,5014608,39972,1296536,325.977,1224.913,0,0
16-12 17:12:22,0.500,0.250,98.500,0,0,1044728,5015440,39972,1296540,1703.004,2225.005,0,4.000
16-12 17:12:23,0.500,0,99.256,0,0,1038976,5021180,39984,1296540,615.039,1667.106,0,192.012
16-12 17:12:24,0.499,0,99.110,0,0,1026780,5033380,39984,1296540,632.105,1430.974,0,15.977
16-12 17:12:25,0.250,0,98.634,0,0,1022692,5037468,39984,1296540,124544.372,2513.418,0,0
16-12 17:12:26,0.250,0.750,99.498,0,0,1018580,5041460,39984,1296660,744.984,1060.978,0,0
16-12 17:12:27,10.246,4.498,84.468,0,0,1027604,4987556,39984,1341412,6765.408,3936.492,0,0
16-12 17:12:28,53.518,4.251,41.014,0,0,1083624,4931360,39996,1341444,167.056,689.231,0,252.084
16-12 17:12:29,51.222,2.998,44.226,0,0,1102516,4912460,39996,1341452,1769.031,5649.907,0,15.991
16-12 17:12:30,45.243,4.499,48.992,0,0,1290864,4723976,39996,1341572,1906.703,2314.640,0,0
16-12 17:12:31,41.771,9.255,46.774,0.750,0,1727076,4287764,39996,1341572,1270.639,1066.536,0,28218.191
16-12 17:12:32,40.749,2.750,53.249,0,0,1809228,4205612,39996,1341572,4971.902,812.984,0,0
16-12 17:12:33,28.485,1.749,69.712,0,0,1865424,4149416,39996,1341572,14372.180,9589.782,0,0
16-12 17:12:34,33.772,1.501,59.538,2.752,0,1898420,4116404,40008,1341576,9818.254,10918.955,0,25548.273
16-12 17:12:35,29.506,0.500,69.764,0,0,1898420,4116404,40008,1341576,227.047,1295.268,0,0
16-12 17:12:36,30.498,0.250,67.495,0,0,1904216,4110608,40008,1341576,615.958,2100.858,0,15.999
16-12 17:12:37,25.493,0,73.981,0,0,1904216,4110608,40008,1341576,376.901,936.755,0,0
16-12 17:12:38,27.257,2.251,70.017,0,0,1907676,4066256,40008,1381596,167.041,689.170,0,0
16-12 17:12:39,11.497,3.249,82.480,1.750,0,1216232,4719240,40016,1418948,20377.018,8001.044,0,19963.119
16-12 17:12:40,33.470,4.746,61.196,0,0,1102784,4832804,40016,1418836,4210.274,5017.559,0,0
16-12 17:12:41,59.039,3.002,35.273,0,0,1111344,4824236,40016,1418844,899.599,4647.092,0,0
16-12 17:12:42,56.997,4.000,35.998,1.250,0,1170692,4764764,40016,1418968,1159.944,2770.865,0,29570.564
16-12 17:12:43,33.481,11.244,54.470,0,0,1743948,4191492,40016,1418968,2800.446,2080.845,0,0
16-12 17:12:44,53.528,3.002,41.772,0,0,1816764,4118664,40028,1418968,5457.898,2311.227,0,188.100
16-12 17:12:45,28.507,2.000,68.266,0,0,1855788,4079604,40028,1419004,16223.778,7227.683,0,224.052
16-12 17:12:46,29.191,1.996,68.113,0,0,1920048,4015344,40028,1419004,4808.302,6442.007,0,3.992
16-12 17:12:47,40.843,1.253,53.372,4.009,0,1920044,4015344,40028,1419008,4911.222,8672.817,0,45006.839
16-12 17:12:48,25.001,0.250,73.754,0,0,1911980,4023408,40028,1419008,405.024,1411.084,0,0
16-12 17:12:49,27.741,0.750,67.979,2.499,0,1911980,4023408,40028,1419008,339.896,1462.551,0,24736.398
16-12 17:12:50,26.756,3.001,68.765,0,0,1914688,3943020,40036,1494820,227.051,759.170,0,132.030
16-12 17:12:51,4.750,2.750,91.505,0,0,1140052,4716196,40036,1496148,10221.587,8324.478,0,248.014
16-12 17:12:52,23.495,3.999,70.984,0,0,1183660,4672492,40044,1496236,3695.186,1540.661,0,7.998
16-12 17:12:53,53.268,4.251,41.764,0,0,1198596,4657548,40044,1496244,546.185,6349.156,0,4.001
16-12 17:12:54,51.237,3.499,42.489,1.500,0,1202092,4653932,40044,1496364,1478.617,3734.032,0,43012.851
16-12 17:12:55,27.740,9.497,61.479,0.250,0,1645780,4210200,40056,1496364,2138.266,1982.320,0,9944.589
16-12 17:12:56,62.203,4.247,31.726,0,0,1747332,4108648,40056,1496364,1209.077,1019.222,0,0
16-12 17:12:57,27.036,2.253,69.343,0,0,1831488,4024492,40056,1496364,14812.913,1537.066,0,120.162
16-12 17:12:58,33.998,2.500,62.747,0,0,1889952,3966028,40056,1496364,13952.319,18429.101,0,0
16-12 17:12:59,35.743,1.250,60.238,0,0,1905828,3950152,40056,1496364,1849.635,3423.324,0,0
16-12 17:13:00,25.498,0.250,73.995,0,0,1905820,3950152,40064,1496364,670.956,2218.853,0,55.996
16-12 17:13:01,32.248,0.750,66.495,0,0,1913632,3942340,40064,1496364,1682.882,2602.817,0,0
16-12 17:13:02,26.749,0.750,70.997,0,0,1925568,3910336,40064,1515972,564.973,924.956,0,4.000
16-12 17:13:03,19.756,2.751,76.272,0,0,1929900,3846584,40064,1573708,10609.128,7886.325,0,16.005
16-12 17:13:04,0.500,1.750,97.263,0,0,1041476,4735112,40064,1573636,479.064,4656.623,0,32.004
16-12 17:13:05,25.477,4.496,69.686,0,0,1060732,4715776,40072,1573724,3958.352,1557.565,0,0
16-12 17:13:06,52.232,3.749,42.485,0,0,1093720,4682764,40084,1573732,731.748,1488.488,0,351.879
16-12 17:13:07,48.789,3.503,46.036,0,0,1152788,4623572,40084,1573856,1385.098,4264.380,0,0
16-12 17:13:08,40.935,7.738,46.676,1.997,0,1284692,4521540,40084,1544628,927.531,4273.230,0,42584.533
16-12 17:13:09,26.047,1.503,70.879,0,0,1279852,4480984,40084,1588932,612.112,1411.564,0,14562.451
16-12 17:13:10,35.725,1.499,61.957,0,0,1286476,4440664,40084,1621700,1548.920,2817.036,0,0
16-12 17:13:11,63.911,5.720,26.360,0,0,1390864,4332108,40096,1625764,30475.586,4282721.574,0,107.431
16-12 17:13:12,30.174,4.777,64.873,0,0,1470524,4243012,40096,1635028,31893.542,9445177.561,0,0
16-12 17:13:13,29.758,3.001,64.018,1.750,0,1509180,4194536,40096,1644528,23711.649,9902356.720,0,16192.541
16-12 17:13:14,28.256,3.501,66.263,0,0,1539064,4236020,40096,1574896,30814.157,7733362.219,0,0
16-12 17:13:15,0.500,1.250,97.492,0,0,990952,4784344,40096,1574700,379.967,1640.859,0,31.997
16-12 17:13:16,24.499,3.500,71.748,0,0,1029852,4745312,40112,1574784,4183.905,4912.889,0,147.997
16-12 17:13:17,36.999,11.250,51.249,0,0,1056280,4718884,40112,1574784,2215.963,6615.888,0,0
16-12 17:13:18,39.122,5.233,51.332,0,0,1077440,4697716,40112,1574792,1003.722,1752.277,0,0
16-12 17:13:19,54.654,2.507,40.865,0,0,1098992,4676044,40112,1574912,936.635,2902.164,0,0
16-12 17:13:20,34.771,5.503,50.280,8.005,0,1157524,4638672,40112,1554444,14782.829,7377.406,0,77594.341
16-12 17:13:21,23.698,2.245,72.590,0,0,1160812,4577800,40124,1610404,14700.653,16005.781,0,187.587
16-12 17:13:22,79.375,5.258,11.518,0,0,1225676,4509620,40124,1613652,12016.927,3331710.457,0,0
16-12 17:13:23,43.510,5.001,49.261,1.250,0,1328164,4399724,40124,1620892,18112.985,7555933.245,0,21736.782
16-12 17:13:24,30.013,4.002,64.778,0,0,1398748,4318832,40124,1630924,25531.144,10164090.514,0,12.005
16-12 17:13:25,27.498,4.000,67.994,0,0,1463968,4245376,40124,1638924,19382.299,8269506.169,0,0
16-12 17:13:26,14.250,3.750,81.248,0.250,0,1083016,4703664,40132,1563392,16756.638,2001081.811,0,167.996
16-12 17:13:27,26.743,3.249,68.483,0,0,1126432,4660144,40148,1563480,4366.900,5391.642,0,0
16-12 17:13:28,52.980,3.499,42.484,0,0,1134092,4652508,40148,1563488,431.834,4265.358,0,0
16-12 17:13:29,47.528,3.752,48.279,0,0,1166672,4619824,40148,1563592,1324.786,1996.185,0,0
16-12 17:13:30,39.380,7.477,51.842,0,0,1291484,4551972,40148,1508020,805.551,1731.736,0,135.588
16-12 17:13:31,33.336,2.757,61.910,1.253,0,1333476,4487728,40164,1529864,316.818,1463.778,0,20336.495
16-12 17:13:32,24.742,1.250,73.975,0,0,1334440,4447408,40164,1568248,10113.567,1156.607,0,3.999
16-12 17:13:33,60.505,3.500,34.253,0,0,1342688,4428844,40164,1578208,18934.713,1191384.806,0,4.000
16-12 17:13:34,55.331,4.985,36.389,0,0,1407052,4359416,40164,1583164,16827.622,5328556.723,0,0
16-12 17:13:35,32.113,4.265,62.721,0,0,1460492,4295784,40164,1593120,26591.826,10129257.912,0,0
16-12 17:13:36,32.761,4.501,62.270,0,0,1500320,4245888,40172,1602908,24381.859,9968298.892,0,56.018
16-12 17:13:37,17.250,3.000,78.500,0,0,1557936,4262524,40180,1530448,231135.727,4746550.923,0,8.000
16-12 17:13:38,0.750,1.750,97.502,0,0,1059392,4761260,40180,1530252,565.014,4237.102,0,32.001
16-12 17:13:39,4.000,3.750,90.002,0,0,1046176,4730756,40180,1572968,45921553.453,121477.086,0,0
16-12 17:13:40,1.250,1.000,97.990,0,0,1047364,4727480,40180,1574964,1966022.289,111620.945,0,0
