"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output giraph_random100_fair.csv 1",,,,"Date:","17 Dec 2025 16:50:44 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
17-12 16:51:13,4.752,0.750,94.035,0,0,1343188,4116124,40392,1905888,316.117,1845.684,0,20.007
17-12 16:51:14,48.469,7.745,41.973,0,0,1357116,4102152,40392,1905932,57602.729,64558.229,11.992,15.990
17-12 16:51:15,35.774,6.004,56.037,0,0,1358804,4100388,40392,1906008,120075.657,122963.572,0,0
17-12 16:51:16,1.750,0.750,97.249,0,0,1358804,4100388,40392,1906008,273.998,1852.985,0,0
17-12 16:51:17,1.750,0.250,96.754,0,0,1356428,4102764,40392,1906008,274.011,1852.075,0,0
17-12 16:51:18,30.741,2.249,66.480,0,0,1356120,4103000,40400,1906040,6163.106,11238.546,0,51.984
17-12 16:51:19,1.500,0.250,97.765,0,0,1353948,4105164,40400,1906044,414.063,1937.295,0,288.044
17-12 16:51:20,2.500,0.750,96.008,0,0,1345532,4113580,40400,1906044,274.023,1808.150,0,4.000
17-12 16:51:21,0.500,0,98.498,0,0,1343868,4115244,40400,1906044,363.992,1197.973,0,0
17-12 16:51:22,6.242,1.997,90.886,0,0,1343772,4115340,40400,1906044,4695.098,15181.914,0,0
17-12 16:51:23,2.753,1.251,95.092,0,0,1133592,4325704,40408,1905844,1916.849,6312.088,0,128.124
17-12 16:51:24,0.750,1.000,93.240,4.500,0,948944,4510596,40408,1905644,375.959,1201.867,0,44743.064
17-12 16:51:25,0.500,0.250,99.035,0,0,949568,4509896,40408,1905720,126254.016,3567.244,0,0
17-12 16:51:26,0.500,0.250,98.992,0,0,949516,4509896,40408,1905772,166.987,502.959,0,7.999
17-12 16:51:27,0.250,0,99.004,0,0,949516,4509896,40408,1905772,364.014,1117.042,0,0
17-12 16:51:28,0.250,0,99.261,0,0,949516,4509896,40408,1905772,227.026,1639.188,0,0
17-12 16:51:29,0.750,0.500,96.968,1.500,0,949504,4509896,40420,1905772,268.911,598.802,0,13123.666
17-12 16:51:30,0.250,0.500,99.007,0,0,948620,4556428,40420,1861068,447.034,1035.078,0,0
17-12 16:51:31,0.500,0,98.771,0,0,948620,4556428,40420,1861068,995.211,1312.278,0,0
17-12 16:51:32,2.249,0.500,96.478,0,0,950824,4599964,40420,1816468,91056.914,171900.194,0,3.999
17-12 16:51:33,0.750,0.500,98.239,0,0,950692,4599964,40420,1816600,265221.528,3305.645,0,0
17-12 16:51:34,0.500,0.250,99.274,0,0,950560,4599964,40432,1816720,209.050,545.131,0,188.045
17-12 16:51:35,0.500,0.250,98.970,0,0,950560,4599964,40432,1816720,166.950,502.850,0,0
17-12 16:51:36,0,0,99.046,0,0,950560,4599964,40432,1816720,340.157,1081.499,0,0
17-12 16:51:37,0.500,0.500,99.212,0,0,950560,4599964,40432,1816720,166.936,502.808,0,0
17-12 16:51:38,0.500,0,99.035,0,0,950560,4599964,40432,1816720,377.135,647.231,0,4.001
17-12 16:51:39,0.250,0.250,99.207,0,0,950560,4599964,40432,1816720,315.865,1068.542,0,0
17-12 16:51:40,0.500,0,99.151,0,0,950552,4599964,40440,1816720,166.834,502.500,0,11.988
17-12 16:51:41,0.501,0,98.626,0,0,950552,4599964,40440,1816720,167.214,503.644,0,0
17-12 16:51:42,0.250,0,99.253,0,0,950552,4599964,40440,1816720,340.010,1159.035,0,0
17-12 16:51:43,0.250,0.500,99.267,0,0,950552,4599964,40440,1816720,167.029,831.144,0,0
17-12 16:51:44,0.250,0.250,98.917,0,0,950552,4599964,40440,1816720,208.826,544.546,0,3.997
17-12 16:51:45,0.751,0.250,98.825,0,0,950552,4599964,40440,1816720,274.209,1027.785,0,24.018
17-12 16:51:46,0.250,0,99.255,0,0,950552,4599964,40440,1816720,167.009,503.026,0,0
17-12 16:51:47,0,0.250,98.973,0,0,950552,4599964,40448,1816712,166.955,502.863,0,19.995
17-12 16:51:48,0.750,0,99.273,0,0,950544,4599964,40448,1816720,274.062,1027.234,0,0
17-12 16:51:49,0,0,98.989,0,0,950544,4599964,40448,1816720,208.978,544.942,0,0
17-12 16:51:50,0.500,0.750,98.997,0,0,950544,4599964,40448,1816720,256.991,592.980,0,27.999
17-12 16:51:51,0.250,0,99.010,0,0,950544,4599964,40448,1816720,274.027,1027.101,0,0
17-12 16:51:52,0.250,0.250,99.008,0,0,950544,4599964,40448,1816720,167.013,503.038,0,0
17-12 16:51:53,0.250,0,99.002,0,0,950536,4599964,40456,1816720,167.004,503.012,0,28.001
17-12 16:51:54,0.500,0,99.498,0.250,0,950536,4599964,40456,1816720,381.994,1122.983,0,223.997
17-12 16:51:55,0.500,0.500,98.737,0,0,950784,4599716,40456,1816720,1808.757,2081.721,0,0
17-12 16:51:56,0.500,0.500,98.762,0,0,950784,4599716,40456,1816720,1089.136,2945.368,0,4.001
17-12 16:51:57,1.000,0,99.002,0,0,950784,4599716,40456,1816720,454.011,1215.029,0,0
17-12 16:51:58,0.250,0,98.953,0,0,950784,4599716,40456,1816720,166.920,502.759,0,0
17-12 16:51:59,0.250,0,99.543,0,0,950776,4599716,40464,1816720,269.117,1101.478,0,48.021
17-12 16:52:00,0.250,0.250,98.506,0,0,950776,4599716,40464,1816720,340.022,1145.073,0,652.042
17-12 16:52:01,0.500,0.500,98.997,0,0,947500,4602992,40464,1816720,286.992,556.984,0,167.995
17-12 16:52:02,0.250,0,98.990,0,0,947500,4602992,40464,1816720,166.983,502.950,0,11.999
17-12 16:52:03,0.500,0,99.010,0,0,947708,4602752,40464,1816752,334.035,1081.113,0,4.000
17-12 16:52:04,0.500,0.250,99.006,0,0,947952,4602500,40472,1816752,209.012,545.031,0,120.007
17-12 16:52:05,0.250,0.500,98.995,0,0,947952,4602500,40472,1816752,166.992,502.975,0,0
17-12 16:52:06,0,0,99.239,0,0,947952,4602500,40472,1816752,393.955,1080.877,0,0
17-12 16:52:07,0.500,0,99.223,0,0,947952,4602500,40472,1816752,352.905,610.835,0,0
17-12 16:52:08,0.500,0.250,99.273,0,0,947952,4602500,40472,1816752,227.052,557.129,0,40.009
17-12 16:52:09,0.250,0.500,98.744,0,0,947952,4602500,40472,1816752,315.980,1068.933,0,0
17-12 16:52:10,0.250,0,99.236,0.250,0,947940,4602500,40480,1816756,226.968,556.922,0,143.980
17-12 16:52:11,0.250,0,99.016,0,0,947940,4602500,40480,1816756,167.028,503.083,0,0
17-12 16:52:12,0.250,0.250,99.259,0,0,947940,4602500,40480,1816756,334.032,1499.142,0,0
17-12 16:52:13,0.500,0.250,98.995,0,0,947940,4602500,40480,1816756,226.988,556.971,0,0
17-12 16:52:14,0.500,0,99.501,0,0,947940,4602500,40480,1816756,269.003,599.006,0,8.000
17-12 16:52:15,0,0,98.759,0,0,947940,4602500,40480,1816756,334.031,1081.101,0,0
17-12 16:52:16,0.750,0,99.252,0,0,947940,4602500,40488,1816748,167.003,503.008,0,24.000
17-12 16:52:17,0.500,0.250,98.419,0,0,947932,4602500,40488,1816756,166.862,502.585,0,0
17-12 16:52:18,0.250,0.500,98.576,0,0,947932,4602500,40488,1816756,340.262,1081.834,0,0
17-12 16:52:19,0.750,0.250,98.495,0,0,947932,4602500,40488,1816756,208.989,544.971,0,0
