"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_stanford_fair.csv 1",,,,"Date:","16 Dec 2025 21:55:13 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 21:55:28,0.250,0.250,98.998,0,0,706956,5877192,37308,791512,166.997,696.987,0,0
16-12 21:55:29,0.250,0,99.003,0,0,706956,5877192,37308,791512,406.014,1267.044,0,4.000
16-12 21:55:30,0.750,0,98.493,0,0,707328,5876688,37316,791632,124763.538,3769.744,0,43.997
16-12 21:55:31,0.250,0,99.254,0,0,707328,5876688,37316,791632,209.009,673.029,0,4.000
16-12 21:55:32,0.500,0.750,99.008,0,0,707328,5876688,37316,791632,274.023,1147.097,0,220.019
16-12 21:55:33,0.500,0,98.995,0,0,707328,5876688,37316,791632,406.981,738.966,0,0
16-12 21:55:34,0.250,0,99.256,0,0,707328,5876688,37316,791632,233.015,677.043,0,0
16-12 21:55:35,0.250,0.250,99.496,0,0,707328,5876688,37324,791624,273.988,1146.949,0,63.997
16-12 21:55:36,0.250,0.250,98.747,0,0,707320,5876688,37324,791632,542.982,812.972,0,0
16-12 21:55:37,0.500,0,99.504,0,0,707320,5876688,37324,791632,256.009,677.024,0,4.000
16-12 21:55:38,0,0,99.002,0,0,707320,5876688,37324,791632,274.004,1155.018,0,0
16-12 21:55:39,0.500,0,99.004,0,0,707320,5876688,37324,791632,167.007,623.025,0,0
16-12 21:55:40,0.750,0,98.999,0,0,707320,5876688,37324,791632,498.997,828.995,0,0
16-12 21:55:41,0.250,0,99.495,0,0,707320,5876688,37332,791624,273.987,1154.945,0,15.999
16-12 21:55:42,0.250,0.250,99.002,0,0,707312,5876688,37332,791632,269.007,719.017,0,0
16-12 21:55:43,0.250,0,98.968,0,0,707312,5876688,37332,791632,166.946,1184.614,0,3.999
16-12 21:55:44,1.000,0.500,99.027,0,0,707292,5876688,37332,791652,18302.964,2273.617,0,0
16-12 21:55:45,0,0,99.009,0,0,707292,5876688,37332,791652,167.014,631.055,0,0
16-12 21:55:46,0.750,0,99.245,0.250,0,707284,5876688,37340,791652,166.991,622.966,0,35.998
16-12 21:55:47,46.362,2.991,49.353,0,0,753904,5830068,37340,791652,3811.652,1891.369,0,0
16-12 21:55:48,54.150,3.008,41.616,0,0,802540,5781432,37340,791652,299.832,879.441,0,0
16-12 21:55:49,56.442,7.492,34.964,0,0,821996,5715960,37340,836256,2994.939,3362.564,0,151.845
16-12 21:55:50,49.960,5.995,42.466,0,0,868220,5669456,37340,836444,1433.855,1803.560,0,0
16-12 21:55:51,65.181,6.493,25.473,1.249,0,885124,5646676,37352,842096,6048362.234,17620.443,0,44752.869
16-12 21:55:52,51.241,4.499,41.493,1.500,0,905668,5624248,37352,843928,1963186.185,6949.765,0,25143.533
16-12 21:55:53,46.117,3.760,48.372,0,0,948480,5581080,37352,844268,17317380.547,21326.930,0,0
16-12 21:55:54,55.172,4.244,39.944,0,0,1004724,5508504,37352,860188,11747.386,3708.755,0,0
16-12 21:55:55,70.510,8.471,19.683,0,0,1102920,5419156,37352,851536,29245.488,7648574.646,0,7.973
16-12 21:55:56,7.793,2.262,89.240,0,0,837712,5684672,37364,851344,24780.128,20491.569,0,587.226
16-12 21:55:57,2.250,0.500,96.004,0,0,831240,5683468,37364,858852,8040465.472,21106.952,0,19668.887
16-12 21:55:58,1.750,0.750,97.243,0,0,831536,5682964,37364,859052,193762.127,227057.571,0,0
16-12 21:55:59,0.250,0,99.005,0,0,831532,5682964,37364,859056,406.022,1419.075,0,4.000
16-12 21:56:00,13.499,8.249,74.493,0,0,822860,5645796,37364,903648,47914726.183,45874939.982,0,0
16-12 21:56:01,4.501,1.000,93.011,0.250,0,820340,5648180,37376,903768,171715.736,45870401.023,0,208.024
16-12 21:56:02,1.000,0.250,98.248,0,0,854620,5659848,37376,858884,560.990,1262.978,0,143.998
16-12 21:56:03,0.250,0,99.006,0,0,850332,5664136,37376,858884,233.015,697.044,0,0
16-12 21:56:04,0.500,0.500,99.007,0,0,846588,5667880,37376,858884,167.012,623.045,0,0
16-12 21:56:05,19.738,1.999,77.204,0,0,861820,5698152,37376,814416,82512.277,14929.184,0,0
16-12 21:56:06,2.751,0,96.787,0.250,0,862568,5697648,37388,814280,561.215,1408.540,0,268.103
16-12 21:56:07,1.000,0.500,99.005,0,0,862448,5697648,37388,814400,124480.773,2536.138,0,4.000
16-12 21:56:08,0,0,99.004,0,0,860488,5699608,37388,814400,414.018,1229.053,0,0
16-12 21:56:09,51.749,10.500,35.499,0,0,916072,5598168,37388,859192,7726.830,4803.894,0,0
16-12 21:56:10,54.980,4.498,39.736,0,0,953612,5560636,37388,859184,166.939,666.758,0,0
16-12 21:56:11,43.732,3.249,51.978,0,0,969640,5544508,37388,859192,1748.264,6142.414,0,0
16-12 21:56:12,53.776,4.002,42.020,0,0,1001004,5513008,37400,859312,269.131,1271.619,0,220.107
16-12 21:56:13,26.192,12.472,60.366,0,0,1570668,4943288,37400,859320,18970.843,4851.220,0,3.991
16-12 21:56:14,76.936,3.497,18.235,0,0,1620028,4893896,37400,859352,4911.943,6034.017,0,0
16-12 21:56:15,40.561,2.253,57.336,0,0,1684012,4829888,37400,859376,33666.380,6739.085,0,0
16-12 21:56:16,33.785,0.501,64.568,0,0,1687528,4818296,37400,867328,4860.103,8966.415,0,8.008
16-12 21:56:17,18.011,3.502,77.049,0,0,1051468,5432840,37412,888212,9727.123,8160.137,0,148.093
16-12 21:56:18,2.749,1.000,95.960,0,0,1045820,5438608,37412,888220,3804.401,1510.365,0,0
16-12 21:56:19,47.193,5.244,46.194,0,0,1070036,5414360,37412,888252,377.543,771.066,0,51.937
16-12 21:56:20,46.583,4.258,47.835,0,0,1080636,5403656,37412,888260,293.522,1283.280,0,0
16-12 21:56:21,60.118,4.740,33.926,0,0,1094412,5389760,37412,888380,1440.846,5411.156,0,0
16-12 21:56:22,38.321,4.258,56.104,1.252,0,1096308,5387856,37424,888384,7600850.136,14388.764,0,34792.717
16-12 21:56:23,24.250,1.750,73.000,0,0,1066660,5388832,37424,916292,7562450.674,14392.009,0,216.000
16-12 21:56:24,78.734,6.499,13.997,0,0,1134388,5318888,37424,918456,12355.498,2282299.884,0,0
16-12 21:56:25,59.248,6.000,33.249,0,0,1222776,5253696,37424,895760,26688.225,5273368.914,0,4.000
16-12 21:56:26,8.248,2.499,88.481,0,0,1026084,5450552,37424,895616,28892.724,7595552.995,0,7426.387
16-12 21:56:27,45.469,6.496,43.720,2.248,0,1040932,5434176,37440,897120,1700275.731,6615.478,0,47023.856
16-12 21:56:28,51.253,5.250,42.003,0,0,1035164,5433924,37440,902972,6176578.496,17580.111,0,32.002
16-12 21:56:29,55.959,3.997,39.221,0,0,1044836,5424096,37440,903148,10273.420,7061.790,0,0
16-12 21:56:30,51.101,5.260,41.582,0.501,0,1068052,5393936,37440,909904,24064070.716,18727.955,0,7843.477
16-12 21:56:31,57.222,4.248,36.982,0,0,1111848,5328752,37440,930684,23452.361,861739.341,0,11.994
16-12 21:56:32,45.975,5.247,48.224,0,0,1176312,5258752,37452,936060,22474.985,5665616.179,0,143.923
16-12 21:56:33,14.016,3.754,81.591,0,0,977432,5487316,37452,907132,225748.546,1148793.158,0,32.036
16-12 21:56:34,0,0,99.013,0,0,969368,5495380,37452,907132,167.022,631.084,0,0
16-12 21:56:35,6.499,4.000,85.992,0,0,946560,5472440,37452,951724,47776818.496,153536.190,0,0
16-12 21:56:36,1.000,0.750,98.486,0,0,946660,5472216,37452,951844,108210.939,105013.384,0,7.999
16-12 21:56:37,0.500,0.250,99.019,0,0,946644,5472216,37464,951844,269.052,673.129,0,392.075
16-12 21:56:38,0,0,99.262,0,0,946640,5472216,37464,951848,274.032,1155.137,0,0
16-12 21:56:39,0.750,0,98.995,0,0,946236,5472620,37464,951848,404.981,794.963,0,0
16-12 21:56:40,2.250,0.750,96.250,0,0,948652,5542160,37464,881568,22469.086,28157.108,0,0
16-12 21:56:41,0.750,0.250,98.499,0,0,928872,5607856,37464,836800,79018.187,77607.202,0,0
16-12 21:56:42,1.000,0.750,98.477,0,0,929348,5607380,37464,836800,125242.348,3141.281,0,0
16-12 21:56:43,0.250,0,99.025,0.250,0,929216,5607380,37476,836920,472.121,993.254,0,200.051
16-12 21:56:44,12.981,3.245,82.879,0,0,911884,5579116,37476,881524,6639.321,4751.074,0,3.994
16-12 21:56:45,46.814,7.010,44.061,0,0,968840,5521952,37476,881716,7258.974,3253.471,0,0
16-12 21:56:46,52.991,3.749,41.993,0,0,985788,5505068,37476,881716,995.830,2529.568,0,0
16-12 21:56:47,54.952,4.746,38.716,0,0,1044636,5446100,37476,881836,1617.577,4922.669,0,0
16-12 21:56:48,32.511,7.253,58.771,0,0,1362304,5128328,37488,881836,1965.692,3344.177,0,212.075
16-12 21:56:49,64.577,7.979,26.429,0,0,1668988,4821644,37488,881836,1328.448,1097.066,0,3.989
16-12 21:56:50,56.188,2.508,40.887,0,0,1708552,4782080,37488,881836,15119.544,1859.215,0,4.013
16-12 21:56:51,39.249,1.000,58.998,0,0,1708748,4781856,37488,881864,33050.960,19465.388,0,0
16-12 21:56:52,35.248,2.250,62.246,0,0,1721076,4740276,37488,910408,538.965,1230.920,0,7.999
16-12 21:56:53,3.250,1.750,94.253,0,0,925492,5536144,37496,910208,9572.277,7474.216,0,200.006
16-12 21:56:54,17.960,3.991,77.080,0,0,953624,5507924,37496,910296,4112.909,3060.236,0,0
16-12 21:56:55,59.080,4.256,35.548,0,0,990336,5471160,37496,910300,1199.614,4111.533,0,4.005
16-12 21:56:56,41.442,3.994,53.176,0,0,1012508,5448984,37496,910304,1369.096,2439.607,0,0
16-12 21:56:57,52.870,2.756,43.849,0,0,1038848,5422524,37496,910424,209.474,800.810,0,0
16-12 21:56:58,17.502,3.500,76.257,1.500,0,1073392,5387896,37508,910432,14582227.531,18062.643,0,20917.903
16-12 21:56:59,39.671,2.495,56.886,0,0,1085652,5347512,37508,937836,7363162.458,17003.962,0,914.170
16-12 21:57:00,82.368,6.009,9.514,0,0,1165832,5264268,37508,940824,15220.832,3075772.701,0,4.006
16-12 21:57:01,49.779,5.503,43.276,0,0,1243488,5210144,37508,917836,25506.087,4519584.420,0,4.002
16-12 21:57:02,17.997,4.499,76.739,0,0,1019040,5434780,37508,917724,16688.659,7409556.513,0,7246.983
16-12 21:57:03,57.970,5.247,34.482,0,0,1047196,5402272,37520,921984,4555759.868,11379.127,0,223.884
16-12 21:57:04,44.505,3.750,50.256,0,0,1050704,5395508,37520,925128,3357043.685,14162.703,0,7580.912
16-12 21:57:05,60.112,3.741,35.918,0,0,1089640,5356448,37520,925248,273.375,1188.282,0,0
16-12 21:57:06,43.121,4.513,50.391,0.251,0,1087656,5330288,37520,952640,16355930.029,21774.092,0,14444.527
16-12 21:57:07,73.879,5.741,19.219,0,0,1134744,5280980,37520,954804,13590.746,2278739.769,0,3.993
16-12 21:57:08,64.342,6.259,28.541,0.501,0,1258464,5152432,37532,959504,37944.518,5040423.990,0,364.524
16-12 21:57:09,11.751,4.250,80.006,3.250,0,928452,5512208,37532,930432,217696.550,317977.174,0,44755.403
16-12 21:57:10,0.750,0,99.225,0,0,928452,5512208,37532,930432,589.850,1448.632,0,0
16-12 21:57:11,5.001,4.001,87.269,0,0,929064,5466360,37532,974636,47450694.960,137027.605,0,0
16-12 21:57:12,1.250,0.500,98.212,0,0,925764,5469000,37532,975148,445650.433,8116.875,0,0
16-12 21:57:13,0,0.250,98.805,0,0,923384,5471336,37544,975180,167.094,631.354,0,188.105
16-12 21:57:14,0.750,0.250,98.726,0,0,921348,5473372,37544,975180,689.832,1452.647,0,247.940
16-12 21:57:15,0,0,99.017,0,0,919324,5475396,37544,975180,167.029,631.109,0,0
16-12 21:57:16,2.250,1.000,96.249,0,0,928224,5539180,37544,904204,22054.664,28620.564,0,0
16-12 21:57:17,1.000,0.250,98.511,0,0,941468,5571888,37544,859384,78045.869,3209.365,0,0
16-12 21:57:18,0.750,0.250,99.240,0,0,940548,5572808,37544,859384,166.984,630.939,0,0
16-12 21:57:19,0.250,0.750,98.509,0,0,938472,5574752,37556,859504,124444.396,2428.222,0,240.022
16-12 21:57:20,0.500,0,99.001,0,0,937552,5575672,37556,859504,274.003,1155.014,0,0
16-12 21:57:21,37.146,7.728,53.101,0,0,948464,5519116,37556,904296,7649.537,4744.687,0,0
16-12 21:57:22,49.860,4.009,44.598,0,0,978120,5489380,37556,904296,299.661,800.766,0,0
16-12 21:57:23,46.619,3.739,48.364,0,0,1000040,5467456,37556,904300,1415.011,4773.544,0,0
16-12 21:57:24,50.880,4.261,44.363,0,0,1024832,5442548,37568,904420,227.581,1831.673,0,256.655
16-12 21:57:25,31.004,11.251,57.007,0,0,1603676,4863704,37568,904420,2952.347,2188.257,0,28.003
16-12 21:57:26,77.752,3.750,17.501,0,0,1661384,4805996,37568,904420,5551.173,2312.072,0,0
16-12 21:57:27,41.010,2.251,55.513,0,0,1706184,4761168,37568,904448,28961.994,6388.543,0,0
16-12 21:57:28,27.757,0.500,71.019,0,0,1706184,4761168,37568,904448,9555.527,5511.457,0,0
16-12 21:57:29,24.754,2.250,72.511,0,0,1716756,4721100,37576,933176,15578.323,15716.343,0,92.014
16-12 21:57:30,3.000,2.250,94.256,0,0,1010096,5427972,37576,933028,3882.244,1612.101,0,32.002
16-12 21:57:31,46.634,4.988,45.886,0,0,1060588,5377444,37576,933064,772.074,2403.006,0,3.990
16-12 21:57:32,48.307,4.005,46.555,0,0,1078064,5359896,37576,933072,906.070,1706.014,0,4.005
16-12 21:57:33,58.573,4.255,36.796,0,0,1095276,5342560,37576,933192,4959.193,5208.504,0,136.170
16-12 21:57:34,42.994,4.499,51.242,0.500,0,1085152,5335556,37588,949864,22024633.263,28255.736,0,7146.921
16-12 21:57:35,66.107,5.239,26.692,0.998,0,1136600,5271884,37588,961760,5453.229,1044367.621,0,14756.147
16-12 21:57:36,63.882,6.764,28.308,0,0,1235120,5168592,37588,966396,22223.793,4765562.690,0,0
16-12 21:57:37,15.739,3.498,79.196,0,0,1056612,5373696,37588,940444,56611.682,9298976.007,0,7311.052
16-12 21:57:38,41.164,5.488,52.141,0,0,1091660,5335060,37588,943960,3734221.939,10872.194,0,0
16-12 21:57:39,51.366,4.260,41.844,0,0,1097564,5325012,37600,947964,4221976.117,15088.068,0,505.141
16-12 21:57:40,57.535,5.003,37.023,0,0,1133448,5289004,37600,948084,1264.773,1994.218,0,7608.648
16-12 21:57:41,51.503,5.000,42.503,0,0,1165476,5256416,37600,948540,16459274.471,20423.372,0,14468.972
16-12 21:57:42,45.018,2.985,51.485,0,0,1182116,5211812,37600,975792,11336.656,3252.262,0,0
16-12 21:57:43,73.707,6.518,18.552,0,0,1280956,5108996,37600,979668,14853.737,4185489.527,0,4.011
16-12 21:57:44,20.763,2.502,75.549,0.250,0,1298636,5118204,37612,953404,11501.453,3475797.299,0,140.091
16-12 21:57:45,7.013,1.753,86.413,3.757,0,1296904,5119784,37612,953620,218021.135,13939.222,0,44796.269
16-12 21:57:46,0.250,1.250,97.993,0,0,1041844,5375124,37612,953420,226.983,829.938,0,31.998
16-12 21:57:47,5.483,3.240,88.728,0,0,1015672,5363308,37612,990588,39797385.952,110042.123,0,0
16-12 21:57:48,2.006,1.003,96.049,0,0,1012164,5358932,37612,998136,7989960.156,27692.134,0,0
16-12 21:57:49,0.250,0.250,99.475,0,0,1004820,5366260,37624,998136,256.935,794.799,0,195.951
16-12 21:57:50,0.500,0,99.015,0,0,998400,5372680,37624,998136,371.055,1353.201,0,0
16-12 21:57:51,0.250,0.250,98.997,0,0,992924,5378156,37624,998136,358.987,770.973,0,247.991
16-12 21:57:52,0.750,0.250,99.012,0,0,987980,5383100,37624,998136,336.039,908.107,0,0
16-12 21:57:53,1.750,0.750,96.754,0,0,969696,5520276,37624,882052,100790.921,30743.196,0,0
16-12 21:57:54,0.500,0.500,99.244,0,0,969696,5520276,37624,882052,232.987,829.952,0,35.998
16-12 21:57:55,0.250,0.250,98.744,0,0,969564,5520276,37636,882172,124617.842,2625.849,0,215.988
16-12 21:57:56,0.750,0,99.008,0,0,969564,5520276,37636,882172,519.044,1419.121,0,20.002
16-12 21:57:57,20.993,7.247,70.725,0,0,983148,5460956,37636,926968,15833.410,11523.931,0,0
16-12 21:57:58,53.250,3.750,40.750,0,0,1024484,5419628,37636,926960,767.000,14530.998,0,0
16-12 21:57:59,45.986,3.749,49.485,0,0,1048616,5395436,37636,926972,1418.558,4691.537,0,0
16-12 21:58:00,54.268,3.734,40.825,0,0,1071164,5372756,37648,927092,977.815,1535.428,0,454.056
16-12 21:58:01,24.840,11.291,63.730,0,0,1563304,4880612,37648,927092,1807.530,1859.718,0,0
16-12 21:58:02,63.516,4.751,30.508,0,0,1701652,4742264,37648,927092,20402.227,6592.689,0,0
16-12 21:58:03,51.497,2.750,44.747,0,0,1757824,4686068,37648,927116,24145.514,10523.352,0,0
16-12 21:58:04,34.535,0.751,63.814,0,0,1757824,4686068,37648,927116,4667.701,5059.095,0,0
16-12 21:58:05,29.746,2.250,65.241,2.000,0,1752172,4662128,37656,955880,9570.710,7655.968,0,25368.581
16-12 21:58:06,1.000,1.500,94.275,2.251,0,970224,5444336,37656,955684,501.133,966.257,0,31472.369
16-12 21:58:07,32.442,4.742,61.889,0,0,1015780,5398728,37656,955768,4036.766,1945.514,0,0
16-12 21:58:08,51.823,4.256,42.560,0,0,1039444,5375040,37656,955776,353.500,1809.557,0,0
16-12 21:58:09,62.002,4.250,32.501,0,0,1060992,5353368,37656,955896,1444.045,5423.170,0,0
16-12 21:58:10,34.260,4.501,56.267,4.501,0,1097800,5316552,37668,955900,14621525.896,18833.644,0,48878.648
16-12 21:58:11,20.997,1.500,75.990,0.250,0,1108168,5283468,37668,978100,7450198.937,11881.463,0,36047.335
16-12 21:58:12,72.215,6.497,20.990,0,0,1169104,5215288,37668,985088,21076.891,1636856.898,0,0
16-12 21:58:13,39.939,5.741,53.169,0,0,1234372,5172280,37668,963372,27280.619,5983869.254,0,0
16-12 21:58:14,9.771,11.024,78.421,0,0,983108,5428332,37668,958768,19067.606,7498819.792,0,40.087
16-12 21:58:15,34.222,5.246,59.202,0.250,0,1006436,5402652,37680,961084,2451294.585,8147.374,0,243.802
16-12 21:58:16,54.025,5.503,39.519,0,0,1030000,5373684,37680,966288,5501603.328,17520.268,0,0
16-12 21:58:17,52.220,3.481,42.771,0,0,1061976,5341708,37680,966288,1465.152,3597.729,0,0
16-12 21:58:18,46.866,4.511,46.364,0,0,1116972,5286548,37680,966412,1100116.481,3598.870,0,0
16-12 21:58:19,39.784,3.753,55.547,0.250,0,1117556,5261168,37680,990572,15411963.819,16811.216,0,396.335
16-12 21:58:20,87.646,6.761,5.509,0,0,1188156,5188256,37696,992832,22905.200,2625747.129,0,136.227
16-12 21:58:21,35.445,4.743,58.160,0,0,1280780,5120900,37696,968140,30664.367,5031841.638,0,0
16-12 21:58:22,1.754,1.754,96.201,0,0,996432,5405124,37696,968152,205618.648,6459.497,0,32.067
16-12 21:58:23,4.495,2.747,90.900,0,0,983684,5389416,37696,995972,29872837.083,85794.374,0,3.996
16-12 21:58:24,2.503,2.253,94.116,0,0,983236,5372484,37696,1012868,18005264.673,259039.089,0,0
16-12 21:58:25,0.250,0.250,99.252,0,0,981544,5374176,37696,1012868,167.004,631.014,0,24.001
16-12 21:58:26,0.500,0.250,98.725,0,0,1016004,5385756,37708,967972,452.886,1146.711,0,159.960
16-12 21:58:27,0.750,0.250,98.768,0,0,1012928,5388832,37708,967972,1063.194,1406.256,0,0
16-12 21:58:28,0.500,0,99.510,0,0,1010340,5391420,37708,967972,233.024,685.070,0,0
16-12 21:58:29,2.000,1.000,95.988,0,0,1011100,5455192,37708,904864,224921.668,51255.544,0,15.998
16-12 21:58:30,1.000,0.250,99.007,0,0,1000720,5465572,37708,904864,299.022,768.056,0,0
16-12 21:58:31,10.247,3.499,84.973,0,0,988436,5445796,37720,936508,6503.910,5270.306,0,223.928
16-12 21:58:32,46.012,7.252,45.512,0,0,1031212,5389476,37720,949656,1477.396,1847.495,0,0
16-12 21:58:33,52.225,4.498,41.480,0,0,1052316,5368308,37720,949656,6054.070,2223.924,0,3.998
16-12 21:58:34,57.242,3.749,37.745,0,0,1074844,5345656,37720,949776,1511.797,5496.262,0,0
16-12 21:58:35,37.016,4.752,57.275,0,0,1149104,5271328,37720,949776,1908.841,2288.008,0,0
16-12 21:58:36,43.482,10.496,44.982,0,0,1671752,4748680,37720,949776,6220.444,1163.522,0,107.956
16-12 21:58:37,64.787,3.752,31.018,0,0,1743052,4677364,37732,949776,5113.916,6261.570,0,256.146
16-12 21:58:38,42.728,0.999,54.972,0,0,1752880,4667536,37732,949776,14685.483,7057.387,0,0
16-12 21:58:39,33.264,0.750,65.277,0,0,1757016,4643596,37732,969236,23904.730,9206.747,0,0
16-12 21:58:40,9.752,3.001,86.266,0,0,1026248,5365008,37732,978360,10775.027,9612.809,0,32.006
16-12 21:58:41,13.998,3.500,81.990,0,0,1046188,5344976,37732,978448,4492.434,3045.616,0,0
16-12 21:58:42,53.715,4.747,38.475,1.749,0,1071116,5320028,37744,978452,413.731,3182.928,0,28925.168
16-12 21:58:43,42.631,3.740,51.855,0,0,1092896,5298144,37744,978460,1320.320,3070.442,0,6230.633
16-12 21:58:44,58.949,3.763,37.125,0,0,1108936,5282016,37744,978544,565.908,1327.476,0,4.014
16-12 21:58:45,16.244,2.749,79.470,0,0,1126196,5264828,37744,978548,14610014.301,26000.278,0,6981.390
16-12 21:58:46,1.251,0,97.803,0,0,1120968,5270048,37744,978556,28465.529,11317.174,0,0
16-12 21:58:47,35.620,2.491,61.526,0.249,0,1121460,5241252,37756,1006132,7420316.823,19500.869,0,155.433
16-12 21:58:48,80.492,7.272,10.030,1.755,0,1174476,5185676,37756,1008612,7788.378,2616955.278,0,32826.535
16-12 21:58:49,30.765,4.502,63.281,0,0,1259208,5124076,37756,985988,23694.631,5014429.478,0,0
16-12 21:58:50,12.487,3.496,82.666,0,0,1049672,5333740,37756,985876,19148.629,7474447.729,0,7312.602
16-12 21:58:51,57.762,5.751,35.258,0,0,1079432,5301512,37756,988292,2790271.607,7351.588,0,0
16-12 21:58:52,44.759,4.501,49.260,0,0,1087100,5288660,37768,993312,5163259.779,16956.388,0,444.089
16-12 21:58:53,56.272,4.002,38.015,0,0,1097560,5278076,37768,993432,1100.439,2266.904,0,0
16-12 21:58:54,38.510,4.001,56.515,0.250,0,1123608,5229860,37768,1015148,16493972.320,32082.619,0,14487.892
16-12 21:58:55,69.806,5.485,23.684,0,0,1160080,5185816,37768,1022360,19359.269,1178001.516,0,0
16-12 21:58:56,40.805,4.506,53.572,0,0,1224812,5115088,37768,1028204,26309.386,6070591.843,0,0
16-12 21:58:57,12.769,3.505,83.375,0,0,1016624,5353420,37780,998788,222696.259,429572.845,0,168.252
16-12 21:58:58,3.499,2.999,90.220,0,0,1011240,5317704,37780,1038948,43114420.589,122161.818,0,0
16-12 21:58:59,2.751,1.000,95.539,0,0,1013176,5310996,37780,1043500,4817045.136,45772553.157,0,0
16-12 21:59:00,0.500,0.250,98.987,0,0,1005548,5318624,37780,1043500,232.969,684.907,0,0
16-12 21:59:01,0.250,0,99.010,0,0,998848,5325324,37780,1043500,359.036,785.080,0,0
16-12 21:59:02,0.500,0.750,93.756,5.500,0,992968,5331188,37792,1043500,442.028,1297.084,0,44890.893
16-12 21:59:03,0.250,0,99.247,0,0,987836,5336320,37792,1043500,364.990,750.979,0,0
16-12 21:59:04,2.500,1.250,92.996,2.500,0,998544,5398392,37792,972304,147694.353,149816.272,0,22311.147
16-12 21:59:05,1.000,0.500,98.501,0,0,990232,5452644,37792,927484,78234.054,3023.041,0,0
16-12 21:59:06,2.749,0.750,95.722,0,0,987880,5454920,37792,927496,5458.379,4169.762,0,0
16-12 21:59:07,36.750,7.750,53.500,0,0,1007960,5389308,37804,972280,2495.979,1805.985,0,339.997
16-12 21:59:08,54.504,4.500,39.753,0,0,1033036,5364136,37804,972280,274.022,1191.098,0,4.000
16-12 21:59:09,50.344,3.489,42.368,2.243,0,1051572,5345516,37804,972364,1795.426,4616.667,0,44828.822
16-12 21:59:10,45.901,4.264,49.412,0,0,1102720,5294372,37804,972400,1933.353,2998.854,0,0
16-12 21:59:11,36.703,12.234,50.685,0,0,1639228,4757864,37804,972400,1333.278,1524.032,0,0
16-12 21:59:12,73.581,3.754,22.525,0,0,1725664,4671428,37804,972400,5039.574,871.965,0,136.151
16-12 21:59:13,59.219,1.749,37.481,0,0,1766152,4630868,37816,972456,38884.832,30202.336,0,155.919
16-12 21:59:14,37.270,1.001,61.033,0,0,1762136,4627088,37816,980080,5016.694,9700.210,0,0
16-12 21:59:15,14.252,3.251,82.513,0,0,1010916,5356760,37816,1001016,9758.535,14043.209,0,32.005
16-12 21:59:16,7.992,2.248,88.914,0,0,1018072,5349600,37816,1001100,3934.211,2904.203,0,0
16-12 21:59:17,50.784,4.253,43.779,0,0,1062356,5305316,37816,1001100,581.387,3659.433,0,0
16-12 21:59:18,40.465,4.246,53.704,0,0,1077372,5290212,37828,1001108,682.418,1083.077,0,271.768
16-12 21:59:19,58.484,4.249,36.740,0,0,1099176,5268288,37828,1001228,1336.632,1791.507,0,0
16-12 21:59:20,28.042,4.256,66.600,0,0,1111696,5255792,37828,1001232,14639032.307,20336.413,0,6986.448
